,action_ATK_nearest,action_ATK_nearest_weakest
460FFF,0.0,0.9
F00FC3,-0.11999999999999988,0.5691000000000002
F0F0F0,0.0,2.1
C30FF0,2.9551248,0.0
0FC3F0,0.0,4.867871988
460FF0,3.4092480000000003,0.0
F0C30F,1.840248,0.0
C3F00F,0.0,2.14340988
