,action_ATK_nearest,action_ATK_nearest_weakest
F0F0,4.278637156589967,-0.8852067737741824
460F,-1.2000000000000002,2.577916502610693
0FAB,-0.02700000000000001,0.0
C30F,2.1263941842997913,0.30837866597058694
F0FF,-1.465683,6.439148175048054
AB0F,7.129529359733356,-0.6000000000000001
terminal,0.0,0.0
46FF,0.0,1.6101832998178662
FFF0,2.6839148175048053,1.4048075012279426
