action_TFC,action_TFU,action_TNC,action_greedy,action_DFC,action_DFU,action_DNC,action_DNU,action_retreat
40.5,9.0,-14.4,-22.5,0.0,13.5,22.5,-6.0,-45.0
-6.398967217408448,-31.303328321137666,-51.675,-32.25,41.3212564453125,65.15265002197265,33.61442075629137,-2.9948322637412135,12.271030561868884
-25.54958154227498,-22.8723546611808,-84.3,-1.2802238400941448,48.168892193332596,77.72117797330199,37.700964160949226,-21.23881497768629,4.784610184172259
-48.242242745179496,-33.278051146682905,-109.33889874877647,0.6029250946798399,68.18894820244874,139.60700222523678,42.95910636147414,-5.63349230693575,4.282504799621404
-24.650120161963514,-30.872962566911255,-119.00717565551585,-20.600993886754306,84.77866788339306,132.68408099588032,65.9181940524123,10.149242761378588,-1.9449955040833018
-65.2816897709815,-46.392193358496016,-144.82509239777437,2.056573768244373,140.29915130378708,203.84304131524715,61.94415932679347,18.85791742261454,-23.11887802463916
-68.91476476008101,-39.34547164441618,-179.13522898785214,-0.34780116152862917,159.0538509894028,226.06040532627873,84.0906776861165,-12.431488936396896,119.02789154935557
-38.855926823323514,14.421838192101035,-153.52208743495163,12.392329923190026,174.5873300820462,164.70601299284277,182.67414095825575,-18.51724481449027,84.8757522816822
-88.99652366374737,-6.184845082587442,-154.28956891959325,98.1987753435057,281.69792086448626,138.04444953455808,185.22409121588296,-10.263594348805732,73.39086625926922
-48.725788261103375,34.20448433971975,-174.95743981193635,82.5463711626576,224.88632946557232,179.9046413907972,244.46056772420434,-19.532600234615384,62.96518453288317
-46.97699462742433,3.8244035941187526,-170.42747660041903,85.53295598146902,225.60814747073653,215.38949009209807,241.36100622187678,15.33819565619512,90.72529901756388
-9.858839947499469,-2.494569335801444,-148.84843067364815,98.26352984692936,217.86178814534506,172.72912076448648,205.727935298836,16.09048453212885,64.54015175950936
-23.83938483783683,33.57562918571358,-144.61170863110283,118.72518361507768,217.60878769678882,195.88666367292774,234.63459502061107,-6.395380260634635,77.04028796241843
-11.892106619808523,14.196296272148647,-163.2172915755801,90.88485725815458,203.5382389066674,234.88471465846905,235.64782435670648,89.46130360420332,115.22238699370347
15.975864343727594,60.737037625770064,-178.6051784351077,132.32345903487692,235.122187880594,186.65262446140093,232.98186239594014,108.08659281423908,89.96946864801546
63.865091123809655,66.49253513378625,-190.87058931276394,115.67632793209688,228.89450429423368,234.31828743783632,248.35825825251777,86.73871467936654,114.5586512252645
30.612740905407733,47.46285299435201,-189.3187182997799,24.156361824800726,236.49442017071172,303.65370594910416,237.92049921947154,167.11166644244267,131.61298029617126
21.409906151556847,63.709486323312376,-258.8552223117646,29.288682943498642,292.6813439003069,287.7517001725531,325.6744000132084,187.8169281285852,146.8859452499137
19.72864842331127,82.30818627394434,-220.73372538546585,40.79054983739262,290.4903803135019,298.11409746668437,334.14164145642815,239.1716821671982,136.2852606475401
39.97849870552946,99.48355274359662,-218.96940114040808,39.18178798679865,332.88545672774137,321.22968916577014,332.55478379658445,261.30017070603185,95.46014885608564
34.59906515178493,112.27522571715801,-224.56893440485288,127.91502810562812,277.3137778916967,361.701339341467,378.2569220958441,278.689817430767,92.36706186079776
4.099554549032774,146.76552226869697,-178.70592185788973,96.36438448875802,287.7839803295144,389.26468467763397,389.0772089337638,222.67589201990495,140.91142292339683
18.846389751674657,147.34325742421822,-194.6891071440908,118.63293761173813,287.7282844823967,371.75573992033617,395.89380437409346,193.97530873626613,207.39193210125245
10.024986073520544,130.49077238258093,-219.34270652085706,110.6537391634778,325.64616775961883,354.02083422622366,454.05282267807786,238.5539470147333,214.13145575495435
19.42768909779143,195.7361817777221,-190.34577469079596,92.62428474682052,251.77721956647807,335.60582096638655,495.31251547710326,274.812254389873,215.06805543479567
90.11709392342077,234.5017787999576,-181.0780984269955,95.43532489530125,211.87246208793783,317.86669088726586,469.9601409999342,288.2013982051709,202.55064381889008
63.520133841647635,183.76092388186225,-199.2734009553243,142.2719087519912,205.07726683567714,338.3391039530467,495.9235081349661,341.96923124110276,210.18966925068133
87.86907177262835,162.25990593959418,-198.15636930262986,142.37232357876346,256.80930122018964,328.22978065424525,508.59075565242176,306.29896509560376,214.52179008735507
108.21561193286297,153.4451013387071,-203.38299457983555,152.22010332310367,229.6332342084283,337.8994607624262,539.2528152294021,309.8903496109337,217.9442515141482
102.07510252255341,208.2611692723268,-206.55046892364618,168.34526460743655,259.9036019907487,362.41356502654963,505.56332090224276,311.7000554335831,206.10895811044486
149.42448013468191,222.49597642743268,-204.12141026080633,183.9266267212932,231.42888591005556,387.20871178712065,514.9517549753907,337.1257985182941,196.0899273228536
165.26089746091665,268.6691847261752,-207.282795950614,194.26646463872453,256.312791528744,404.6086552337754,488.8915619346034,300.9149752283902,244.58481374540753
204.68032702084412,310.7698243852755,-187.08905413051525,175.4617438375725,279.07124021788144,399.69744981314034,481.61921726881513,305.6744690305143,231.20458680331427
193.2832354821286,344.3915966427629,-212.9389085842813,166.71383527888332,272.48924050574885,419.86173408758737,515.4547908745485,342.3346395653246,203.17306124613793
276.41099806072987,417.8069549506879,-161.1220598346459,134.1375994757189,285.73294766512026,419.6147777273917,531.0915979990026,297.6695474473439,165.2973785357866
