,action_TFC,action_TFU,action_TNC,action_greedy,action_DFC,action_DFU,action_DNC,action_DNU,action_retreat
B433000F3330C00F4330C00F,0.0,0.0,0.0,0.0,0.0,16.575,0.0,0.0,0.0
0091000F3008000F3008000F,0.0,0.0,0.0,-0.7569104061926838,3.645191204896989,-3.0,0.0,8.237871584807346,1.3077112958095116
0090000F2060000F2060000F,0.0,4.4629743133091955,0.0,4.561824920128938,-0.4668381260181631,-6.790866027091601,4.669356394708732,7.856687560975873,0.0
0093000F200A000F200A000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.302777592186494,0.0
0091000F100A000F1009000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00A2000F200A000F200A000F,-2.1549806442311574,0.0,0.0,-7.237396830000633,0.0,3.7349006019219324,-3.75,0.0,-1.0268240871317542
00A1000F2009000F2009000F,2.3397335763337717,-0.4344040807190934,-0.3757538305693564,0.0,0.0,0.0,0.0,0.0,-0.37790862093227795
0090000F2008000F2007000F,0.0,0.0,0.0,2.79903022673113,0.0,0.0,0.0,0.0,0.0
000C000F000C000F000C000F,-0.3290625,1.1177220287871905,-0.6098740635017456,-4.577888309223706,-3.0540617453712353,-1.5826630692484216,2.456582503369173,-29.15009786421371,-1.4069160418379567
000F000F000F000F000F000F,1.8608100648793306,0.0,0.03761912927079525,-0.01722931807721295,4.473657576783044,0.3079585948830192,-0.5064586973429273,0.0,-3.0176765847742386
00A2000F2208000F2208000F,-9.435000150205358,-7.751136499574808,-22.13373018252207,9.051101359294645,-4.912990503957634,-3.7446515285627795,-4.396947961667357,-3.9382413891317816,-8.83403636758721
00A2000F2109000F2109000F,-2.7812862678731562,-4.185215878291194,-7.5084994111981525,-2.8170883915830762,-4.071738800262249,-4.402315525561539,3.546192981218596,9.787997163874056,-3.0
0092000F2107000F2107000F,-6.961005900564081,5.124117814866698,1.1271435723401988,-1.5,0.0,0.016941845736997863,-3.0,7.903880596558247,0.0
0630000F1160000F3060000F,0.0,0.0,0.0,0.0,0.0,5.2834525922478,0.0,0.0,0.0
0530000F1160000F1160000F,0.0,-0.825,4.444168037980784,-0.3367582579549864,0.0,0.0,0.0,0.0,0.0
0520000F2050000F2050000F,2.4825958289089196,1.0639680675426517,-2.6347990802772197,0.0,-1.3372056247107829,7.63137413724347,0.2784352413807629,0.0,-1.4915912898826655
0530000F1150000F2050000F,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0091000F3107000F3107000F,17.50009076410809,-8.319335458758228,0.0,-1.5,0.0,0.0,0.0,-3.0,0.0
00A3000F3109000F3109000F,-18.648921823629976,-0.2953889438127111,-2.07036955861585,0.0,-4.179848029647869,3.3045439797092735,0.7003422455657269,0.0,0.0
0092000F200A000F200A000F,0.0,-2.460859925750631,0.0,-1.2417707161502562,0.0,0.0,-10.5,1.1969853913696042,0.0
00A3000F310A000F310A000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093000F310A000F310A000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0091000F3007000F3007000F,-4.5,0.0,-2.4031898829737224,-1.1361691580092215,-1.875,0.526242242137994,-0.75,-6.0,-4.406657803673761
0000F00D0000F00D0000F00D,0.0,0.01669276817586215,0.0,-0.5590728090941048,0.0,0.0,0.0,2.1180772151605343,0.0
0000F00C0000F00C0000F00C,0.0,0.0,0.0,0.0,0.0,-1.4814048718495971,0.0,0.0,1.4578246714622796
0000F00A0000F00A0000F00A,0.0,1.7045325175781247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000F00B0000F00B0000F00B,0.0,0.0,0.0,0.0,0.0,0.0,0.812969156794268,0.0,0.9043712907323495
000E000F000E000F000E000F,3.076118267634104,0.0,0.0,-0.4601846191241945,0.0,0.0,-0.6618641645243557,0.0,0.0719041180067638
00A2000F2109000F3009000F,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.0410364399176704,0.0
00C4200F3200D00F3200D00F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,0.0
00C4200F4200C00F4200C00F,-0.2999999999999998,0.0,0.0,0.0,18.385451390186333,0.0,0.0,0.0,0.0
00B3000F3209000F3209000F,-1.3272431365247694,-1.5,-4.5,-3.0,5.732616970469669,-5.2875000000000005,-3.0,-3.75,-11.325000000000001
