,action_TFC_finish,action_TNC_finish,action_greedy,action_noise
0090000F2106000F2106000F,-82.82894937397425,-44.72010113880866,-41.40438758172598,0.008952065191749625
0091000F2107000F2107000F,-85.21637112835845,-100.31972070675846,-85.25124329808149,-70.89088220076628
0631000F3106000F3106000F,6.492713030392901,3.213,21.5870768026403,9.193053968643538
00B3100F3308000F3308000F,-11.559578162455697,-5.9399999999999995,-8.9153325,5.0013936830035375
10A5200F3400A00F3400A00F,-10.918079127772462,-10.4857875,-10.341000000000001,-1.1932795417759068
00A2100F4200900F4200A00F,7.280558234337609,0.0,-4.350645,-3.5100000000000002
0083000F2108000F2108000F,-10.8,0.0,-28.730336240038366,0.0
0081000F3060000F3060000F,-15.347692167454074,-47.096347923685535,-30.291901059122406,-30.625238006150624
0080000F2060000F2060000F,-1.8817714418731253,-14.59386611815539,-8.12706886627363,-9.341361622201452
1000F00E1000F00E1000F00E,-17.91259001275526,-19.339480325027907,0.06775590279435034,-1.159485012174907
000C000F000C000F000C000F,-18.040533627106516,-18.524065134208772,-18.582844782834865,-0.058074365707310116
terminal,0.0,0.0,0.0,0.0
0630000F2060000F2060000F,-0.2148331318857581,-3.0546538494554145,-3.4903599365015903,-0.4091463925833063
0091000F3106000F3106000F,-9.46749786310343,-21.6,-19.032508465593843,-39.931432394394776
0092000F3107000F3107000F,-5.633919798031595,-15.170665122397942,-8.263604214394746,12.516788836289013
0092000F3108000F3108000F,-51.02605686304388,0.0,3.568639202871095,-2.4262754810309524
1093000F3209000F3209000F,-18.900000000000002,0.0,0.0,-7.739033069603329
1083000F3107000F3107000F,-6.6834148359375,-10.350937864670227,5.751618807287192,2.34699436631632
1093000F3208000F3208000F,-6.8526,-15.917181541832363,-7.624481111727684,-3.1281772293519827
1095100F4300900F4300900F,-18.900000000000002,0.0,0.0,0.0
0092000F3207000F3207000F,-17.66615928829129,1.634706469646673,-14.528070417107461,-26.578684984896956
0091000F2106000F2106000F,-8.36470407029014,-5.786619329532641,4.027539840939453,-0.2991968155311362
0094000F3308000F3208000F,0.0,0.0,5.4,0.0
00A4000F3208000F3208000F,-3.000139610072355,-7.5832007738683815,-6.068682640372378,4.772805673454187
0621000F2206000F2206000F,-18.111796066213653,0.0,29.7,-0.4890499439047433
A200000F2207000F2207000F,-0.9603771907258114,-18.044673742715673,-17.461655759697063,-19.148295506356085
D000000FD000000FD000000F,-19.032421410904306,-18.977578740497254,-14.546343594647379,-15.753959290037916
0093000F2207000F3207000F,-11.81174431041053,-10.8,0.0,20.025994098574156
0094000F3308000F3308000F,-5.4,0.0,0.0,0.0
10A3000F3208000F3208000F,-16.2,-16.02245767297491,8.071087140261401,-10.350417901027566
1095000F3300A00F3300A00F,-10.8,0.0,-3.8461499999999997,0.0
10A3000F3109000F3109000F,0.0,0.0,0.0,-10.8
1094000F4200A00F4200A00F,0.0,0.0,0.0,2.7
0083000F3207000F3207000F,-2.6240523191820975,-4.306500000000001,0.0,0.0
1094000F3209000F3209000F,0.0,-7.5731530247145455,0.0,-2.7
1081000F2106000F2106000F,-8.763355396570017,-18.499098870915038,10.283803510159283,-13.525454140858745
1083000F3207000F3207000F,-14.211282335334095,-11.832466727194419,2.4217376894436113,-4.2657171381096495
10A3000F3308000F3308000F,0.0,1.2662489480222756,0.0,0.0
0531000F3106000F3106000F,-0.3001068330726541,-15.493421834242476,0.0,0.0
1083000F3107000F3207000F,-5.94,0.0,0.015012531562499376,0.0
1082000F3107000F3107000F,-8.250754886135768,-22.0968,-5.4,-9.606863991817193
1094100F3300A00F3300A00F,-8.052645902577897,-16.2,4.3449477889439585,3.5093142114055427
00A3000F3109000F3109000F,-4.913999999999999,-14.53794510959431,-7.2891802701648585,-8.17695
10B5200F4400B00F4400B00F,0.0,0.0,8.1,0.0
00A6200F3500B00F3500B00F,-8.488595112173233,-1.9092902154485234,-9.651332519455185,-7.811642921328412
00C2100F4200A00F4200A00F,-42.38362339603068,-0.7886453858546592,-23.756623356171765,-33.919998735823654
00B6200F3500B00F3500B00F,-7.945642473822384,0.0,-8.1,-2.674423227393298
B433000F3330C00F4330C00F,0.0,0.0,0.0,0.0
9520000F2400900F2400900F,0.0,0.3613551080221393,0.0,0.0
00B3000F3208000F3208000F,1.1576948763431396,-10.020818533700602,-11.207396419728402,-11.828805547685494
00A3000F3307000F3307000F,2.8253918861212557,4.093190321424722,11.809569497676303,19.591964426237716
1095000F3300900F3300900F,-19.890772292360698,-21.123006150244365,-10.412842541044846,4.859553323731836
1095000F3400900F3300900F,-17.141625,-17.959759607864036,-2.179700673846899,-15.485759394598261
00B3100F3300900F3300900F,-18.108176071237956,-4.613273404049485,-8.840168989882695,-3.6951570813065864
0095100F4200A00F4200A00F,-1.961530364356114,-9.603312354375047,-22.33525575448767,-24.18778057590758
00A6100F3500B00F3500B00F,-12.402842818268027,-1.6223124969962952,-31.58387853077764,-31.839689361752896
00A6100F2500B00F2500B00F,2.1223690719175323,-7.176335905899484,-33.184460863453516,-6.937158970603877
0622000F2106000F2106000F,-18.83797179683957,-11.501785535663537,-7.346890504859568,-1.7260737794160637
0623000F3207000F3207000F,4.943629941207221,0.8612678003621048,7.504049320836214,13.887689231718774
00A3000F3308000F3308000F,-13.850718601552774,-6.092207880691178,0.15981717999605594,-8.977607418669088
0094000F3209000F3209000F,8.345628570106788,-5.018044844146724,-4.788305468161701,-3.7097262123445987
0094000F3109000F3109000F,-10.8,0.18002090681598126,-14.296778859734701,-33.7605392492317
00A2000F3108000F3108000F,-2.2195906160573844,-0.6907756959030247,-8.501225024250553,2.9482062585316413
0091000F3007000F3007000F,2.9473842201003984,-9.762965740314076,-2.660993795173593,-2.689196385868415
0092000F3107000F3207000F,0.0,-3.147170816313246,4.164556236907842,0.0
0080000F2050000F2050000F,0.0,-10.8,-0.053691266348546485,-2.0198971789215694
0080000F1150000F1150000F,0.0,3.2399999999999998,0.0,5.186621907334681
0081000F2106000F2206000F,0.0,-0.8125277993321738,0.0,-6.134332837500001
0520000F2050000F2050000F,-0.8456256689843565,-3.0202536439913272,8.78085530727503,0.7764333442512203
0080000F0080000F0080000F,-18.13844668483642,-18.529907295686822,-0.16692506851142752,-0.9946973361459688
0092000F2207000F3207000F,7.7989853634335535,0.0,0.0,0.0
20A4200F4220A00F4220A00F,0.0,0.0,-2.7,5.4
10A5300F4220A00F4220A00F,-10.8,-2.7,0.0,0.0
0096000F3300900F3300900F,0.0,-1.4519346920913359,0.0,0.0
00B3000F3109000F3109000F,-37.44078952153044,-15.646323197662705,2.0792614097949764,-5.394649457749016
0092000F1107000F1107000F,-2.7,0.41188459306862324,-2.812207288064177,-2.7
0091000F3008000F3008000F,-0.004159033975426621,-5.184273833654469,-41.51162749952798,-109.24809767555334
00A2000F2208000F2208000F,-7.981979061615513,-27.288875468889426,-5.039763508187684,4.062713455980026
0096000F3209000F3209000F,-3.983688836360782,-4.634582974728287,-7.344145865169201,8.03999419377572
0530000F3106000F3106000F,0.0,0.0,-5.4,18.511496106438912
0081000F3106000F3106000F,-13.5,-9.377905406084201,5.73079779359522,-2.16
0080000F2106000F2106000F,-8.796414372868075,-9.4570429777072,-4.4422867924646035,-5.4
1095100F3400900F3400900F,-10.8,-19.17,0.0,-7.5600000000000005
1094100F4200A00F4200A00F,-0.023686687770856696,-21.810897047159816,-3.280099776073811,0.0
10A3000F3307000F3307000F,0.0,0.0,0.0,-5.4
1092000F3207000F3207000F,-10.8,-11.330189800696614,12.030300935460197,-14.04
1081000F3206000F3206000F,0.0,0.0,0.0,0.0
1090000F2206000F2206000F,0.0,8.1,0.0,0.0
0091000F2206000F2206000F,0.0,0.0,36.30429384704568,0.0
0090000F3106000F3106000F,0.0,0.0,0.0,14.377500000000001
1092000F3107000F3108000F,0.0,-18.900000000000002,8.49157029941412,-5.9399999999999995
1094000F3208000F3208000F,-10.339649999999999,-10.8,-18.7681543243636,-4.252055511809184
0093000F3208000F3208000F,-7.543602271565028,-5.4,-1.7522550364230127,18.201120191726588
0083000F3108000F3108000F,-9.251102674208724,-16.2,-4.414019119002441,-1.1233383756942104
00A2000F3207000F3207000F,-5.4,-11.383257674731704,-5.583600000000001,-5.9399999999999995
0530000F2150000F2150000F,-8.063603610235377,-8.630627039567564,-11.0887103766336,-43.36026653268962
00A4000F3308000F3308000F,-18.102370809375,-18.138886919482477,0.3488124221010156,-10.613175485567726
0093000F3209000F3209000F,0.0,2.43,6.83359349782684,10.946239815549458
0091000F2007000F2007000F,-2.565829795646952,-9.879301251191777,-6.995200691374583,-5.3402206048600345
0620000F1160000F1160000F,4.137278927968579,-42.782250937170886,5.6252795910360085,-18.5938487480215
0420000F2050000F2050000F,2.083466382713471,-47.87832034209792,-44.49733009866994,-33.964747838551624
0623000F2307000F2307000F,5.8586333800508426,6.461301377916502,18.09757151048245,0.0
1092000F3108000F3108000F,0.0,0.0,0.0,9.219782993842845
0090000F2060000F2060000F,-5.4,-6.745260090294451,-0.44963783447622063,0.0
0530000F2050000F2050000F,-10.8,5.3368337967673245,-2.8020138217619515,-11.246670259836996
0080000F3106000F3106000F,-10.8,-7.710843786467022,-6.624020487483335,0.0
1081000F3106000F3106000F,-6.395183920429874,-19.439999999999998,0.9927182132534487,-7.23328310794566
1094000F3308000F3307000F,0.0,0.0,2.7,0.0
00A3000F3208000F3208000F,-20.153929057545277,-13.498649923642635,-13.335864270707038,1.283419321288144
00A2000F2108000F2108000F,-1.1015726070570735,-23.87573178125865,-34.784921684066525,13.55245750870717
0074000F2207000F2207000F,0.0,-3.8752128993375745,18.213497496298633,-15.532714966664788
0093000F3108000F3108000F,-37.79612651203053,-3.469170210147582,-43.744881363867734,-24.565157124585866
1095100F3300900F3300900F,-9.662569959962646,-11.35256712785985,-6.521308341389354,9.185885095963881
0091000F3107000F3107000F,-37.16378037791335,-35.41320533413329,-0.43222428458851425,-37.73847225313725
0094000F3208000F3208000F,-1.2053883706357875,-11.220589468568509,-33.45787808526463,-13.902608007453033
00B3000F3209000F3209000F,-1.701063357552873,-9.634113885173722,2.9750564160858826,7.317194554502778
0090000F3060000F3060000F,-0.4608069274015867,-27.549803302163426,-17.32113103546173,-28.961190735569787
0092000F2107000F2107000F,-0.23771193979269833,-3.258648875153322,14.38326422041897,-15.341303579131699
1000F00F1000F00F1000F00F,-17.353571214260146,-0.3583281578777501,-1.931096398811789,-3.848394339540412
100B000F100B000F100B000F,-18.048402130870414,-17.74500819133574,-0.011427409378965012,-18.68850030551306
1094100F3200A00F4209000F,0.0,-5.954082687463469,-3.043540943680555,-6.303682137467331
1093000F3109000F3109000F,-11.458036218540284,-21.6,-5.3707865952683544,-2.519074661900558
1083000F3108000F3108000F,-7.201287616093578,-16.2,3.2496753372375835,-13.5
10A3100F3300A00F3300A00F,-5.34522569745018,2.2260720793899513,-10.36665,-26.17964639837408
20B5200F4310B00F4310B00F,0.0,0.0,0.0,2.7
10B5200F4310B00F4310B00F,0.0,0.0,5.4,-8.1
00B6300F3220B00F3220B00F,0.0,-10.8,0.0,0.0
00B6200F3230B00F3230B00F,10.8,0.0,0.0,-2.7
00B6300F3230B00F3230B00F,0.0,-8.1,0.0,0.0
E132000F3230B00F3230B00F,0.0,1.6950216896256232,0.0,0.0
00A3000F3209000F3109000F,0.0,0.0,0.0,-0.9916460840223476
0094100F4200A00F4200A00F,-13.612012242119267,-7.671935250000001,-1.6088836813854819,-5.4
1000F00C1000F00C1000F00C,-14.909218923476164,-14.671283837714444,-14.844287777492514,-18.79327120638492
00A3000F3209000F3209000F,-7.574954817287505,-7.6476831573062105,1.5566076460171345,14.166062851535159
00A2000F3107000F3107000F,0.0,0.0,2.743323101806693,24.408241360584594
0095000F2209000F2209000F,-18.463244138630614,-0.42407858418492594,5.858134865192808,9.22525144476861
0092000F2207000F2207000F,-6.579584313548748,-8.008554151406251,-8.22397743501449,7.847226719753312
0530000F1160000F1150000F,-4.668478873708269,-5.410976400768183,5.497231242057054,-4.031557382076716
0630000F2106000F2106000F,5.212698224510106,-45.90803143293288,-56.43,-36.378533168355325
0620000F1160000F1150000F,-3.160541615625001,-2.700273349803324,-2.8937482873820852,0.0
0520000F3050000F3060000F,-71.49759326328801,-89.5387996841029,-81.21843319538021,-79.82518957406451
0510000F2040000F2040000F,-44.11175931968479,-43.413652734822875,-45.9,-19.070088089928017
0070000F2060000F2060000F,45.0349245727281,-64.8089012376481,-54.94973767804928,-43.16169410716695
0080000F2006000F2006000F,0.0,0.0,0.0,-3.3622255422636886
0080000F3050000F2050000F,0.0,0.0,0.0,0.0
0530000F2106000F2106000F,-2.5870514809760374,-16.2,0.0,8.1
0530000F3050000F3050000F,0.0,0.0,0.0,1.6739999999999995
0530000F2050000F2150000F,-10.8,0.0,5.518698750000002,0.0
0095100F3200A00F3200A00F,-5.6432500401285255,-2.8490934393283673,-30.063177187909012,6.455707276005959
