,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
0F0F0F,0.8547221369596425,11.874274149846256,1.682493909196025,0.24410689088846207
F0ABF0,0.0,0.0,0.30000000000000004,0.0
F0F0AB,0.0,-0.48089589237703845,0.0,0.0
AB0FF0,0.0,-0.9,1.153043253803796,0.0
F0AB0F,0.0,-0.6000000000000001,0.0,2.9450812039932766
ABF00F,4.784986013279614,0.0,0.7718496743170299,0.0
0FABF0,1.6059284226396975,0.0,0.0,0.0
terminal,0.0,0.0,0.0,0.0
460FAB,0.6274533070355328,0.0,0.0,0.0
F00FAB,0.42892894247546604,0.0,0.0,0.0
