,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
0F0F0F,0.05400000000000002,10.536489412364753,0.3628901223187211,1.3148990510320375
FFF0F0,0.0,0.60743219067874,0.0,8.614145735971958
F0F0FF,0.0,6.963619292617909,0.6705134391569736,0.0
F0FFF0,0.0,0.0,8.400728499657362,0.0
0F46FF,0.0,3.9941194954583485,0.0,0.0
FFFF0F,-0.2396537904758724,0.0,0.0,0.0
46FF0F,0.0,1.9363448804154406,0.0,0.0
terminal,0.0,0.0,0.0,0.0
C90F0F,0.0,0.0,2.3857539363136198,0.0
460FFF,0.0,0.0,0.0,0.0
