,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
0F0F,0.628875195036692,0.24752888284999042,0.6825061231320966,1.902303602483193
terminal,0.0,0.0,0.0,0.0
0FC3,0.0,0.22772060123168011,0.0,0.0
FF0F,0.0,0.0,0.41614572548470796,0.372
FFFF,0.4767800212004432,0.0,0.0,0.0
C3FF,0.0,0.0,0.30000000000000004,0.0
C30F,0.0,-1.5,0.0,1.9519333778860486
F0F0,0.0,1.405698175578646,0.0,0.1543197490065
0FFF,0.0,0.0,1.5552542776487646,0.0
46FF,0.0,0.0,-1.5968794890682416,3.1615904620545727
AB0F,-0.11337703250985993,1.2540114149094226,0.0,0.0
0FAB,1.914898689268953,0.08100000000000002,0.0,0.0
460F,0.0,0.0,0.9547710909000706,0.0
C3F0,0.0,0.0,0.0,0.0
F0FF,0.0,1.105113879623461,0.0,0.0
