,action_TFC_000,action_TFU_000,action_TNC_000,action_TNU_000,action_TFC_025,action_TFU_025,action_TNC_025,action_TNU_025,action_TFC_050,action_TFU_050,action_TNC_050,action_TNU_050,action_TFC_075,action_TFU_075,action_TNC_075,action_TNU_075,action_TFC_100,action_TFU_100,action_TNC_100,action_TNU_100
00A6200F3410B00F4310B00F,-1.1719007549098777,32.24725373343638,26.38686753200181,43.79835342160564,14.615160548243395,0.0,20.472852991206942,9.681026375826791,9.107452718308602,18.001976150218475,9.65943158824007,18.482220720936247,12.678475423049994,18.938931713842905,20.42787244004905,11.25155249427246,17.660955636420177,20.014306983663275,22.79224279751353,23.311710069210022
10C5400F4410C00F4410C00F,-25.5,-7.12392432421875,-6.391519105053769,-5.736314782507819,-5.181732668622084,-3.400186592366379,-6.660937500000001,2.2304055184000617,3.044963973661716,-6.75,4.359587210690114,-4.025175416191508,-4.243124999999999,1.2748951671669593,-3.4228129932826334,-9.868499999999997,-3.582716029006222,-12.0,-5.312348448807051,-6.9375
10C4300F4410C00F4400B00F,-12.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,9.0,-6.0,0.0,-3.0641820380859404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5
00B5300F4410C00F4410C00F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.099953124999999,0.0,0.0,0.0,0.0,0.0,0.0,13.87366319279371,0.0,0.0
00A5200F4400A00F4400A00F,0.0,0.0,-6.75,-3.0874090659141484,-0.631005462071121,0.0,0.0,0.0,-0.39159468729102365,0.0,0.0,-3.0,0.0,0.0,-1.0517587020849608,1.7958845203443277,1.762151187931785,0.0,0.0,0.0
00A6100F3400A00F4400A00F,-12.0,0.0,0.0,0.0,-2.402929818254613,-1.65,-4.413772977744527,0.0,-10.5,-5.3419982578125005,7.145819907074543,-2.0263696911310043,0.0,-9.0,0.0,5.007005399460929,0.0,0.0,-2.7716250000000002,0.0
00A5100F4300B00F4300B00F,-4.413180019283619,-1.7611090562717187,-4.352426478685954,-1.6900705897755983,-3.0,-3.771157228263278,2.361886670165177,2.9661157384885932,-5.799028837858152,1.0591969545193836,-1.0437804536723716,23.74381342643247,-3.592245140927064,0.09124571176459684,-6.83439620462269,-3.75,-1.7249999999999996,-0.567006747592564,-1.781625,-7.5
00A6100F3400A00F3400A00F,-2.5289823111036567,-3.6423913882994383,-3.0,0.0,18.641897600097632,1.8745582158007195,0.0,-0.23791355134045888,-3.1538346926243204,-3.0,0.8248011920785543,-3.0,0.0,-1.5,-0.662001986032323,0.0,-4.251124564453126,0.0,-4.234100820332115,-0.7973437500000014
00A6100F4300B00F4300B00F,-6.019611304120589,10.844916483068184,-4.8726195661982885,23.56038374792301,0.0,14.092803926876377,0.0,5.936585116063487,18.65149881796981,2.511737868137975,5.300593769814924,-2.0535616509458534,0.0,7.438970944449333,9.015657600417942,4.78964390625,0.0,0.0,3.0783312143721475,0.0
0095000F3209000F3209000F,0.0,0.0,-2.325,9.149050003724522,0.0,0.0,0.0,0.0,13.585696824126927,5.961638337704278,0.0,0.0,-2.4481065997001745,0.0,0.0,-1.1624999999999999,0.0,0.0,0.0,0.0
