action_TFC_000,action_TFU_000,action_TNC_000,action_TNU_000,action_TFC_025,action_TFU_025,action_TNC_025,action_TNU_025,action_TFC_050,action_TFU_050,action_TNC_050,action_TNU_050,action_TFC_075,action_TFU_075,action_TNC_075,action_TNU_075,action_TFC_100,action_TFU_100,action_TNC_100,action_TNU_100
-34.5,19.5,-18.0,0.0,-4.5,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,63.0,-13.5,0.0,-3.0,-9.0,0.0,0.0,-3.0
-49.44272129307369,28.05,-32.20108167421875,50.432708108144645,-10.5,3.9660327014580172,12.13117854409774,30.268410124759278,-11.968040837109374,-1.8655832176442466,13.79291851891194,5.2482116906989145,65.2119657441368,1.4558998228760167,17.91131811998818,21.650595200372333,-15.32090625,-7.5,-16.707779435692885,-1.0874721669753238
-57.13436770913124,45.797929191688894,-45.867178092786126,79.18913410065345,19.98109617389023,-1.406752231410917,9.071029376128987,61.59603841672339,23.524661395775023,13.708526202712616,26.57515066462721,5.6879388814834035,69.5317867636306,16.745709555193343,30.632487132227595,33.45778296903867,-5.928581358984374,7.641589476341005,2.0550911986824563,39.08755880549683
-41.49584483409635,81.94413862523399,-63.538867445667314,81.60004715286702,23.276009457658276,5.62649131790214,43.82547882701082,101.52317571154856,39.74406545291758,25.78209665208545,41.25269756966013,12.550466178169273,98.59842769974799,34.065878778317476,42.04536561107228,77.69502793499586,-9.439040623407038,21.957358832052364,21.766785070765494,46.248409764065286
-44.60808476973592,107.39303406820993,-46.91722755453516,95.66782641451297,74.24519383616266,28.85394536942347,71.66066018111961,76.83351664103665,38.302797657055564,16.952457999344233,38.093061982078225,25.29594645426179,106.30341506658206,32.23800357666232,72.02453515552345,40.39302069558453,1.7936090981290427,28.572475924028677,33.27218100338774,71.46526626027101
-50.2252387463251,120.0003962320846,-49.623693369216966,93.04621486632888,63.12520109220827,64.30581757954356,67.98295247259715,118.55324120389207,66.14136170256305,39.3894740498729,43.58164948947064,29.929804664913277,127.12876986306695,38.8030070734584,82.91403788611842,58.900057710470705,1.7936090981290427,41.66654890336308,34.05741489877043,85.01901437951778
-43.06304614763477,130.79223630675887,-51.123693369216966,85.8844623309916,62.61487760543076,76.41745033326478,89.0369116917995,122.29647592313749,66.13199437717145,21.200682119966118,86.25850116284332,36.04285330808898,118.73558820959902,50.87475595856324,83.23427053060195,84.3931798603971,16.919880279361518,49.15768746773179,43.185447358840705,119.07634085723245
-40.31193313792472,141.0698407697722,-43.371914311689224,139.01095363810023,63.9759580230167,112.00124126531142,89.40278184753947,122.60157222289054,113.38134170887957,21.24800992866865,126.7774645023146,95.96749344589169,142.0381191006082,58.12035087567694,100.48655902071178,81.20806661804873,50.11613174322524,51.88559691193947,44.13669678431617,114.83271175609097
-15.29499979126621,176.32187114082757,-34.68370173929361,140.13830086897863,73.3862217746306,144.6969846744527,94.11460398040336,132.0539571322965,108.68660780245195,57.54875974994252,164.19756933016117,94.63738052359247,176.88035396609428,112.54473380843308,116.73323250154945,81.08975062786462,46.839225757251185,109.49332477263941,82.0314146067478,144.17349803584077
-42.559316259065334,196.65211944279412,-24.391689919670192,124.20237324978793,102.67481680192132,158.76913894717498,119.5969079738712,134.3795961998773,130.6218269475947,103.90773687249064,195.43144484938003,94.1651948219352,190.58373772492098,103.5932428949629,144.77526471983674,112.2905993582386,44.40888223609287,131.86635742531732,88.67602096841159,185.6535011270841
