action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
-0.5999999999999996,-1.1400000000000001,5.7059999999999995,-1.9875000000000003,-1.5000000000000002
0.36070401572252564,20.30472898681825,2.136265133376695,-3.8291694486725927,-6.718016680345999
18.955326669375452,18.574663679310614,11.238449558696463,-0.1845627057250101,-18.264491893467117
4.991706670270718,29.382485780617216,12.155248363892003,10.104725543680571,3.518943968512514
3.224469727766876,41.81800003106164,20.499820936584534,14.240976107241199,0.7506866203862526
8.151141053674422,42.547226279595286,21.54961897737257,25.766765446436274,1.8993886463441467
13.697969970695627,45.4049173554911,25.848081155519434,21.383234673369785,10.240331902912677
18.156731107675107,59.53954263440434,37.22866549053731,17.368588030517348,3.651824938939634
18.793455763598736,57.75693521247928,55.50091040895291,11.18935481929019,12.875367006829403
20.90489127951863,72.80372691916914,48.91131941629915,13.790407230677996,18.811347991842695
25.181111624344165,74.2930345141855,48.22791793054228,17.099192148365326,25.073392945664377
28.10239232536466,76.80756176490675,46.168497840114014,23.19841221881559,28.913179266154337
29.251257034414873,82.53910450113285,46.67660104987544,31.231084253558855,24.577934313830177
32.98972712023857,85.54996559989421,39.32881196536749,39.49494472073266,31.627292932317232
34.28868168822619,79.92353479735594,44.395024894636435,45.11637465059639,40.92741298096925
46.929117967305885,82.13258953629071,45.08631827398781,42.44963703998221,38.258549575491415
45.393456599121954,89.34396595810446,42.39235065791186,39.92416600694516,45.63359957979758
51.48899862369096,92.02670445045311,43.36198274043603,38.58074969781492,47.33593422227259
57.33984733780468,93.96132955309554,44.064780474255414,38.85942734319852,47.585534065340696
52.766482342313694,92.49768772314178,45.654509799024694,56.479043116421764,45.64342205980013
58.64535490404621,91.56780568806872,51.84235516351977,59.178971768839965,46.79193896395225
67.76161128341063,93.52089509537376,51.224871349804,52.23114130991467,54.4060037704185
70.659379146476,95.5569708474367,49.8180821334204,54.74543048688391,57.18198771918819
74.63963181605155,99.58572768377363,50.01550763596603,46.60399367736819,61.52168585240688
85.19294003331584,106.95349078730895,46.71261678070846,40.99638073323839,61.724755856240975
86.11663346346074,99.26531978810478,48.40964328526326,50.54599691875998,64.22279851965251
87.14293137482706,105.63117756304597,51.89935729970179,57.962040954786396,57.32027257997843
91.51523855160958,104.399040221626,52.61080182986878,60.63602280794852,55.32818521536074
95.35972061679603,103.22830760983962,54.68512550591565,61.47661352500328,55.47259411157672
99.4431278159943,105.74077735867976,50.7020476008386,60.86171622491596,57.56086929302994
106.76207341392642,104.1050964964877,53.85997407472429,63.22698161933724,53.22032299300966
100.30144200714881,103.00338746073494,54.977689313722266,67.20067161831207,60.29397484676876
105.67866802069767,101.88056335549507,55.39002078554218,63.94811392942016,67.51464634841055
109.25287523779625,97.86848291804243,58.48657306269691,66.8614780684699,68.03299196344858
109.9144515456912,105.87085292900755,54.72007526252294,68.02889891304868,70.16719648844366
112.84832289483643,111.9918679684109,56.30122169377052,69.70467398097108,65.24053337948601
115.7266772035196,108.53901920114495,56.62906645979248,72.66047732060122,71.22725756225718
118.48000439571001,103.68540949047768,53.140076159038436,77.29664901777981,72.76938820777198
118.43707692672453,110.35503004649489,53.287866244790635,77.50953697914052,70.11277224078162
120.5430412330147,113.80354980284324,56.487876545324795,83.28376712721652,66.89494269690174
123.3640565514131,116.13600080500366,60.82221978383261,81.327513367515,64.56253011109095
121.3173983159659,122.51769056129221,63.13906275662538,86.66157234820588,59.5400490770389
129.60096328955416,127.78559910819477,63.24764533655456,83.83071084479023,59.15059355546903
130.40167230562872,128.72963272614123,62.01444881175461,79.7665649981823,69.04085579993045
141.61525272502755,127.66294754628221,60.1449036747629,82.66829472570167,61.85285170904521
144.8068930825884,125.69064676239796,57.60649148624365,83.1670753120445,70.09774446098433
145.34989803986502,126.42936358860192,55.575701611445986,86.63473302620591,71.30185649829428
149.16021252344612,121.49990666497011,61.301617217487454,88.97810512466462,74.56051835504279
143.81243361831122,126.98446078295389,59.6035434693144,93.27739683594403,81.38933757951206
140.01647948414413,133.42542176242708,59.93272195892311,98.76663482286588,77.29696119373898
140.96780104017967,131.44203051716858,61.976167169260265,98.60590415207065,79.29673946742028
