,k_means_000,k_means_025,k_means_050,k_means_075,k_means_100
00A2000F200A000F200A000F,-21.62486414915195,-10.820280517716158,-22.486475571795104,-15.645101571237458,-4.163925818149949
00A2000F200B000F200B000F,-1.3459940810167799,-1.1061286134148844,-0.8488172040587473,-3.8997144266954793,6.075114886686781
000E000F200B000F200B000F,-1.2000000000000002,-0.6697453345264417,-1.2000000000000002,1.95055804897062,-0.30000000000000004
00B3000F200B000F200B000F,0.0,-0.07045257895089474,-0.13960358604320627,-0.3135000000000001,0.0
00A3000F200A000F200A000F,0.0,0.0,3.9917974349188308,0.6000000000000001,0.0
B000000F100A000F100A000F,2.16788548104912,0.0,0.0,0.0,0.0
C000000F100B000F100B000F,9.974245732270928,0.0,0.0,0.0,0.0
A200000F2207000F2207000F,3.541500259972945,3.2528420143007093,3.360874189804939,1.5463755352282584,2.182185365205612
D000000FD000000FD000000F,-0.7227409199062216,-1.1936020353775598,-1.342553874997241,-1.3431709193870476,-1.2898021473624908
terminal,0.0,0.0,0.0,0.0,0.0
0093000F200A000F200A000F,3.0157357329920966,0.0,0.6730829808171439,0.1260701975116787,0.0
00A2000F100A000F100A000F,-0.12875206134066752,1.1709358258193028,0.0,0.5668266124245854,7.667356740187404
0092000F2009000F2009000F,0.0,6.911469926024588,0.0,0.0,0.0
00A1000F2009000F2009000F,-0.0506613772105049,-0.8484284437651662,-0.44651125746750164,1.6398497250103985,-0.08271819197969321
00A4000F200A000F300A000F,0.0,0.0,0.0,0.0,0.0
0094000F310A000F310A000F,-0.30000000000000004,0.0,-0.46263686316197633,0.0,0.0
0095000F3209000F3209000F,-2.7,0.0,3.3966366862136335,0.0,0.0
00A3000F3208000F3208000F,0.0,4.572027770902772,0.0,0.0,0.7366999390252805
9300000F3207000F3207000F,0.0,0.0,0.0,0.0,0.0
A210000F3208000F3208000F,0.0,0.0,0.0,0.0,0.0
9200000F3207000F3207000F,0.0,0.0,0.2592240867562585,7.154457258176254,0.0
