,k_means_000,k_means_050,k_means_100
00A2000F3207000F3207000F,0.0,9.876665451474732,0.0
00C6400F4410D00F4310D00F,-1.008,-1.8757788832255193,1.4562172307064425
00C4500F4410C00F3410C00F,-0.22372882968651087,5.9564499599948295,0.0
00C4500F2340D00F4040D00F,0.0,4.50664756678003,0.0
00A2000F2108000F2108000F,4.928303388385573,17.07735418497562,0.0
100B000F100B000F100B000F,0.31566915759671177,0.7427409895914351,2.355943806066157
00B6200F4310B00F4310B00F,1.3852317739940772,-0.75,-2.238
00A5200F4300A00F4300A00F,0.0,0.0,-2.996841
00C5300F3500D00F3600D00F,0.0,0.6000000000000001,0.0
0630000F1160000F1160000F,11.534429852078697,0.0,0.6664659152813278
A200000F2207000F2207000F,17.003914375907872,10.201839149920827,10.50376541072923
00B5300F4400B00F4400B00F,0.452026180307453,-1.8,0.0
00A6100F4300A00F4300A00F,-0.195429,0.0,0.6000000000000001
00A6100F3300B00F3300B00F,0.0,0.0,2.0619
00C4500F4500C00F4310C00F,-2.1336200717275577,9.460646087884427,-2.220435396357706
00C4500F4400D00F4400C00F,2.1132293245620026,1.2426991820902078,3.003479781606495
00C4500F4400D00F4500D00F,-1.4486383340824172,-0.8535638004992268,-1.5
00C6300F3500D00F3500D00F,-1.5,-1.188041904715313,3.9267743872357315
00C6300F3500D00F3600D00F,1.0661909622774446,-2.9974713253578216,-2.386989214752516
00B5300F3410B00F3410B00F,-0.7511628777640107,-0.30000000000000004,-0.30000000000000004
00B4000F3310900F3310900F,-1.8,-1.3800000000000001,-0.48554799707034235
8530000F3310900F3310900F,0.0,0.0,0.09428484927217405
C531000F4320D00F4320D00F,0.0,0.0,0.0
A440000F4400B00F4400B00F,0.0,0.0,4.846763256963194
8510000F3208000F3208000F,6.228775367408889,0.0,48.40814348287394
00D4400F4500D00F4400D00F,-0.5700000000000001,-1.3429347454056444,1.8029278805577036
00C5300F4500D00F4500D00F,0.0,0.0,-0.2682156
00C4500F4400D00F3500D00F,-2.6326237185378356,-4.501136458911868,-5.0535674231066885
00C3600F3330C00F3330C00F,0.0,1.023036,-1.1289580294464239
00C3600F3330C00F4130C00F,-2.742253712429914,-2.68203,-2.7295800000000003
00C6300F4500D00F4500D00F,-1.363164558524503,-2.000933531601838,-2.025409041581226
B630000F4220B00F4220B00F,0.05725407474635963,0.0,1.132948205508663
A530000F3230A00F3230A00F,0.0,3.620594157568617,0.0
7510000F3208000F3208000F,1.9228931976784829,0.0,36.84028929159253
7500000F3207000F3207000F,36.21225160775765,8.43671475401591,0.0
00B6300F4310C00F4310C00F,-0.12716975228234173,-2.4703876653241927,-1.8
00B6400F4310C00F4320C00F,0.0,-1.1528100000000001,0.0
00C3200F4400A00F3500A00F,-0.387079023,-1.1860984748244554,-0.30000000000000004
B621000F3410B00F3410B00F,0.0,0.0,0.0
C631000F4320C00F4320C00F,0.0,0.0,0.0
A210000F3208000F3208000F,0.0,0.0,24.404655120770816
1000F00F1000F00F100F000F,2.3555681095938263,0.7063918235540945,0.678426819932882
00C4500F3500D00F3500D00F,-6.234273069954938,0.52228898960536,-6.393605913629818
00B6300F3410B00F3410B00F,-3.0185378295572773,-4.234770007434714,-3.1981455416303173
9520000F3300900F3300900F,0.0,13.900922125471736,0.0
00B5500F4410C00F4410C00F,0.0,-1.2000000000000002,1.3428335369550002
00B5400F4410C00F4410C00F,-0.30000000000000004,0.27,-0.9
00B5400F4320C00F4420C00F,0.0,-1.8,0.0
00B5500F4320C00F4320C00F,0.0,-0.30000000000000004,0.0
00C5500F4320C00F4320C00F,-1.2000000000000002,-0.11497619717412172,-1.2000000000000002
00C5400F4320D00F4320D00F,-2.161166123359685,-1.1446971932474228,1.5605639820963457
00C5400F4220D00F4320D00F,0.0,1.5,-1.5
00C5300F3500D00F4400D00F,0.0,-1.4754,0.0
00C6400F4320C00F4320C00F,-0.5673,-0.6000000000000001,-1.6800000000000002
7300000F2206000F2206000F,0.0,0.0,13.830117149497985
00B6400F4420C00F4420C00F,0.0,0.0,-0.26814
00C5500F4410D00F3420D00F,0.0,0.0,0.9
00C4500F4320D00F4320D00F,-0.6280567938988443,-0.057317123595686775,-1.0337058760594648
00C4500F4400D00F4310D00F,-2.22,-1.4100000000000001,-1.124624059894474
00B6400F4410C00F4410C00F,-1.7152919918428557,-0.9108,-1.5
00B6300F4410B00F4410B00F,-0.30000000000000004,0.0,0.0
00B6300F4310B00F4310B00F,0.0,-0.30000000000000004,0.0
00B5400F4320B00F4310B00F,-0.30000000000000004,0.0,-2.4600000000000004
00B5300F3310C00F3410C00F,0.0,0.0,-0.9
00C5300F3500C00F3500C00F,0.0,-0.5083188398768217,-0.54708
00B7300F3420B00F3420B00F,-1.6800000000000002,-1.7400000000000002,0.0
00B7300F3420C00F3420C00F,-1.5,0.0,0.0
00C3200F3320900F3320900F,0.0,-0.30000000000000004,0.0
A531000F4410B00F4410B00F,0.0,0.0,0.0
C532000F4320C00F4420C00F,0.0,0.0,0.0
A630000F4310A00F4310A00F,1.2960000000000003,0.0,0.0
00C4500F4320C00F3320C00F,1.0514215246519818,12.793956494873418,2.478471104675155
0094000F3109000F3109000F,0.0,0.0,8.986468974744023
00A2000F3108000F3108000F,-0.5183412139551649,-1.1849987537562825,12.14772028754961
1000F00E1000F00E1000F00E,2.4218116484646717,1.1391436825674885,1.7405967278882444
00C4400F4210C00F4310C00F,-9.39887402070462,-9.593770433165435,-9.222682719244096
00B5100F4300B00F4300B00F,-0.9299032293713764,-1.2000000000000002,-0.8542719680244097
00C6300F4400D00F4500D00F,0.0,-1.3296000000000001,2.4410730976651696
00C5500F4310C00F4310C00F,-1.8,-1.7400000000000002,-0.6000000000000001
00A7200F4310B00F4310B00F,0.0,0.6000000000000001,0.0
A531000F4410B00F4310B00F,0.0,0.0,0.0
9530000F3220A00F3320A00F,0.0,0.0,0.0
9520000F3400900F3400900F,13.19517894880841,0.0,0.0
C320000F3400A00F3400A00F,30.13650578023853,0.0,0.0
10B5500F4410C00F4510C00F,-0.6000000000000001,-0.6000000000000001,0.0
00B5400F4510C00F4410C00F,-1.419,0.0,0.0
00B6300F4320B00F4320B00F,-1.2000000000000002,1.02,0.0
00B7400F4320B00F4420B00F,0.0,0.0,-0.6000000000000001
00B7400F4320B00F4320B00F,0.0,-2.43,0.0
00A7300F4320B00F4320B00F,-2.7,-0.9,2.1
00C3600F4330C00F3330C00F,0.0,-0.30000000000000004,-0.6000000000000001
C441000F3330C00F3330C00F,0.33602811968501367,1.0612502250181421,0.0
00B6300F3310C00F4310C00F,-5.196805111966905,-6.492740386915946,-0.8953896974929992
0091000F3007000F3007000F,0.0,-0.30000000000000004,3.473808289094975
0092000F2107000F1107000F,15.275748637755834,-0.4036175382802274,1.2549818800844132
0092000F1107000F1107000F,0.05400000000000002,10.14157246203606,1.474497909985193
00C4500F4500D00F3410D00F,-0.3376390883622373,-0.6000000000000001,1.0739474366523187
0097100F4400A00F4400A00F,-1.4670697773054342,0.9726149347804756,-1.5897520409912007
8530000F4220900F4220900F,0.0,0.5067673762867023,0.0
C451000F5230C00F4330C00F,0.8698048904028639,0.0,0.0
00D4400F4310D00F4310D00F,-3.5883954841124046,-4.215834525212742,-0.7022247980781426
00C4500F4320C00F3320D00F,6.675801990447129,-0.7898400000000001,-1.6180428167929684
00A2000F2109000F2109000F,15.9009724641984,4.254710204373968,3.7928439160162224
00D5400F4310D00F4310D00F,1.193737969808199,-1.2629031641982942,-1.3445758960221328
00D5400F4500D00F4500D00F,0.8510778895924258,1.85312365298961,0.0
0096200F3500900F3320900F,1.4125385581346528,-1.8,-0.47380921888229066
0096100F2600A00F4400A00F,5.485477019119921,0.0,0.0
00B4100F3200C00F3200C00F,-0.519,0.0,1.1765675837902745
000F000F0000F00F000F000F,0.06152138988067473,0.0,0.0
00C4500F2340C00F4040C00F,1.6590637253848755,2.602486568118377,25.3797694099726
00C3600F4230C00F4330C00F,-2.3164680197084384,-1.6503000000000003,-1.1366753407402026
A350000F4330B00F4330B00F,1.2215914420021523,0.0,0.0
A540000F3220A00F3220A00F,0.0,9.310466189589379,0.0
9520000F3400A00F3400A00F,36.56153095042066,4.691824520070448,0.0
0097100F1600A00F4400A00F,0.30000000000000004,0.0,8.323856890446562
00C5400F4420D00F4310D00F,0.6000000000000001,0.0,0.0
00D4400F4500D00F4500D00F,0.8052700728892136,0.0,-0.6000000000000001
00C4200F4400B00F4400B00F,0.0,0.0,-0.6325974397331211
00D4200F4400B00F4400B00F,1.1870806212729739,0.4508739590116939,-1.8403380203160744
00A6200F3400B00F3500B00F,-0.9,0.0,0.0
00A6200F3500B00F4400B00F,0.0,0.5671324905372476,0.0
0087000F3408000F3308000F,0.0,0.0,-0.6000000000000001
0095000F3209000F3209000F,-0.2625365912074333,-0.27540000000000003,9.498651320683544
00A5100F3300A00F3300A00F,-1.2000000000000002,3.202533880839851,-1.2000000000000002
00A5100F4300A00F4300A00F,-0.09783927659999998,-1.8,0.5677148463885713
1000F00C1000F00C1000F00C,1.5141366440576172,0.33603212895110257,0.11556176006461885
0096200F4400A00F4400A00F,-0.9945,-1.4250000000000003,0.0
0734000F3408000F3408000F,-2.4012246220041282,-2.646698111360091,-3.5739659332873046
8520000F3400900F3400900F,0.0,0.0,0.0
A210000F2308000F2308000F,6.617755159098706,0.0,0.0
00C4500F4500D00F3500D00F,0.0,0.0,5.815623982373171
00B6300F4210C00F4310C00F,-2.470571804125495,-0.4647145586584731,-1.8
00D4400F3410D00F4310D00F,0.0,-0.22008000000000003,4.890267302333615
0082000F2107000F2107000F,0.0,0.0,5.911046691459684
0092000F2107000F2107000F,15.039102577400978,2.271395667045759,0.0
0060000F0060000F0060000F,0.0,0.0,0.45516690954495054
00C4500F2340D00F4400D00F,2.157853351700281,0.0,20.144475160058846
000A000F000A000F000A000F,0.0,0.9836189407786269,0.35989880860438017
00B5300F4310C00F4310C00F,-4.139754558204795,-5.0886520077881885,-4.89708372579338
00C4400F3500D00F4400D00F,-2.304064523264821,-1.2000000000000002,5.525422180003919
9200000F3207000F3207000F,3.6349370079138685,9.618826111947794,30.13647242706146
00D5400F4400D00F4400D00F,-0.9,-0.30000000000000004,2.2356828005748164
0096200F3400A00F3500A00F,-1.6178331024595076,-2.7316119422360483,1.9933072780488628
0734000F3408000F2408000F,-2.3556,-1.2000000000000002,-0.45284964768412517
0086100F1330900F1330900F,0.14942007034095964,-1.2000000000000002,-0.24491546390011582
A350000F3230A00F3230A00F,0.0,0.0,0.32821464900761566
A350000F3500B00F3500B00F,14.544425227669027,0.0,0.0
9520000F2400900F2400900F,20.525412825523848,0.0,3.0170855550377302
00C5300F4310C00F4310C00F,10.354794563531662,0.3241024808555023,-0.16539000000000037
00C4500F4500D00F4310C00F,-0.3432,-0.3566562717193803,1.7897257290347544
00C4400F4210C00F4400C00F,-0.08384638973409433,-0.029581545222850017,-2.1
00B6300F4410C00F4310C00F,-1.467195700047538,-0.3308469050465948,0.0
00B3000F3208000F3208000F,2.6149264941631007,-1.356,-0.6995108012233149
8200000F2206000F2206000F,0.36746744145830273,40.59550498423788,3.8491884838813206
00A6200F4400B00F3400B00F,2.7877228544975203,-0.803286,2.0724321892026185
00B3400F4300B00F4300B00F,0.0,0.0,-0.9
0085100F4309000F4309000F,0.0,2.476068452829677,0.0
00C4500F4410D00F3410D00F,2.5725147832696265,0.39490483337243537,0.0
00A4000F210A000F210A000F,0.0,1.440129791291831,15.852092794694569
00D5400F4400D00F4500D00F,-1.7066693577556535,-0.6691048816140739,2.2317334361017416
00A6200F4400B00F4400B00F,-0.6000000000000001,-0.7570620424492145,0.0
0000F00F0000F00F0000F00F,0.0,1.2165468778165591,0.0
10C5400F4410D00F4410D00F,-0.5519842183922277,-0.792,-0.01210891809833009
00C4200F4310A00F4310A00F,-1.47,-0.6547558691681057,-0.30000000000000004
0093000F2207000F2207000F,3.4337783132014916,-0.2553599228410694,-1.2000000000000002
00B3000F3208000F3209000F,0.0,0.0,-0.30000000000000004
00B3000F3208000F3308000F,-0.6000000000000001,0.26774674718334274,0.6000000000000001
00B5500F4410C00F4320C00F,-0.30000000000000004,-0.59784,-0.573
00B3600F3330C00F4230C00F,0.30000000000000004,-0.6000000000000001,1.4874720203966123
00C3600F3330C00F4230C00F,0.012235431655343021,-1.4706126223264142,-1.2000000000000002
8200000F2106000F2106000F,0.0,0.0,13.1310773346464
00C5500F4320D00F4320D00F,0.0,0.13551336960114435,-0.9
00C6400F4320D00F3320D00F,0.0,0.0,0.6000000000000001
00D4500F3500E00F3500E00F,1.2000000000000002,0.0,0.0
00A6100F3500B00F4400B00F,0.135,-0.9,-0.5834999999999999
0096100F3309000F3309000F,-0.8974547312418383,-0.30000000000000004,0.0
9340000F3309000F3309000F,0.0,0.0,0.0
8440000F1330900F1330900F,0.0,0.0,4.02341820840684
C432000F3330C00F3330C00F,17.581459613014903,0.0,0.0
00C4500F2700D00F4040D00F,1.7234424772782746,0.0,0.0
0082000F2106000F2106000F,4.281053866391157,1.0343351571962833,0.0
00C4400F4400C00F4400C00F,-8.923655645049278,-5.946314258157946,-9.312824349397165
00C5300F4500D00F4400D00F,-2.13,-1.324527321665423,-1.877230748218643
00C4200F3400A00F4400A00F,-1.8,0.0,0.0
0733000F3308000F3308000F,-0.6000000000000001,0.0,-1.827
9630000F3220A00F3220A00F,0.0,0.0,0.0
A210000F3308000F3308000F,0.0,0.0,7.384438605756603
0070000F0070000F0070000F,1.1598559334559557,0.0,0.0
0622000F2106000F2106000F,5.834878288783871,-0.6000000000000001,0.4647897482624675
A341000F3330B00F3330B00F,0.0,0.0,1.0138577760192897
C452000F4330C00F4330C00F,0.0,0.0,0.0
00C5300F4310C00F4410C00F,-0.30000000000000004,2.14537775943022,0.0
00C5500F4320D00F4310D00F,0.0,3.0765365198676027,0.0
00C3600F4230C00F4230C00F,-0.12179999999999998,0.0,-1.2000000000000002
0091000F3007000F3107000F,6.916198180529015,-0.6000000000000001,-0.30000000000000004
0631000F2206000F2206000F,-0.55191997374,-0.54,1.4513991372824853
00C5300F4310D00F4410D00F,3.335614173147196,0.0,0.0
00B5300F4400C00F4400C00F,-0.5715585700047537,-0.47257357924886795,-0.6000000000000001
00C6300F4310C00F4310C00F,-0.03142083690539804,0.0,0.0
00C5300F4310D00F4310C00F,-1.2689710027927494,2.778678915066598,0.0
A530000F3220B00F3220B00F,0.0,10.589352112566525,0.0
00A6200F3400B00F3400B00F,-1.088134547814452,-0.3416792113695539,-0.704417464680859
0091000F2107000F1107000F,6.348000611900476,0.0,0.0
0734000F4308000F4308000F,-0.9810000000000001,0.6000000000000001,0.0
0734000F1508000F3308000F,0.6000000000000001,-0.6000000000000001,0.0
00B4000F3308000F3308000F,0.0,1.053542862691789,0.0
00C6400F4420D00F4320D00F,-0.7540975586114493,-0.6102330456460788,-1.7031059745113288
00C3500F3500D00F4400D00F,1.4206685164791202,-1.458022297329779,10.469023250281525
B440000F1330B00F1330B00F,0.0,3.5959461459790116,0.0
C442000F3240D00F3240D00F,0.0,7.234941258081894,0.0
00C4500F4410C00F4310C00F,-0.5236238484302371,2.455086622152076,-1.0773925672574405
00B4100F3200B00F3200B00F,-0.9172609208176977,0.0,2.6736249313469935
00C4500F5400D00F4400D00F,-1.3077004864385176,-1.6439339278223837,-0.9643610367994727
00C5400F4420D00F4320D00F,0.0,-1.5,0.0
0094000F310A000F310A000F,4.8606587287885255,-0.9768897566027075,0.18815209079266604
00C4400F4400D00F4300D00F,0.3194243531806663,11.355760669571637,1.205391264156141
00A6100F4400A00F4400A00F,0.0,0.0,1.8
00A5100F4300B00F4300B00F,-0.3323089945482638,-0.267905532,-1.47
00C6300F3500D00F3410D00F,-2.22,-0.6000000000000001,2.984735546166983
00B4500F2430B00F1430B00F,0.04472590002340593,-1.565040865787163,-1.252633654807119
00C6400F4320D00F4320D00F,2.392636203264103,0.0,0.0
00C6300F4320D00F4320D00F,0.0,0.0,4.162438864673579
0631000F2106000F2106000F,0.0,-0.6000000000000001,4.189784065634505
0530000F2150000F2150000F,0.0,0.19920000000000004,0.0
00B5300F4210C00F4310C00F,-0.845967216518425,-1.35509779757946,-0.9949297440318942
00C4500F5400D00F3500D00F,-0.6431590554747604,-1.4340000000000002,-1.8856780327305895
00C6300F4400D00F4400D00F,-2.0297086456253464,-1.4374464594685747,-1.0798040903946915
9520000F4300900F4300900F,0.0,0.3285931008824475,0.0
00C6400F4420D00F4310D00F,-3.0201472662554614,-2.5133604245805965,0.14221528122487603
00A7300F4330B00F4330B00F,-0.5309980718484253,-0.6000000000000001,-2.5397578908479064
7200000F3150000F3150000F,0.0,7.458417624359825,0.0
00C4500F4310C00F4310C00F,0.0,1.2822565877020757,0.9
00C3600F4500D00F4500D00F,0.0,-1.1324339251544264,-0.8887871452757482
00A6100F2500B00F4300B00F,-1.08,-1.4840043811123742,-1.1670000000000003
00C4500F2700D00F2700D00F,0.0,4.868467153998397,-0.30000000000000004
00B4000F3408000F3408000F,0.3216729000000001,0.0,0.0
0087000F3408000F4308000F,0.9,0.0,-1.8
0087000F4308000F3308000F,0.0,0.0,0.9819
0087000F4308000F4308000F,-1.1340000000000001,-0.8388481670026622,-0.8940000000000001
0633000F3307000F3307000F,-0.6000000000000001,-1.2000000000000002,-1.77
0733000F3207000F3207000F,0.0,-0.30000000000000004,0.0
7510000F3307000F3307000F,0.02471669828460269,0.0,0.0
00B3600F4330C00F4330C00F,0.0,-0.47385168787003407,-1.146
00C5400F4320D00F4310D00F,0.0,-0.49181871458933185,0.0
7340000F3308000F3308000F,0.032821464900761564,0.05031166398078133,0.7178726453528794
00C4400F4400D00F4310D00F,0.0,-1.2000000000000002,0.0
00C6300F4320C00F4320C00F,-0.7242000000000001,-1.8,0.0
C531000F4320D00F4320C00F,0.0,0.0,0.24300000000000002
9210000F3207000F3207000F,0.0,22.182986236995184,0.0
00C6300F3410D00F3410C00F,0.0,0.0,1.1624993914938242
1000F00F1000F00F1000F00F,0.027483001518877538,0.23293454352161574,1.3376688455161876
00B4500F2500B00F4400B00F,-1.08,-1.2000000000000002,-1.347771
C452000F3330C00F3330C00F,0.10936968105992113,0.0,0.0
0096200F3400A00F3310A00F,-1.2000000000000002,0.02044028216147718,-1.8
0096200F3400A00F4400A00F,0.0,1.015203563288719,0.0
00A4000F3408000F3408000F,0.0,-0.30000000000000004,0.0
00B4000F4308000F3308000F,0.675354286269179,0.0,0.0
0734000F4308000F3308000F,0.6927661350242816,0.0,0.0
00C5300F4220C00F4310C00F,1.3740000000000003,0.0,-1.8
00B5300F4400C00F4500C00F,0.0,0.0,-0.9
00C5300F4400C00F4500C00F,0.0,0.0,0.0
0096000F3300900F4300900F,-1.2000000000000002,0.0,0.0
0096000F3300900F4200900F,-1.5,-0.6000000000000001,0.1469975420963856
0096000F3300900F3300900F,-0.9,-0.30000000000000004,0.0
0093000F3108000F3108000F,0.0,-0.774,0.0
00A6200F3400A00F3400A00F,0.0,0.0,0.9
00B4000F3400900F3400900F,0.0,-0.6000000000000001,-0.6000000000000001
00A6200F4400A00F4400A00F,0.0,0.0,0.07925400000000005
00A6100F2500B00F2500B00F,-0.6000000000000001,1.359772077235624,-0.6000000000000001
0097100F1240A00F4400A00F,4.344733990275818,0.0,0.0
7520000F3408000F3408000F,0.0,0.0051528667271723665,0.0
B631000F4320C00F4320C00F,3.9413469712242866,0.0,0.0
00C6400F4320D00F4310D00F,-0.9,-2.6523682411321077,0.0
7520000F2408000F3408000F,0.0,0.0920770612467958,0.0
9350000F4120900F4120900F,0.05152866727172367,0.0,0.0
00C3500F4400D00F3400D00F,1.3760739632022048,-0.2781502188704868,-0.6000000000000001
00A6200F3300A00F3400A00F,0.015600000000000058,0.0,0.0
00B7400F4420C00F4420C00F,-0.13799999999999998,-0.9,-0.20999999999999996
00B7300F4220B00F4320B00F,0.9,0.0,0.0
00B6300F4220C00F4220C00F,0.0,0.9,-0.30000000000000004
00B6300F3230C00F3230C00F,-0.9600000000000002,0.30000000000000004,0.0
00B6400F4330B00F4330B00F,-0.30000000000000004,-1.62,0.0
00B6400F4230C00F4330C00F,-1.3800000000000001,0.0,0.0
9450000F3230900F3230900F,0.0,0.0,0.0
B451000F4330C00F4330C00F,1.8987765164212702,0.0,0.0
0091000F2007000F2007000F,0.0,0.0,4.346524564542223
0080000F0080000F0090000F,0.0,0.17332468115530164,2.2935058994612265
00D5400F4500D00F4410D00F,2.0956312510177555,0.0,0.0
00C4500F4500D00F4500D00F,0.0,-0.031827939963290676,0.0
00C6300F3600D00F4400D00F,-0.9,0.6000000000000001,-0.30000000000000004
0097100F3500A00F4400A00F,0.0,-0.6000000000000001,-0.6000000000000001
0096100F3500A00F4400A00F,0.0,-1.8,-1.5259994515816446
0734000F2408000F3308000F,0.0,0.0,-0.9347066896637986
7520000F3308000F3308000F,0.0,0.0,0.011518329973378594
0009000F0009000F0009000F,0.0,0.06604506449779725,0.0
00B5300F4410C00F4410C00F,0.1707829339042471,0.0,0.0
00C4400F4400D00F3400D00F,0.0,0.0,0.4983080702018492
00B6100F4300B00F4300B00F,-2.4635471037903898,-2.7990000000000004,-0.3411631892698763
C621000F3600D00F3600D00F,0.0,0.0,0.0
A630000F4400A00F4400A00F,0.0,0.5575433470584784,0.0
1000F00B1000F00B1000F00B,0.12995173139205612,0.13346144085819306,1.8390413516272652
00C4200F4400A00F4400B00F,0.0,0.2485752294484571,0.0
0095100F3309000F3309000F,0.927,0.0,0.0
00C6400F4410C00F4410C00F,-2.7927,-2.4000000000000004,-0.30000000000000004
00C4200F4410A00F4410A00F,0.0,0.0,0.0
00A7200F4310A00F4310A00F,0.0,0.0,-0.09810000000000008
00A7200F3310A00F3310A00F,-1.5,0.0,0.0
00A6200F3500B00F3500B00F,-0.30000000000000004,0.0,0.0
00A6200F3320A00F2320A00F,0.0,0.0,-0.6000000000000001
00A7200F3500A00F3500A00F,0.0,-1.8,0.0
00C5400F4320C00F4320C00F,-4.2356487,-1.05027,-1.6449355806803567
9540000F3220900F4220900F,0.0,0.0,0.0
B532000F3520C00F4420C00F,0.0,0.0,0.0
A540000F4320A00F4320A00F,0.0,0.0,0.0
00B3600F4230C00F4330C00F,-0.30000000000000004,0.0,0.0
