action_TFC_000,action_TFU_000,action_TNC_000,action_TNU_000,action_TFC_025,action_TFU_025,action_TNC_025,action_TNU_025,action_TFC_050,action_TFU_050,action_TNC_050,action_TNU_050,action_TFC_075,action_TFU_075,action_TNC_075,action_TNU_075,action_TFC_100,action_TFU_100,action_TNC_100,action_TNU_100
0.0,0.0,-12.0,0.0,0.0,-3.0,45.0,58.5,0.0,0.0,-19.5,45.0,0.0,0.0,-10.5,-13.5,0.0,0.0,0.0,0.0
38.03828920283793,62.967187499999994,-42.0,99.525,48.40645458984375,-18.0,66.375,263.2472841796875,120.3240581500767,82.67191406250001,-30.0,45.437931134300065,-3.0,30.416616210937498,35.25,76.8375,-24.770812499999998,-36.05168332409386,-3.0,-6.0
126.9072572894537,72.3232671513185,-99.6471377639293,180.63374250667465,144.2483994836183,2.5972609172403427,200.48310284117332,366.55193444456984,159.61030606822274,104.70775599212942,-35.95486316654238,47.66863226305529,31.614143442870372,3.1562715761782787,238.41164648253934,247.7085886702278,-49.473979287465106,-51.99359877795874,84.7633369319672,-43.453128321773406
141.0347346888542,209.21652773755392,-99.68516998495008,221.7433957018071,153.3134832871129,176.33250059901437,348.8851694382797,406.4109029081312,155.62320415021503,148.4964682284474,-68.91116462431332,108.54304856239003,97.79473392962792,65.14844703111368,263.74198122337043,290.3991582654059,-19.83912334925845,40.66843962555326,75.87221893266378,26.77774920961331
160.62412982336855,379.0571004431065,-99.42074259970408,174.8425320665833,229.27117664294377,252.15000902967816,327.60119897150673,482.4937674934718,181.11083212546063,125.86319457094322,-65.72210837461898,175.25850970265492,268.6391622393213,106.7438405373106,175.71185405905453,281.6074184674014,15.746389025865277,28.366535475007026,276.077437956568,135.74388057908575
124.14634783815914,367.0571004431065,-111.6844305750979,142.31687890065038,305.1306538054473,314.06333290302723,320.6694637416522,532.9551675354944,146.7679177087734,246.33685305802783,38.51280500515966,388.2780629104602,276.8508851744352,236.74642256866443,282.06039168501945,433.63057786790216,-16.165346314760278,124.3790016556041,448.6964210667643,98.01888057908576
230.77108335775296,469.1860964540091,-89.87987224715582,212.8312553793552,330.15059817221714,322.8342556404234,463.39561997262456,737.8430341604602,126.55476948639219,360.8677895562589,152.91928667906683,485.58648775109634,216.77952007994338,322.66390656440393,322.7838000083548,436.8147256828451,-0.7458548667726035,92.09070558414108,378.9488772358464,90.58650098296765
215.05995203934955,486.0917317146773,-80.72915656439477,436.2057329988245,355.98402190462673,511.6143082674,614.8356511270861,733.1208903725867,159.25275530749906,335.69352021116015,231.49971278291574,503.205728146088,290.5279409378649,387.7447243739439,368.3457143816624,415.56358680539336,167.7221842357471,14.319554652527941,341.48334992565947,106.63372679430084
206.7185685552829,469.6459110444614,-76.20823166140369,719.3481834621437,572.9039718664327,671.5445063336249,569.8059525443068,775.1653175039033,200.95743936104185,347.498850694462,201.15545519544554,526.2821267884605,264.58894614021784,371.2510975104278,393.7718546427951,412.47671699952946,221.6984037784129,-4.671374274837035,379.47257822169547,221.1526312822189
209.62278207025335,564.5577424047963,-52.009741353542324,578.2407232649839,543.5616884424153,752.5120080110389,529.3329319767245,836.179653363278,572.8602566150994,326.67514029497056,184.3259324998845,648.1160297725244,340.80888720751983,374.32196435916086,349.6134728707159,540.2824054431733,306.84098535437727,-22.983633830750875,432.87224180212036,232.4122648434435
257.75656115250746,568.5923691466704,-33.75427797147711,760.270513983566,527.6895579139173,802.7109904597606,589.9601581581961,900.4816377313384,626.4906388072666,345.09533720131407,162.92531954265212,715.8456495148176,593.9843651395611,423.33818326020435,333.5753430071074,538.9229115140392,319.6220694430026,61.694884078295814,381.14203783829157,265.634446096304
263.74521302353224,524.6026527575125,-59.144415803564726,996.9628598433992,516.4943327811008,817.583343599654,595.7721914318646,992.072593755652,833.7962281736166,416.999939502495,174.1312629201514,928.8691351185937,736.8266286565552,373.76668962937447,408.6338327254276,537.399127488796,332.27711384937487,209.15613354160297,436.82427303742566,260.29394722165614
308.6117707513616,610.4263304473407,229.14089542213034,1025.2980057025138,606.5380094345189,849.8242199728039,714.4940211463584,1107.9313801580952,897.0635407729612,417.7210598580533,164.31616736976747,1035.1198645952654,664.5593610991112,385.521404582948,531.3216324775747,605.5939515130591,353.0168231551837,195.80716061601743,435.95434049571605,321.0731474388814
352.1637329970234,642.700805958046,263.5965724179311,1016.4503949220432,567.1720355455491,869.6317928606325,682.4865270251307,1079.6472828292588,850.9260478504123,520.9359411658845,203.37901636043162,1042.9721359378073,809.7369487429876,409.59080649358674,531.0879775766451,643.5617724125403,455.80413819995715,330.08963709644826,641.5403496239044,628.269213016715
435.1953098005187,657.8966467193213,224.1041411421412,1048.2526178419682,638.627382730664,960.1351631856396,583.9050270171065,1368.5072751075832,967.7801679327633,447.14404893258074,205.60103962698946,983.7323773652138,790.0985454628233,462.49130127971773,579.525041445626,917.7805594914788,503.68474479763233,372.1160459570591,705.2539070879179,626.165357374477
570.3153834197615,582.9423959720725,243.6984723158974,991.4191116010026,751.0155345533549,986.5644718482977,584.2865794521718,1402.5839868148423,1089.520289000907,478.885300025403,363.3386582647606,979.6727938631268,756.1011687204002,482.6018835262539,562.8725637625541,945.7741493406177,741.9089743901152,475.9178601856841,830.1129984358804,580.8466156032032
558.231621252512,800.5620520526612,288.529414407225,1179.532897140806,821.661641514567,1107.72593679225,706.858815922736,1374.510819086726,1053.9375323809247,333.83124925555506,513.891670319403,1016.7456047954414,813.5253403676923,643.9643813257353,447.5287130148689,940.7657386709093,783.6310054783753,542.9829216762137,789.9402721255026,553.7307279686921
592.2202604794901,903.2844576335709,296.9652303994308,1114.3228326843373,1028.6618364548551,1157.3483469856478,815.0275060018714,1417.155086512832,1230.8025260769568,393.82955816479347,573.5659548842327,1068.5573229591992,923.9231945352662,796.8006654129525,450.5499917965576,870.4977232757997,827.4560927358287,537.8350825033428,836.4964806267958,606.1942704038108
