action_TFC_000,action_TFU_000,action_TNC_000,action_TNU_000,action_TFC_025,action_TFU_025,action_TNC_025,action_TNU_025,action_TFC_050,action_TFU_050,action_TNC_050,action_TNU_050,action_TFC_075,action_TFU_075,action_TNC_075,action_TNU_075,action_TFC_100,action_TFU_100,action_TNC_100,action_TNU_100
3.0,0.0,-37.65,0.0,0.0,0.0,22.5,0.0,-6.0,-5.625,0.0,4.125,9.0,0.0,33.0,-12.0,0.0,0.0,-7.5,0.0
-12.367499999999998,-3.0749999999999993,-59.331687329506316,-5.612415532990644,-1.1014071585791014,21.832850390624998,3.566118141146176,5.844419039989947,13.012988709756414,5.436075101786024,0.20861108821479313,-15.891147494563178,19.34962785313283,9.637500000000001,25.275000000000002,-18.586895992827575,73.01399758259473,-3.9375,-4.9207406250000005,15.786769893218988
-20.06421298996909,15.75644912769772,-63.47425770218264,9.128006141315284,11.948592841420899,11.206955706224178,8.393627257047152,-2.100174582561792,1.6765512097564148,17.8394166951771,6.4661484045667414,-21.025669629883417,38.730957587361075,14.892342664950817,22.894034877945373,1.7137356367168444,70.79212258259473,-2.443238437499999,0.6023465865958872,25.930683121741268
-31.032541114969092,17.767122928601765,-63.13382364414151,8.77980651042088,9.624752719379686,13.885245546621189,7.8024502812204055,7.204263653676767,-7.168345268174345,39.231816791890914,6.527178483157514,-9.879301112604761,35.993483963033825,21.621409497878055,18.799733098079905,-11.911081140751708,67.75130958791729,-5.146026258885775,15.250250036310451,30.891842314323682
-29.4163610275788,9.631626167559375,-62.347264066900905,11.554013587522187,3.091969002136935,11.0780645968895,13.953549616262809,23.809704100905336,-12.163305772448021,65.79459490573436,2.236830732848296,38.07364729324661,41.74953076619989,11.299573103859622,26.824006546555715,-11.909316083734534,56.64118241836788,4.442916344291092,62.01095686715828,23.001028439988694
-42.82823345428282,10.926418706371791,-73.37283225597906,12.805673844238568,15.72009232126196,3.4514764357052483,40.975536879926665,23.046485268461964,-1.5315855893807742,81.4010825301382,15.221481030334912,42.591982252455466,43.53594047353214,29.281225432001314,20.72406703150598,4.8478038778509,62.12715915603463,5.168143966937938,72.81835317860563,20.185987983249436
-37.139525474565296,12.164489025163446,-87.36129016576076,30.139636696182446,24.79870984957966,7.529849353560773,43.81588055979563,24.532190871487952,-6.925935640174936,71.84055747611167,24.535204999555717,55.13766885681832,54.86156914997564,26.515809058456917,32.32845170353343,8.152615189180136,68.52711663514523,15.135107243850632,70.38904570886153,26.944871489794245
-44.84091146104278,13.25161573146897,-101.22722699261953,21.42887158938521,21.13948993180786,37.39492618805088,36.526913943176524,12.582686488296085,-5.570898072568149,71.44038193316555,25.205072011086294,60.60175064184177,82.45432704899534,44.97640701809311,32.70349416769514,0.64346091538793,86.69714171099271,12.728613158441615,93.39223863691475,32.57497585948115
-46.246345777494525,10.365225570781288,-99.56977132813931,14.710702640152745,29.58782214579246,42.0086046196014,34.63788935969497,16.827143098184216,-0.34602304373934345,77.59051864562281,43.05089956955821,78.74750753805228,106.27009132750757,76.28168361533547,37.85792904170597,-0.9730073355471642,96.40006760638452,29.72961318020301,69.7352313767984,49.88030900022162
-46.246345777494525,9.376523969008574,-115.41663926567347,34.74920617113491,42.20239053519291,49.90378153899385,40.65713377902336,6.252064998115183,23.843696844273985,99.14676311271228,49.926935999110945,77.27504112413712,100.52680259699888,84.18161895303506,41.02127655624336,7.951989519830349,115.74719460733333,41.10084396085121,55.80520814883808,53.982065653028904
