,action_TFC_000,action_TFU_000,action_TNC_000,action_TNU_000,action_TFC_025,action_TFU_025,action_TNC_025,action_TNU_025,action_TFC_050,action_TFU_050,action_TNC_050,action_TNU_050,action_TFC_075,action_TFU_075,action_TNC_075,action_TNU_075,action_TFC_100,action_TFU_100,action_TNC_100,action_TNU_100
0093000F3207000F3207000F,-17.34355100624849,-12.117822545777802,-28.74912041739312,-8.209907843560286,-3.7805553108675127,-2.8182692377086114,-2.7155645255712404,-1.6782373550555114,-3.9834162603196077,-11.934474965595477,-4.872399027385757,-11.492023639757154,-6.629637495654393,-2.6581390565796803,-3.594638382017226,-1.0482741388181323,2.916293473469843,0.28122232121155477,-1.71707816892816,-8.503089908466418
0723000F3207000F3207000F,0.0,0.0,-7.5,-4.321152941602568,0.0,0.0,-0.38177057371752277,0.0,-9.037378671623692,0.0,0.0,-0.2265157713698196,-3.3631240874262005,0.0,-1.5,-6.0,-19.376625,-4.168378553178431,0.0,0.0
0623000F3207000F3207000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5974449287282013,-2.3699109082396648,0.0,-0.2534904546066241,0.0,0.0,0.0,0.0,-6.0,0.0,14.042084758036152,0.0,0.0
00A3000F3207000F3207000F,0.0,0.0,-4.737700435855381,4.5,0.0,-3.0,0.0,0.0,0.0,0.0,-3.3184564607554283,-6.0,0.0,-6.0,0.0,-7.5,0.0,-1.5,-4.5,-6.90653339867569
00A3000F3208000F3208000F,0.0,0.0,-13.080183818839428,0.0,0.0,0.0,0.0,1.1711113917545903,-6.0,17.13163426093989,2.3767649460387092,-8.30686069766384,1.8682840919738317,0.0,4.230863996687347,0.0,0.0,0.0,0.0,0.0
0093000F3108000F3108000F,0.0,0.0,-18.0,0.0,0.0,0.0,-1.9137787957043675,0.0,-2.5840219285674912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.79333477898967,0.0,-7.5,0.0
0092000F2107000F2107000F,3.651961637782972,0.0,0.5831876596613319,2.6331324122217152,-3.8421287177312857,11.283948820883316,-0.43735693359375016,0.0,0.0,0.0,9.34192281683363,0.0,-2.30625,0.0,0.0,0.0,2.8796263859644373,0.0,0.0,0.0
00A3000F3108000F3108000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.568290091391635,0.0,0.0,0.0,0.0,0.0,0.0
00A3000F3208000F3108000F,2.05299063780085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0096000F3209000F3209000F,0.0,0.0,-19.5,0.0,-3.0,2.291591118603801,0.0,0.0,3.7339876197455717,0.0,0.0,0.0,0.0,0.0,0.675,0.0,10.288287628719015,0.0,0.0,0.0
