,action_ATK_nearest,action_ATK_nearest_weakest,action_ATK_threatening
0F97,1.5100000000000002,0.0,0.0
460F,0.0,0.0,-0.18
870F,-0.16999999999999993,0.0,0.0
0F87,-0.16999999999999993,0.0,0.0
EB0F,0.0,0.67,0.0
F0F0,0.10199999999999998,0.0,0.0
F00F,0.0,0.8400000000000001,0.0
46FF,0.0,2.17,0.0
0FFF,0.0,0.0,0.0
