,action_TFC,action_TFU,action_TNC,action_greedy,action_DFC,action_DFU,action_DNC,action_DNU,action_retreat
0060000F0060000F0060000F,0.0,10.451414589815553,0.0,0.0,0.0,0.0,10.436906706393433,0.0,0.0
0000F00F0000F00F0000F00F,0.0,8.357953388117888,0.0,13.86409574786866,4.983362064116821,4.7915863801032375,11.13287053621902,0.0,7.049057381798636
0510000F2140000F2140000F,15.862164209060317,17.752455098658427,12.75665944410618,22.432673880894644,38.07999825196849,-3.0,18.610525613389886,22.18256683340544,23.28728240174079
0050000F0050000F0050000F,0.0,0.0,0.0,17.818559924558272,0.0,4.912359347682619,0.0,0.0,0.0
0530000F2150000F2150000F,0.0,0.0,-4.5,0.0,4.3451430571335345,0.0,0.0,0.9375,0.0
0520000F2140000F2140000F,0.0,0.0,31.23681073991223,0.0,0.0,-0.15415843098281945,0.0,0.0,0.0
0510000F2140000F2130000F,0.0,0.0,10.667208709564793,22.67397128224558,34.502152724870186,0.0,13.785425840012785,4.5,12.959906666927896
0092000F2107000F2107000F,1.4290345199130141,8.925,6.196029895052537,0.0,0.0,0.0,5.75727085509218,0.0,0.0
0091000F3008000F3008000F,0.0,0.0,6.042243687643125,0.0,0.0,0.0,0.0,0.0,-1.5
0095000F2209000F2209000F,0.0,0.0,0.0,0.0,10.022871536000952,17.34218410538189,0.0,0.0,0.0
00B5100F3200B00F3200B00F,0.0,0.0,-0.5078069918563117,13.950316531080777,24.266860498350514,0.0,0.0,8.85,-1.6981860184927906
00B4000F3200C00F3200C00F,0.0,0.0,0.0,0.0,6.375,0.0,-1.5,0.0,0.0
000F200E3200E00F3200E00F,0.0,0.0,3.544935890657091,0.0,0.0,0.0,0.0,0.0,0.0
0092000F2207000F2207000F,0.0,0.0,0.0,0.0,27.09189554464063,0.0,0.0,4.2,0.0
0080000F2060000F2060000F,0.0,0.0,0.0,12.580148896856537,0.0,14.763166575223053,-1.5,0.0,0.0
0009000F0009000F0009000F,0.0,22.665989124579415,7.052227955161879,3.308982797465943,0.0,0.0,5.206251235202717,5.748269065178645,0.0
000F000F000F000F000F000F,8.67181531987916,0.0,0.0,8.111210695122356,28.556417671726336,5.9336525259919135,0.0,6.4468717817244485,6.733833620252599
000A000F000A000F000A000F,0.0,0.0,0.0,0.0,0.0,13.59511516456822,25.104288645993766,16.262007828133378,9.939138705524675
0410000F2130000F2130000F,-4.5,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-1.5,-3.0
00A2000F2207000F2207000F,6.215640192086732,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00A6100F4300B00F4300B00F,0.0,18.543314122047867,-6.0,0.0,12.136707248512435,0.0,38.178131559775416,11.64306820160727,0.0
00B6100F4300B00F4300B00F,0.0,28.940557335878115,0.0,0.0,0.0,0.0,0.0,0.9904308174487144,3.499644311002075
00C4500F2700D00F4400D00F,0.0,0.0,0.0,19.05222565567719,0.0,1.5,0.0,0.0,5.943046681002327
00B4500F2330B00F4400B00F,0.0,0.0,0.0,1.88615625,-3.0,0.0,0.0,0.0,0.0
0094000F220A000F220A000F,0.0,0.0,12.85029615451652,0.0,0.0,0.0,0.0,0.0,0.0
0090000F0090000F0090000F,0.0,10.542634558878692,8.487482069522697,0.0,5.8748460994574705,0.0,0.0,0.0,20.865281671958783
1000F00F1000F00F1000F00F,0.0,5.382521041794086,8.176161890009542,8.90259324169612,0.0,0.0,12.153122240529747,0.0,0.0
000F000F0000F00F0000F00F,4.410593475476746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.55636974496258
0400000F0400000F0400000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.877040606301852,0.0
0500000F0500000F0500000F,0.0,0.0,0.0,0.0,12.199301627022807,0.0,0.0,0.0,0.0
0300000F0300000F0300000F,0.0,0.0,0.0,0.0,0.0,0.0,23.962853382217524,0.0,0.0
000F000F000F000F0000F00F,0.0,0.0,0.0,0.0,25.98347784006467,0.0,0.0,5.747280548035334,0.0
0095100F4209000F4209000F,0.0,0.0,4.721444615335923,0.0,2.025,0.0,22.247379065774773,0.0,0.0
00C4500F2700D00F2700D00F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.08875
00B5100F4300B00F4300B00F,0.0,0.0,0.0,0.0,18.693159813879333,0.0,0.0,2.0129449109389506,0.0
0091000F1107000F1107000F,0.0,0.0,16.48071780807691,0.0,0.0,0.0,0.0,0.0,0.0
1000F00B1000F00B1000F00B,0.0,0.0,0.0,0.0,0.0,19.24313384988124,0.0,0.0,0.0
1000F00E1000F00E1000F00E,7.339792983517125,0.0,0.0,13.670144516179189,14.83788987485865,9.773084548696227,10.977631737959838,0.0,10.912912438726686
0000F00C0000F00C0000F00C,0.0,0.0,0.0,0.0,0.0,0.0,12.493708579361343,16.124765718195967,0.0
100F000F100F000F1000F00F,0.0,0.0,0.0,16.83520098380742,0.0,0.0,0.0,0.0,0.0
00B3100F1320900F1330800F,0.0,0.0,0.0,22.896844699658985,0.0,0.0,11.023659987243073,0.0,0.0
00B3100F2330900F1330800F,0.0,0.0,4.318838336433557,0.0,0.0,26.283853157337994,0.0,0.0,0.0
0082000F2106000F2206000F,0.0,1.35,0.0,0.0,12.66386423525929,0.0,0.0,5.6325,0.0
0095100F320A000F3209000F,0.0,3.6308616348974274,0.0,0.0,-1.5,0.0,0.0,0.0,0.0
00C3100F2330900F4130800F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00C3100F1330900F4130800F,0.0,0.0,0.0,0.0,0.0,0.0,9.888486087287182,0.0,0.0
00A2000F2109000F2109000F,0.0,0.0,0.0,0.0,0.0,29.857845966721772,0.0,0.0,0.0
100E000F100E000F1000F00F,0.0,0.0,0.0,0.0,0.0,8.03272894510149,0.0,8.622309813807098,0.0
00A5100F3200A00F3200A00F,0.0,0.0,0.0,0.0,0.0,7.975153675227209,0.0,0.0,0.0
0520000F1160000F1160000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.124731175497367,0.0
0082000F2106000F2106000F,0.0,0.0,0.0,9.0,21.20996223799851,0.0,0.0,24.235483075678598,0.0
0541000F3105000F3105000F,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0
0620000F3150000F3150000F,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
0091000F2107000F2106000F,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0
0420000F2050000F2050000F,0.0,0.0,0.0,-3.0,11.384365543051766,0.0,0.0,0.0,0.0
0530000F2050000F2050000F,0.0,0.0,1.5390207948468415,0.0,0.0,-3.0,0.0,0.0,0.0
0090000F2060000F3060000F,0.0,0.0,0.0,0.0,0.0,20.443013272833603,0.0,0.0,0.0
100E000F100E000F100E000F,0.0,17.840828731502505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000F300E3300E00F3300E00F,0.0,12.394968819395345,4.215105355519655,0.0,0.0,0.0,0.0,0.0,0.0
00B4500F2330B00F2700B00F,0.0,0.0,0.0,0.0,23.498062717644274,0.0,0.0,-6.0,0.0
0000F00D0000F00D0000F00D,8.894373121210553,0.0,0.0,16.48327701884078,0.0,4.933407653274414,0.0,4.933407653274414,0.0
00B3000F3109000F3109000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,11.89356354474973
00A5100F4200A00F4200A00F,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0
9520000F2400900F2400900F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.358801429236629,0.0
0622000F2106000F2106000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.922361390009536,15.648882991595723
00B4000F3200C00F3200B00F,0.0,0.0,0.0,0.0,0.0,0.0,9.524520604271318,0.0,0.0
0095000F220A000F2209000F,24.356213764888864,0.0,0.0,13.213475062510089,0.0,0.0,0.0,0.0,0.0
00B5100F3300B00F3300B00F,0.0,0.0,1.3910979575056617,0.0,0.0,0.0,0.0,17.692332425581924,0.0
000B000F000B000F000B000F,0.0,0.0,0.0,0.0,0.0,0.0,16.369654318249047,0.0,6.125976974106349
000E000F000E000F000E000F,0.0,0.0,0.0,23.338335868669798,0.0,0.0,0.0,0.0,0.0
0542000F2405000F2405000F,0.0,0.0,0.0,-4.5,0.0,0.0,0.0,0.0,0.0
00A2000F3107000F3207000F,0.0,11.718362058192614,0.0,0.0,-0.6374999999999997,0.0,0.0,0.0,0.0
0095100F4209000F3209000F,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
0095100F4209000F3200A00F,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0
00A5100F3209000F3200A00F,0.0,0.0,0.0,0.0,13.023015306905753,0.0,0.0,0.0,0.0
00B3100F1330900F4130800F,-5.325,0.0,0.0,0.0,0.0,0.0,0.0,-0.8988670491052249,0.0
00B4000F3308000F3308000F,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0
00B4000F210B000F210B000F,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00A3000F300A000F300A000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00C4000F2200C00F2200C00F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5
000F300F3200E00F3200E00F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000F300D3300F00F3300F00F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.699353152454824
0520000F2160000F2160000F,0.0,6.89153154897901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00B3100F2330900F4130800F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.611906533041337,0.0
000F300D4300F00F4300F00F,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,3.0,0.0
000F200F3200E00F3200E00F,0.0,5.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000F300E4300D00F4300D00F,0.0,0.0,0.0,10.9725,0.0,0.0,0.0,0.0,0.0
00A5100F3200B00F3200B00F,0.5249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00B4000F3200B00F3200B00F,0.0,11.021180612278707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00C4500F2700C00F4400C00F,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.7,10.478761381446544
0095100F4209000F4200A00F,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
00C4600F3330D00F3330D00F,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
00A7200F3230A00F3330A00F,0.0,-1.5,0.0,0.0,-1.5,0.0,0.0,0.0,0.0
00A7200F3330A00F3330A00F,0.0,-4.5,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
A530000F3500B00F3500B00F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00A4000F2308000F3207000F,0.0,9.395227382475266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0630000F2060000F2060000F,0.0,0.0,0.0,0.0,0.0,7.885169612821428,0.0,0.0,0.0
0080000F2050000F2050000F,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0081000F2106000F2206000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.170588981796143,0.0
00A5100F4300B00F4300B00F,0.0,0.0,0.0,0.0,0.0,0.0,14.311867320024232,0.0,0.0
0092000F1107000F1107000F,0.0,0.0,0.0,0.0,5.271781772374864,0.0,0.0,0.0,0.0
0000F00B0000F00B0000F00B,0.0,3.351974907472023,0.0,12.531298371980974,0.0,0.0,0.0,0.0,0.0
0732000F3207000F3207000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7999999999999998
00A5000F3200B00F3200B00F,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0
0631000F2206000F2206000F,0.0,0.0,0.0,0.0,0.0,22.388936742798894,0.0,0.0,0.0
5100000F2130000F2130000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6200000F2150000F2150000F,0.0,0.0,0.0,0.0,0.0,0.0,9.691676789717851,0.0,0.0
100F000F100E000F1000F00F,0.0,0.0,0.0,0.0,2.3746922266358377,0.0,0.0,0.0,0.0
100D000F100D000F100D000F,0.0,0.0,0.0,0.0,22.30599751327091,0.0,0.0,0.0,0.0
0632000F3106000F3106000F,0.0,-3.0,0.0,0.0,-6.0,0.0,-4.5,0.0,0.0
8210000F3106000F3106000F,3.918727552862636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0091000F2206000F2206000F,0.0,0.0,0.0,42.826766578809064,0.0,0.0,0.0,0.0,0.0
00B3000F2209000F2209000F,0.0,15.82744182361994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00B4000F2200C00F2200C00F,0.0,0.0,0.0,8.341332088378353,0.0,0.0,0.0,0.0,0.0
0524000F2505000F2405000F,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
0631000F2305000F2405000F,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0
0631000F3106000F3206000F,0.0,5.840625,0.0,0.0,0.0,0.0,-0.9750000000000001,0.0,0.0
00C3100F3400A00F3400A00F,0.0,25.110347388091935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00B4500F2330B00F2430B00F,0.0,0.0,0.0,0.0,0.0,0.0,21.032148218938758,0.0,0.0
0420000F2050000F2040000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0510000F1040000F1040000F,0.0,0.0,0.0,0.0,0.0,3.4548869438664482,0.0,0.0,0.0
0634000F2416000F1416000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0
0094000F310A000F210A000F,0.0,0.0,0.0,11.732041710184362,0.0,0.0,0.0,0.0,0.0
0530000F2106000F2106000F,0.0,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,0.0
8200000F2106000F2106000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0093000F3207000F3207000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.887552490413462
