,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
0FF00FF00F,0.0,0.0,4.037547166225765,0.0
0FF00F0FF0,1.5971400658512886,0.0,0.0,0.0
F0F00F0F0F,0.0,1.1342492258317003,0.0,0.0
0FF0F00F0F,0.05930002648111582,1.0199013697864507,0.0,0.0
F00FF00F0F,0.0,0.0,0.4119080732656224,0.0
0F0FF00FF0,0.0,0.0,1.6441330026978531,0.0
0F0FF0F00F,0.0,0.7177260141769739,0.0,0.0
F00F0F0FF0,0.0,0.0,1.9511048176987194,0.0
C30F0F0F0F,0.0,0.0,0.0,0.0
0FC30F0F0F,0.0,0.0,0.0,0.0
terminal,0.0,0.0,0.0,0.0
F00F0FF00F,0.0,0.44573292965958883,0.0,0.0
0F0F0FF0F0,0.0,0.0,0.2778381889848959,0.0
