,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
F0F00F0F0F0F,0.3300190235264979,0.4226658886974093,1.346385936488235,0.20840580091147132
C30F0F0F0F0F,0.0,0.0,1.5594059521928167,0.1778566375640846
0F0FF0F00F0F,0.0,0.0,1.7731066008352856,0.0
F00FF00F0F0F,4.145209757466414,0.0,0.0,0.0
F00F0FF00F0F,1.4825570118908384,0.0,0.0,0.0
0FF00FF00F0F,0.0,0.0,0.0,1.86066986946654
0FC30F0F0F0F,1.5526811644328542,0.0,0.0,0.0
0FF0F00F0F0F,0.0,0.0,0.0,1.4055965890017557
terminal,0.0,0.0,0.0,0.0
0F0FF00FF00F,0.0,0.17669247002078242,0.0,0.0
