,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
AB0F0F,0.0,-0.41112651549928797,0.0,-1.2000000000000002
F00F0F,-1.1670000000000003,-1.6788300000000003,-1.0618214020085612,-2.627883
0FFF0F,-2.800955428197308,-2.8539017110298888,-3.9630001245865514,-4.592700000000001
FF0F0F,-1.350776495719806,-2.2437918308625133,-2.921338629073788,-0.01452605170437075
0F0F0F,-5.450837110298887,-5.502808814510686,-2.649958324762255,-6.622344875771466
FFFF0F,-1.8,-0.16869130802423088,0.0,0.0
0FF00F,-0.21791783758172062,-0.9429814431594763,0.0,-1.4235900000000001
0F0FFF,0.0,0.0,-1.1876313,0.0
0FAB0F,0.0,-0.80140780635534,0.0,0.0
F00FFF,0.0,0.0,1.230569437817489,0.0
0FFFFF,0.0,0.0,0.0,0.6000000000000001
