,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
0FF00F0FF0,0.0,0.0,0.0,1.7182713385671318
F00FF00F0F,0.0,0.0,0.46890541875797453,0.0
F0F00F0F0F,0.0,0.9867426888088175,0.0,0.0
0F0F0FF0F0,0.0,0.0,0.1278918151380973,0.0
0FF0F00F0F,0.36494872389665517,0.0,0.0,0.0
F00F0F0FF0,0.0,0.0,0.0,0.0034814233817044822
0F0FF0F00F,0.0,0.17123155654391267,0.0,0.0
terminal,0.0,0.0,0.0,0.0
0FF00FF00F,0.023020596132718597,0.0,0.2528277141253746,0.0
F00F0FF00F,0.0,0.0,0.0,0.10587088487488346
0F0FF00FF0,0.0,0.0,2.431606846548042,0.0
