,action_TFC_finish,action_TNC_finish,action_greedy,action_noise
0091000F3107000F3107000F,-16.790581590329666,-10.27604662442894,-13.658828027579052,3.472809975943454
00A3000F3108000F3208000F,0.0,0.0,0.0,-0.1389759343422332
0094000F3209000F3209000F,-3.328125,-3.1901550236405525,-3.0,13.103084278335098
0094000F3109000F3109000F,-5.625,-6.0,-6.616748138799164,27.7624250635856
00A4000F3208000F3208000F,-0.43671820143907203,-1.0269371942494752,4.887571821869476,3.9840376823921932
00B3100F4200A00F4200A00F,0.0,-3.0,0.0,-16.562326597601512
10B5200F4400B00F4400B00F,0.0,0.0,0.0,0.0
00B6200F3500B00F3500B00F,-3.0,3.4360995561376066,7.341684543062666,0.0
0096100F3400900F3400900F,-2.92984367253191,-2.951988458633423,-4.5,-6.0
00C3100F3400A00F3400A00F,0.0,0.0,0.609375,3.1867351191414417
1092000F3107000F3207000F,1.5,-1.5,0.0,0.0
0092000F3107000F3207000F,0.0,-10.66259765625,3.8546273563542304,-3.0
0530000F2050000F2050000F,3.2320137088743905,-4.201171875,0.0,12.989676211438107
0530000F3150000F3150000F,0.0,0.029296875,0.0,0.0
00A3000F3307000F3307000F,4.580321678874217,-3.0,16.80315412893506,13.381024879952838
00B3000F3308000F3308000F,-5.25,-2.764938769924468,7.854685745983963,-2.093248123380808
1095000F3400900F3300900F,-14.062456411488599,-13.628042912753456,-0.39792365697977294,-6.7959209363243795
00A6200F4400B00F4400A00F,0.0,-1.5,0.0,0.0
00A6200F4400B00F4400B00F,0.0,0.0,4.611742785351119,0.0
00A6100F3500B00F3500B00F,-3.4588661921504054,-4.752628695270829,-4.289943480531128,-8.921687298845937
00A6100F2500B00F2500B00F,-5.7703069699397895,-3.502695894371469,-17.22944445000107,-10.709660524551811
0095100F3200A00F3200A00F,-6.0,-4.5,6.717464071877588,-0.468055586183081
0620000F1160000F1160000F,-1.4372260034372961,-6.974280122470132,-9.491847643942442,4.393112606635182
0622000F2106000F2106000F,-1.8533119618207972,-3.958810377153431,-3.5766776428800195,-2.175284942915379
1083000F3107000F3107000F,-7.014779082687211,-8.721893169564911,-5.124436848950617,-0.9455842335013354
1095000F3400900F3400900F,0.0,0.0,-1.5,0.0
0095100F3300900F3300900F,-1.5562388315613869,-5.457481609655469,2.536896375104503,-4.5
10A5300F4220B00F4400B00F,0.0,0.0,0.0,0.0
00B3100F3400900F3400900F,0.0,0.0,0.0,0.0
00A2000F3207000F3207000F,-4.02100767565304,0.0,0.0,0.0
0623000F3207000F3207000F,2.7861313434205246,-0.17841091085559668,16.70954580024606,13.568481974967005
0094000F3208000F3208000F,-7.186602995407584,-3.4844732723717127,-2.2263600815866367,4.9975277542943335
0094100F4200A00F4200A00F,-1.6875,-1.7064264412568906,4.053588228359873,0.0
0630000F1160000F1150000F,1.4695989844901092,-3.60138758555795,8.490014287956303,0.0
0080000F2060000F2060000F,2.648729365059748,-13.044207930986339,-9.159655113022247,-13.812760944795759
0091000F3008000F3008000F,-7.672946003715183,-7.1076971905907245,-15.031746565637171,-13.610634300659132
00A2000F2208000F2208000F,-1.8389704715156976,-17.958491695754002,6.902676960880591,0.7550615062686918
1095000F3300900F3300900F,-18.14421542710761,-18.466463553559105,-8.203747472064205,-1.6296448682449407
0093000F3108000F3108000F,-2.5441015339277873,-20.679901918916247,-21.460525586184282,-16.0474329332937
00A3000F3209000F3209000F,-2.802253787756231,-4.904543831589882,3.118003959479661,-2.1493912119460368
00B3000F3209000F3209000F,3.172605309383708,0.6238363163252502,-2.057604359879721,-4.167803923225128
0092000F2107000F2107000F,-3.2671228066277087,0.48665359374869244,7.663074685736067,1.4636279758589623
0095000F3209000F3209000F,0.0,0.0,2.659823959502141,4.467279233335727
10A4200F4400A00F4400A00F,-11.625,0.0,12.0,0.0
0530000F1160000F1160000F,-1.0019135452673849,0.49408936500549316,4.116201103244709,2.677854984856543
0090000F3060000F3060000F,-14.211463242983783,-10.422176903752357,7.316641963535803,-15.75429596956503
0092000F1107000F1107000F,0.27377998662264247,-0.43927046614882403,-2.6185221011048787,-1.5
10A5200F4400B00F4400B00F,0.0,0.0,-1.4274351332802624,0.75
0083000F2108000F2108000F,-1.2641489508280621,0.0,0.0,8.074199459468883
0530000F1150000F1150000F,-0.375,0.0,0.0,-1.6566710927204378
0080000F0080000F0080000F,-4.674078537644619,-3.7309430839465665,-6.361424690148846,-1.3110555838608866
00A3000F2308000F3208000F,-6.0,-3.75,0.0,4.555675732393917
0095100F2400900F4300900F,-4.564453125,0.0,3.924693676808369,0.0
0093000F3208000F3208000F,-2.070515672321774,0.0,0.0,-0.37811279296875
00A2000F2207000F3107000F,-2.0625,-2.8457103303386835,4.2934938999406596,0.0
00B3000F3109000F3109000F,2.520410374120165,-0.2016378101420857,2.198860856651993,1.1070904675917697
00A2000F2108000F2108000F,2.3499957210686158,-1.7319480482807812,-12.92542822393939,-10.334706242832159
00B2100F3200A00F3200A00F,-5.706496087306155,-6.0,-4.451988458633423,3.6458923117523394
00A5200F4400B00F4400B00F,-6.003385623577323,-1.820968225317149,-1.1032203142178842,-3.1202650279532325
00A5100F3200A00F3200A00F,-1.298703055702112,0.0,3.25910929299934,0.0
1095000F3300900F3400900F,3.0,4.5,0.0,0.0
1095100F3300900F3300900F,-1.250244140625,0.0,1.0834711081770365,11.913145638249624
9520000F2400900F2400900F,0.0,0.0,0.0,8.175626982010094
0095100F4200A00F4200A00F,-5.491206563158833,-0.9788587267242315,6.109682605402389,10.927876358054963
0095100F3200A00F4200A00F,-0.1852556060660162,-0.6900469756219536,3.0341158434932005,13.636539171823145
1092000F3107000F3107000F,-9.0,0.0,-3.0,0.0
1093000F3209000F3209000F,-2.625,-12.0,-7.654407380102418,-4.400277947075665
1082000F3108000F3108000F,-0.70751953125,-9.0,-1.5,-0.3063358866973491
1083000F3108000F3108000F,-3.0,0.0,0.0,2.648498864978955
0081000F3007000F3007000F,0.0,-6.0,-5.316032520350952,0.0
1082000F2207000F2207000F,-3.0,-3.0,-6.0,0.0
1092000F3008000F3008000F,0.0,0.0,0.0,0.0
1083000F2207000F2207000F,0.0,-6.0,0.0,0.0
1094000F3208000F3208000F,-4.5,-12.75,5.291471820015354,-5.508381785506427
10A4100F3200A00F3200A00F,-1.857421875,-7.358767773027612,-7.921875,-3.0
1094000F3308000F3308000F,-2.7756872177124023,-1.7771104654176577,-4.5,0.0
0430000F2050000F2050000F,5.824099129654066,-28.734764099121094,-27.079258918762207,-33.23525619506836
0420000F2050000F2050000F,7.774225868352666,-28.1868234872818,-43.01734303957311,-22.419168949127197
0530000F3106000F3106000F,0.0,0.0,0.0,17.732147400856256
0080000F3106000F3106000F,-3.0,-6.0,0.0,11.998778264316018
0081000F3106000F3106000F,-9.0,-12.293620848583448,7.02018688374566,-4.016353767201981
1094100F3300900F3300900F,0.0,-1.5,0.0,4.58543849807135
20A4300F4310B00F4310B00F,0.0,0.0,0.0,-9.0
1095100F4300900F4300900F,-6.0,0.0,-1.5,-0.796875
0092000F3108000F3108000F,-6.0,-4.069344288330657,-5.517548694490384,6.204339781724521
1000F00F1000F00F1000F00F,-11.487675204587214,-4.873633323517148,-0.8123710742154112,-13.994375072852774
100B000F100B000F100B000F,-8.460698713154109,-6.6279075438829,-10.45194402164637,-0.17817816561632124
0531000F3106000F3106000F,0.0,3.902079285452336,-1.2993155954510094,0.0
1095000F3408000F3308000F,0.0,0.0,0.0,-2.109375
0091000F3007000F3007000F,-1.7247784084041582,-7.5,-4.068373599722855,7.565369473189417
00C2100F4200A00F4200A00F,-1.5130657716566809,-6.461727876499754,-4.128868709818409,-2.5301390758443425
0093000F2207000F3207000F,0.0,-6.0,0.0,19.15279504751706
0093000F3308000F3308000F,-0.75,0.0,5.508149470342888,0.0
1094000F3300A00F3300A00F,0.0,0.400390193675076,0.0,0.0
1082000F3107000F3207000F,-2.4613913325762504,-18.0,-3.375,-5.281929434542402
20A4200F4310B00F4400B00F,0.0,-9.0,0.0,0.0
20B3500F4410C00F4410C00F,10.5,-12.0,0.0,0.0
20A4200F4400B00F4400B00F,0.0,0.0,1.5,0.0
10B4200F4300B00F4300B00F,0.0,0.0,0.0,-1.5
10B4200F4300B00F4400B00F,0.0,0.0,0.0,0.0
10B4200F4300C00F4400C00F,-2.90625,0.0,0.0,0.0
100D500F3300E00F3300E00F,0.0,0.0,0.0,-0.6385803620360093
0092000F2108000F3108000F,-2.6021461486816406,0.0,0.0,13.536048661916155
0095100F4300A00F3300900F,-6.8011107583752874,-1.5,0.0,5.473225539885696
0095100F4300A00F4300A00F,-5.550625021920678,-1.829706841148436,-4.898236064182129,-2.4592580651597302
0530000F2106000F2106000F,-4.246517070136228,-8.625,3.4801493345292744,0.0
2085100F3400900F4400900F,0.0,0.0,1.5,0.0
10A3100F3400900F3400900F,-5.2601158618927,0.0,0.0,0.0
00A2000F2109000F2109000F,0.6486268204485555,-3.0,-18.76550463113628,-0.31407541666725347
0096000F3209000F3209000F,-5.094258990479002,-5.659964563017562,-4.426909189782947,0.3089356279352312
00B2100F4200A00F4200A00F,2.152397224181729,0.0,10.634560799846945,0.0
0090000F0090000F0090000F,-8.74478302377627,-4.107581704502204,-6.509751945734024,0.5350316109733252
1082000F3107000F3107000F,0.0,-13.794700451839162,-5.215922530252895,-4.133771580643952
00B2100F2400A00F2400A00F,-5.875241158115866,-5.727263171245166,6.5927204043011205,6.395118548434485
1000F00C1000F00C1000F00C,-1.6857411361081458,-8.334011264587053,-1.0105260350415928,-25.674795954946926
0090000F3006000F3106000F,0.0,0.0,0.0,8.441170850303024
00B3100F2400A00F3400A00F,0.0,0.0,3.0,-0.9140625
00C2100F4200A00F4300A00F,0.0,0.0,-7.098662824468512,-11.979583460483411
0530000F1160000F1150000F,0.0,-1.4581491877380959,6.043805583362701,11.166568558393717
0070000F0070000F0070000F,0.8496104813943165,-0.0013259584084153175,-8.66229414718346,-7.183262175531127
0080000F2150000F2150000F,0.0,0.0,0.0,0.0
0081000F2106000F2106000F,-3.5758864332707487,-7.274402618408203,-2.258563044295088,-6.07804819267386
0080000F3006000F3006000F,-56.953650065816376,-99.12515299330181,-60.226353655386,-58.01953829360818
00A4200F4200A00F4200A00F,0.0,0.0,1.5,-2.047461716228498
0095000F220A000F220A000F,1.889231986642323,-3.4365101815599415,5.348107159687725,3.3551483091141217
0080000F2006000F2106000F,0.0,0.0,12.840168387463505,0.0
00B5100F3200B00F3200B00F,-2.7907452872915393,-5.25,-4.698612730673132,-20.254834305863863
00B4000F2200C00F2200C00F,0.0,0.0,0.0,0.5835004193749939
1094100F3200A00F3200A00F,0.0,0.0,0.0,0.0
1093000F3209000F3109000F,0.0,-12.0,0.0,0.0
1095100F3300900F4300900F,0.0,-9.0,0.0,0.0
20A4200F4310A00F4310A00F,10.5,0.0,0.0,0.0
20A5200F4310A00F4310A00F,0.0,0.0,-4.5,0.0
00A5300F4220A00F4220A00F,0.0,0.0,0.75,-1.0432793567888439
0082000F2106000F2106000F,-0.8279829105171779,-9.014455742039344,-0.01792141313713347,-2.9728310402712483
00B2200F2400A00F2400A00F,0.0,0.0,5.25,0.0
1094000F220A000F220A000F,-3.0,0.0,-3.0,0.0
0094000F310A000F310A000F,0.0,0.0,-5.811641920577948,0.0
00B4100F3200B00F4100B00F,0.0,-6.0,0.0,0.0
10A5100F4300A00F4300A00F,-6.0,-4.5,0.0,4.886047644924833
10C4200F4300D00F4300D00F,0.0,4.5,0.0,0.0
00C4200F4300D00F4300D00F,-2.797322988510132,0.0,0.0,0.0
0090000F2060000F2060000F,-2.9312615071328283,-8.149798950932222,-6.0,0.0
00C6300F3330C00F3330C00F,-6.0,3.0,0.0,-4.343650817871094
00C6300F3330D00F3330C00F,0.0,0.0,4.851785659790039,-3.404862554422857
1081000F3007000F3007000F,-0.75,-2.2762373029297276,-14.116931129263946,0.0
1093000F3208000F3308000F,-8.77000093460083,-6.0,0.0,0.0
1094000F3208000F3308000F,0.0,0.0,0.0,9.616595683647766
10B4100F3400A00F3400A00F,38.794063568115234,0.0,0.0,0.0
0095100F4200900F4200900F,-2.848739853457298,-2.055834733280096,4.488437346771287,18.088822607275965
0000F00F0000F00F0000F00F,-4.802155366205939,0.7475623484434131,-2.1500277052172847,-22.85013745723232
0096000F4300900F3300900F,-5.624922501650417,0.0,0.0,0.0
0070000F2050000F2050000F,87.00952643949377,-20.5278718063285,-95.8753213136408,-50.51551933217041
0630000F1160000F1160000F,0.0,-2.2438535696028867,-1.256110604293288,5.127334368619346
1094000F4300900F4300900F,-1.74429090321064,-9.0,-3.9294373469833372,0.0
10A5100F4400A00F4400A00F,0.0,0.0,1.5,0.0
00A5200F4400A00F4400A00F,0.0,0.0,4.5,0.0
00A5200F3400B00F4400B00F,-3.0,0.0,0.0,0.0
00B3100F4200900F4200900F,-3.0029701511269877,0.0,0.0,-2.0522400644484535
00B2100F4200900F4200A00F,0.4528251373089938,-5.9765625,0.0,-3.0
00C4600F3230D00F3240D00F,0.0,0.0,7.5,0.0
00C4600F3230D00F3240C00F,0.0,0.0,-3.0,0.0
1094100F4200900F4200900F,0.0,-12.0,0.0,0.0
10A5100F4400B00F4400A00F,0.0,0.0,1.5,0.0
100E000F100E000F100E000F,-0.0731067817800502,-34.11835180782391,-0.09167441031485142,-3.7764184632560047
1000F00B1000F00B1000F00B,0.01722418940916633,-0.3238509374638004,-0.5028026703814342,-56.08390630266656
0620000F1160000F1150000F,-0.080474853515625,-0.7569876317389124,2.188215424669876,0.0
10B3100F4200A00F4200A00F,0.0,-2.058497643075929,0.0,-1.5
0095100F4300900F3300900F,-3.9772030459599756,-2.15625,-0.1884240311508032,6.4178081267014315
0520000F1150000F1150000F,-3.3266310351860655,0.0,0.0,7.091798399829287
1094100F3200A00F4200A00F,-3.0,0.0,0.0,0.006079548097709608
10A3000F3208000F3209000F,0.0,0.0,0.0,0.0
10A3100F3300900F3300A00F,0.0,-6.0,0.0,0.0
10A3100F3300900F3300900F,-6.0,0.0,0.0,0.0
0080000F1150000F1160000F,-0.5118202272496619,-0.7211838451170778,5.029417483276021,0.0
0080000F3060000F3060000F,-0.5282741126821469,0.0,0.0,-0.23931674519751645
0520000F3060000F3060000F,-42.1875,-48.89850511083183,-59.29871278166277,-58.27037407962574
0510000F2030000F2030000F,4.456176920509785,-28.5,-28.5,-7.174723015354939
0420000F2140000F2140000F,-3.047251970927433,-9.0,0.0,0.0
1091000F2106000F3106000F,-5.425969362258911,0.0,0.0,0.0
1094000F3309000F4309000F,0.0,-4.5,-8.25,0.0
00B3100F3209000F4209000F,0.0,0.0,9.0,0.0
00B3100F4209000F4209000F,0.0,-5.25,0.0,0.0
0083000F3107000F3108000F,-19.85566671561039,-7.875,-4.5,0.0
0083000F3108000F3108000F,-4.782316368103,-9.0,2.885634472981847,-1.7937855397303586
1094100F4200A00F4200A00F,0.08757662916896491,-4.9951171875,-0.666448610582113,-0.919921875
00B3100F3200900F4200900F,0.9443027412895987,0.0,-9.0,0.0
00B3100F3200900F4200A00F,0.0,0.0,0.0,7.5
00B3100F3200A00F3200A00F,-2.25,0.0,0.0,6.1936275311015
10A3100F3300A00F3300A00F,1.8582674298979054,-7.5,-6.50043654046214,-22.10062837721121
0095100F4300900F4300900F,0.0,-2.25,0.0,0.0
A530000F3500B00F3500B00F,0.0,2.767390856679766,0.0,0.0
1083000F2208000F2208000F,-6.0,0.0,-2.484375,3.8587590447765874
0083000F2109000F2109000F,0.0,0.0,0.0,-1.2415331911352596
0083000F2208000F2208000F,-0.75,-6.0,0.0,3.0
0520000F3050000F3060000F,-53.47222437225917,-88.207192885966,-78.81164070403612,-70.73579801366574
0091000F2107000F3007000F,-21.665651355812983,-8.30168785728971,3.5390625,-13.548103918599445
100F000F100F000F100E000F,0.0,0.0,0.0,0.0
2094100F3400900F4400900F,6.0,0.0,0.0,0.0
10B3100F3400900F3400900F,0.0,0.0,0.0,1.5
00B3100F3400A00F3400A00F,0.0,-3.0,0.0,0.0
00B6300F4220B00F4220B00F,0.0,0.0,0.0,4.5
00B6300F3220B00F3220B00F,-1.5,0.0,0.0,0.0
00C3100F4300A00F4300A00F,0.0,0.0,0.0,0.0
0530000F2106000F3106000F,-4.091970476171431,-6.0,-6.0,7.859257430821815
0080000F2106000F2106000F,-8.0390625,-1.2836116512441387,-3.3776494814964426,5.058014080629297
0510000F2040000F2040000F,-45.41945532050626,-34.494975785722886,-33.79613652275803,-18.21947704387963
1080000F2106000F3006000F,-7.125,-2.676266272476671,-7.330443677482814,-4.397392194653292
10A3000F3109000F3109000F,0.0,0.0,8.387022939819158,-4.5
0631000F2106000F2106000F,0.0,-1.5,0.0,0.0
0083000F3107000F3107000F,-1.067372622006963,0.0,-8.295538506127325,-11.42323327923441
1094000F2209000F2209000F,-6.0,0.0,0.0,0.0
10A3000F210A000F210A000F,0.0,0.0,0.0,6.0
0091000F3107000F3007000F,-3.0,-11.798567706600165,-0.140625,-4.718030682219266
0095000F2209000F2209000F,0.0,0.0,12.898608695260219,5.752672310663525
00A3000F3209000F3109000F,-3.0861426793768914,-9.0,-3.805335287771615,-0.375
0500000F2040000F2030000F,-23.70821136063215,-37.242014409266105,-25.5,-26.557086614803502
1080000F3006000F3006000F,0.0,-9.216304219253566,-1.8397750071532917,5.911743822517186
1080000F2106000F2106000F,-2.685751219012704,-6.0,1.315069402654679,-0.0465026557814312
1080000F2006000F2006000F,-0.2109489999505585,0.0,0.0,6.0
1095100F3300A00F3300A00F,-6.999227522310419,0.0,0.0,0.0
0085000F3208000F3208000F,-5.4375,-6.0,-8.757496801936979,-5.17616861377867
0510000F1040000F1040000F,18.928987261334754,-13.915524504776826,-18.02097927971662,-26.014161783079317
0430000F2150000F2150000F,12.0,0.0,0.0,0.0
0521000F2106000F2106000F,-20.351475798800756,0.0,0.0,0.0
0070000F2060000F2060000F,39.76337031037517,-44.32321710836352,-29.080307809956704,-27.554576231843264
0080000F3007000F3007000F,39.319162071896635,-8.603759765625,-3.0,-2.6939849853515625
0080000F2007000F2007000F,56.23530447541243,0.0,0.0,0.0
1094000F3308000F3208000F,0.0,0.0,4.216977507633424,0.0
0080000F1060000F1060000F,43.74613145402388,0.0,-43.150394413980045,-45.0
0090000F2007000F2008000F,95.38858822430268,-17.09047998343395,0.0,-22.5
0082000F3008000F3008000F,22.5,0.0,0.0,0.0
0091000F2009000F2009000F,84.37565629281568,0.0,0.0,0.0
0090000F1070000F1070000F,44.74173116335918,0.0,0.0,0.0
1091000F2107000F3107000F,0.0,0.0,-3.6010695504359482,0.0
0090000F2006000F2006000F,0.0,0.0,0.0,0.9318420303774233
0091000F2007000F2007000F,0.0,0.0,0.0,-9.197709813782893
0090000F2007000F2007000F,0.15569646387473718,-0.5841354081949213,0.0,-0.46041032830753265
0082000F2107000F2107000F,-0.814206974163397,-1.2616947654517858,0.0,5.589098808135848
0093000F3209000F3209000F,0.0,-2.3661135039689167,0.0,3.75
10B3100F3300A00F3300A00F,-0.7448518174551959,-2.871064719526431,0.0,-1.2585281159494368
0080000F2006000F2006000F,1.74259042603018,-9.257724495604634,0.0,-6.5625
0080000F2007000F3007000F,46.12610552650175,0.0,0.0,0.0
0091000F3107000F3106000F,0.0,0.0,3.0,0.0
000F300D4300F00F4300F00F,0.0,0.0,0.0,0.0
000F400E3300F00F3300F00F,0.0,0.0,0.0,0.0
100F300D4300F00F4300F00F,0.0,0.0,-4.865680396317139,0.0
10A4000F3208000F3208000F,-6.0,-6.0,0.0,0.0
10A5100F4200A00F4300A00F,-3.0,0.0,0.0,0.0
00B4000F3200B00F3200B00F,-3.0,-1.5,0.0,0.0
00A5100F3300A00F3300A00F,-2.898661494255066,0.0,0.0,0.0
000F200E3200D00F3200D00F,-3.5957783282181914,0.0,0.0,0.0
0520000F3050000F3050000F,-0.668632303032612,0.0,21.440869661323614,0.0
0091000F2008000F2008000F,0.0,0.0,-3.2663714001627184,-4.985071230755285
1092000F3108000F3108000F,0.0,0.0,3.0,0.0
1093000F310A000F310A000F,-3.0,0.0,-6.75,0.0
1092000F3206000F3207000F,3.0,-7.5,0.0,0.0
1094000F3307000F3307000F,0.0,0.0,5.859182204349524,0.0
0520000F2050000F3050000F,0.0,0.0,3.7424211988622815,0.0
1084000F3308000F3308000F,-5.6687674518666675,0.0,0.0,0.0
1094000F3209000F3209000F,-1.5,-9.663371908353989,-1.3169270352976408,-1.5
1084000F3208000F3208000F,-8.25,-9.046875,-0.00712879927845389,0.0
1095100F3400900F3400900F,0.0,-7.875,2.578125,0.0
1096100F3400900F3400900F,0.0,0.0,1.5,0.0
1096100F4300900F4300900F,0.0,-8.53125,0.0,0.0
10A3000F3209000F3209000F,-2.6959674294248535,0.0,0.0,0.0
1092000F3207000F3207000F,-6.0,-7.317944046326888,0.0,-3.0
0092000F2108000F2108000F,-20.25402994528619,0.0,4.097672264292539,0.0
0070000F2050000F3050000F,0.0,0.0,-2.7134794789046572,-6.0
0530000F1150000F3050000F,-0.7619518286425384,-6.4501689410204435,0.0,0.1374769857343433
1073000F3207000F3207000F,0.0,0.0,12.418293387463505,0.0
0420000F2040000F2040000F,0.0,0.0,0.0,5.719960536288561
1082000F2108000F2207000F,0.0,-1.7071779771972957,0.0,0.0
0085000F3209000F3209000F,0.0,0.0,0.0,0.0498610264621675
0093000F3107000F3107000F,-18.303730585697167,0.0,-3.0,0.0
1074000F3207000F3207000F,0.0,0.0,2.110676929197761,0.0
10B3200F3200B00F3200B00F,-4.398455051872046,-0.9727599741529493,0.0,0.0
1091000F2107000F2107000F,0.0,0.0,0.0,-2.5765056812823888
0080000F2006000F3006000F,0.0,0.0,-6.2602133621248734,0.0
00B2100F3200A00F4200A00F,0.0,0.0,0.0,5.472854669006233
00A4000F3200B00F3200B00F,0.0,-4.5,0.0,0.0
100F200E4300D00F4300D00F,0.0,-2.625,0.0,0.0
10A3000F3208000F3108000F,0.0,-8.06744747865627,0.0,0.0
0083000F2207000F2207000F,-2.25,0.0,-6.077279082687211,0.0
00B2100F3300900F4200900F,-4.692491545674291,0.0,2.8441947631935616,-2.7446852012069334
0081000F2106000F2206000F,-6.0,-4.5,3.0,-3.0
0080000F1150000F1150000F,0.0,-0.65625,0.0,7.916650053698048
1074000F2207000F2207000F,0.0,-6.523964763220233,-3.6729295264404667,0.0
00C2100F3200A00F4200A00F,-1.3296540635128236,0.0,0.0,0.0
00A5300F4400A00F4400A00F,0.0,0.0,0.0,4.2569031209916695
00A4000F210A000F210A000F,0.0,0.0,0.0,13.085205099604938
00A2000F2109000F2108000F,-3.433739584090704,0.0,0.0,0.0
0095100F3200900F4200A00F,0.0,0.0,5.892333220886252,0.0
