(1, [(61, 62)], 0.0, 1.0)
(1, [(66, 80)], 0.0, 1.0)
(1, [(47, 66)], 0.0, 1.0)
(1, [(39, 53)], 0.0, 1.0)
(1, [(41, 51)], 0.0, 1.0)
(1, [(72, 52)], 0.0, 1.0)
(1, [(45, 80)], 0.0, 1.0)
(1, [(73, 51)], 0.0, 1.0)
(2, [(41, 52), (42, 51)], 1.0, 0.0)
(3, [(62, 61), (72, 52), (73, 51)], 0.63, 0.67)
(2, [(48, 66), (46, 79)], 1.0, 0.0)
(1, [(66, 78)], 0.0, 1.0)
(8, [(62, 61), (66, 78), (48, 66), (41, 52), (42, 51), (72, 52), (46, 79), (73, 51)], 0.69, 0.5)
(3, [(63, 60), (72, 52), (73, 51)], 0.63, 0.66)
(2, [(49, 65), (47, 78)], 1.0, 0.0)
(1, [(67, 77)], 0.0, 1.0)
(2, [(42, 52), (43, 51)], 1.0, 0.0)
(2, [(50, 64), (47, 77)], 1.0, 0.0)
(3, [(64, 59), (72, 52), (73, 51)], 0.63, 0.66)
(1, [(67, 76)], 0.0, 1.0)
(2, [(44, 52), (45, 51)], 1.0, 0.0)
(3, [(63, 59), (72, 52), (73, 51)], 0.63, 0.66)
(2, [(43, 52), (45, 51)], 1.0, 0.0)
(8, [(63, 59), (67, 76), (50, 64), (43, 52), (45, 51), (72, 52), (47, 77), (73, 51)], 0.68, 0.48)
(1, [(62, 59)], 0.0, 1.0)
(1, [(66, 75)], 0.0, 1.0)
(1, [(51, 63)], 0.0, 1.0)
(1, [(45, 53)], 0.0, 1.0)
(1, [(46, 52)], 0.0, 1.0)
(1, [(70, 53)], 0.0, 1.0)
(1, [(48, 76)], 0.0, 1.0)
(1, [(71, 52)], 0.0, 1.0)
(1, [(61, 59)], 0.0, 1.0)
(1, [(66, 74)], 0.0, 1.0)
(1, [(52, 62)], 0.0, 1.0)
(1, [(46, 53)], 0.0, 1.0)
(1, [(47, 52)], 0.0, 1.0)
(1, [(69, 54)], 0.0, 1.0)
(1, [(49, 74)], 0.0, 1.0)
(5, [(61, 59), (52, 62), (46, 52), (69, 54), (70, 53)], 0.63, 0.6)
(1, [(48, 75)], 0.0, 1.0)
(1, [(66, 73)], 0.0, 1.0)
(1, [(53, 61)], 0.0, 1.0)
(1, [(48, 52)], 0.0, 1.0)
(1, [(69, 53)], 0.0, 1.0)
(4, [(60, 59), (65, 72), (49, 53), (69, 53)], 0.45, 0.37)
(1, [(50, 73)], 0.0, 1.0)
(3, [(64, 71), (48, 53), (50, 71)], 0.76, 0.34)
(3, [(65, 72), (48, 53), (49, 72)], 0.78, 0.3)
(3, [(64, 71), (48, 53), (49, 70)], 0.76, 0.3)
(3, [(62, 70), (49, 54), (50, 69)], 0.75, 0.34)
(1, [(61, 69)], 0.0, 1.0)
(1, [(50, 68)], 0.0, 1.0)
(1, [(60, 69)], 0.0, 1.0)
(1, [(59, 68)], 0.0, 1.0)
(3, [(61, 62), (47, 66), (45, 80)], 0.66, 0.34)
(2, [(72, 52), (73, 51)], 1.0, 0.0)
(2, [(39, 53), (41, 51)], 1.0, 0.0)
(3, [(61, 62), (72, 52), (73, 51)], 0.64, 0.67)
(2, [(47, 66), (45, 80)], 1.0, 0.0)
(3, [(60, 61), (70, 52), (71, 51)], 0.63, 0.67)
(2, [(46, 65), (45, 78)], 1.0, 0.0)
(1, [(65, 79)], 0.0, 1.0)
(7, [(60, 61), (65, 79), (46, 65), (39, 53), (70, 52), (45, 78), (71, 51)], 0.64, 0.39)
(2, [(69, 52), (70, 51)], 1.0, 0.0)
(3, [(46, 64), (39, 53), (44, 77)], 0.53, 0.39)
(2, [(59, 61), (64, 78)], 1.0, 0.0)
(1, [(64, 76)], 0.0, 1.0)
(5, [(57, 61), (47, 63), (41, 53), (68, 53), (69, 52)], 0.68, 0.62)
(1, [(45, 76)], 0.0, 1.0)
(7, [(56, 60), (63, 75), (46, 62), (41, 53), (66, 53), (45, 75), (67, 52)], 0.6, 0.38)
(1, [(55, 60)], 0.0, 1.0)
(1, [(62, 74)], 0.0, 1.0)
(1, [(48, 62)], 0.0, 1.0)
(1, [(42, 54)], 0.0, 1.0)
(1, [(65, 53)], 0.0, 1.0)
(1, [(46, 73)], 0.0, 1.0)
(1, [(66, 52)], 0.0, 1.0)
(2, [(63, 75), (45, 74)], 1.0, 0.0)
(3, [(55, 60), (48, 62), (42, 54)], 0.68, 0.4)
(2, [(65, 53), (66, 52)], 1.0, 0.0)
(1, [(54, 60)], 0.0, 1.0)
(1, [(43, 55)], 0.0, 1.0)
(3, [(53, 59), (61, 73), (46, 71)], 0.94, 0.12)
(1, [(60, 72)], 0.0, 1.0)
(1, [(47, 71)], 0.0, 1.0)
(2, [(59, 72), (48, 69)], 1.0, 0.0)
(1, [(57, 71)], 0.0, 1.0)
(1, [(48, 68)], 0.0, 1.0)
(1, [(56, 71)], 0.0, 1.0)
(1, [(49, 67)], 0.0, 1.0)
(2, [(55, 70), (49, 66)], 1.0, 0.0)
(1, [(55, 70)], 0.0, 1.0)
(1, [(48, 66)], 0.0, 1.0)
(1, [(54, 70)], 0.0, 1.0)
(1, [(53, 70)], 0.0, 1.0)
(2, [(61, 62), (66, 80)], 1.0, 0.0)
(1, [(60, 62)], 0.0, 1.0)
