,k_means_000,k_means_050,k_means_100
0000F00D1000F00E1000F00E,0.6139953764792995,0.0,0.0
0000F00C1000F00D1000F00D,0.2966661767060179,4.893662609675785,1.4753936287945977
0000F00B1000F00C1000F00C,3.123671823905406,0.0,-0.260456853
0000F00D1000F00D1000F00D,0.0,0.30000000000000004,0.0
000F200F2000F00F2000F00F,0.0,0.0,1.2635880745240242
000F100F2000F00F2000F00F,-0.30000000000000004,8.098702753218742,-0.30000000000000004
000F400E3000F00E3000F00E,-0.435249630870446,-0.39959363317523466,-0.1771463374695728
000F400E4000F00E4000F00E,0.0,0.0,0.30352800071340924
000F500E2200F00E2200F00E,-0.26471999286590786,-0.29735130000000004,0.08756578216785153
000E000F100C000F100C000F,0.5030270015738969,4.357185990329931,0.1135124998318755
00B4000F3100C00F3100C00F,-0.29668907805407124,0.0,-0.26840768001361576
000F300D3000F00D3000F00D,1.1298485796533542,0.0,0.0
000F200E3200E00F3200D00F,-0.8629226120707413,-1.2008211682751553,-1.0576518767697296
8200000F2106000F2106000F,5.1770845837445645,0.0,0.0
000C000F100A000F100A000F,0.0,8.79846226964781,-0.34958863186851313
0080000F0080000F0080000F,-3.4999125206923294,-2.9909644867716425,-2.894133063377242
0090000F0080000F0080000F,-1.6215219054346972,1.4312851613154123,-1.2090475635783469
0090000F1009000F1009000F,1.9187739929527492,-0.30000000000000004,0.0
0093000F300A000F300A000F,2.8969046193002104,0.0,0.0
0420000F1050000F1050000F,0.0,0.0,0.30000000000000004
0080000F1060000F1060000F,-0.6958485836446591,1.9750412745612391,-0.7011665985615896
0510000F1060000F1060000F,-2.4000000000000004,-0.30000000000000004,-0.2675915694421394
00A5100F3300B00F3300B00F,0.0,0.30000000000000004,0.0
00A4100F4200A00F4200A00F,0.0,0.0,2.3138231982855553
000F300E2000F00D2000F00D,0.0,0.0,2.163586298127213
0092000F2108000F2108000F,0.0,-0.7898744173397483,-1.5
00A1000F3107000F3107000F,3.614559719956878,0.0,7.2433368613064015
0080000F2060000F2060000F,0.023455730195267203,0.4959057656128229,0.0
00A5000F220A000F220A000F,1.8855062645778524,0.0,0.0
00A1000F000A000F000A000F,3.618679487338365,0.0,0.0
000F200F2100E00F2100E00F,1.2000000000000002,0.0,0.0
0620000F2060000F2060000F,-2.7285946414153113,-2.4000000000000004,-1.2805123241684342
0420000F2050000F2050000F,-1.5,0.5903204670082998,-2.0261377947271746
00A5000F310B000F310B000F,0.0,0.0,0.0
00A5000F320A000F320A000F,0.06797090576876386,0.9730087917108159,0.0
000F200E4100E00F4100E00F,0.007168060613520483,0.0,0.2214758373617262
00A0000F2107000F2107000F,0.0,0.0,0.8653525724146479
000F200D2000F00D2000F00D,-0.17270102737648818,2.675751239636721,0.0
000F300F2000F00E2000F00E,0.0,0.0,2.198933998535444
000F200F3000E00F3000F00F,-1.2788019265806532,0.0,0.0
00A4000F210A000F210A000F,-0.20503000406799643,1.6895198731945844,-0.09797714605616215
00A1000F3008000F3008000F,-0.30000000000000004,-0.30000000000000004,1.5047555575858038
0631000F2206000F3106000F,3.547231242827191,0.0,0.0
000F100F1000F00F1000F00F,0.2083204013132558,7.318391868367209,0.7702828255693073
000F200F1000F00F1000F00F,-0.0327,-0.0030000000000000027,4.683727250051776
000F100E1000F00E1000F00E,-0.27793317000000006,0.6645628487773219,6.640325467220149
000F200F1000F00E1000F00E,0.0,10.232908237018528,0.0
000F100F0000F00E0000F00E,2.3612979659969193,0.0,0.03546948378606961
0000F00E0000F00E0000F00E,-2.307895212659656,-3.4932732369912003,-3.92840279586144
000F000F100E000F100E000F,1.2894289919556505,8.241169714592386,0.358610347288386
000F000F100D000F100D000F,3.4371221965041134,0.37322668656481595,0.0
000F200F4000E00F4000E00F,0.0,0.5801493107817697,-1.9465165757692287
00A5000F220B000F220B000F,0.9952159826045691,0.0,-0.30000000000000004
D340000F3300D00F3300D00F,0.0,0.0,0.0
D440000F4300D00F4300D00F,0.0,0.0,0.0
9510000F3200A00F3200A00F,0.2639841075854096,0.0,0.0
B210000F3208000F3208000F,0.0,0.0,4.568616477966062
000F400E3000F00D3000F00D,2.3013010322318705,0.6447321019264615,0.0
000F200F2200E00F2200F00F,-0.6751457202313608,-0.7563149050974644,-1.5
0092000F2107000F2107000F,0.46724634355227707,-0.2637429702694616,0.0
0092000F3008000F2008000F,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
0440000F2150000F2150000F,0.0,3.3328310069333846,0.0
000F000F300D000F300D000F,0.20518095389366342,0.0,-0.07975156912433662
00A3000F300B000F300B000F,-1.55687181277345,-0.8285393701337858,3.9732163700625547
000F200E3200D00F3200D00F,-0.273,-0.30000000000000004,0.9
0631000F2206000F2206000F,0.0,0.0,0.28696724868392176
000F000F0000F00F0000F00F,2.780549025258576,0.0,0.0
000F000F1000F00F1000F00F,0.47637341484403545,7.000571102248831,0.28952480426658395
000E000F100D000F100D000F,0.0,6.237679994124045,0.47478632381147073
000E000F200C000F100C000F,0.0,-0.1033682812608839,-0.007594016710367024
0300000F0300000F0300000F,-0.18558025728626984,-0.1814855671446675,-0.23867676221275072
D000000F100B000F100B000F,0.0,0.0,10.490289236957429
00A2000F200A000F200B000F,-1.7918613910602557,-1.2000000000000002,3.7142385912639115
00A2000F3009000F3009000F,0.0,0.0,-0.30000000000000004
00B4100F3200B00F3200B00F,-2.021634985434728,-0.848974222373508,1.0567042979510493
000F000F2000F00F1000F00F,0.0,0.5046689110691788,0.0
000F000F200E000F200E000F,-1.015631189175754,-0.209975208744,1.9849278274312079
000F000F2000E00F2000E00F,0.0030702687098374025,5.27869971804297,0.0
0080000F1070000F1070000F,-1.914431123733169,-0.5445548952994148,-1.688778655816264
0510000F0050000F0050000F,2.390984648482698,0.0,-0.30000000000000004
0500000F1040000F1040000F,-2.5503126218929806,-0.3050518393151885,0.49589024557546946
0510000F1040000F1040000F,-3.1042549584384473,-2.7687152443609317,-0.8344859982794854
00B3000F3109000F3109000F,-0.6000000000000001,-0.6000000000000001,-1.695
0095000F4200A00F3200A00F,1.8,0.0,0.0
B441000F3500B00F3220B00F,2.713776833805255,0.0,0.0
000F100F1000F00E1000F00E,4.0983717315893955,-0.2911441833461136,-0.30000000000000004
0000F00B1000F00D1000F00D,0.0,0.0,2.618517032827707
000F300D3000F00C3000F00C,0.0,0.0,1.8043057456983562
000F100F3000E00F3000E00F,-0.30000000000000004,0.7021174915983378,0.0
000F100F2100D00F2100D00F,0.0,0.0,-0.6000000000000001
000F100E3200D00F3200D00F,0.0,0.0,0.0
00C4200F3200D00F3200D00F,0.0,0.3112026050681766,0.0
000F000F2000F00F2000F00F,0.0811417176,8.883993025360652,0.0
0091000F100A000F100A000F,0.0,4.669140216851109,0.31218102395746106
000A000F000A000F000A000F,-2.211938952226485,-4.490408358981188,-4.454707395155312
0091000F1008000F1008000F,-0.15295066301624294,-0.7325261942148156,-2.426376160963709
0091000F2009000F2009000F,0.322014702138789,0.0,0.0
0090000F3060000F3060000F,-3.120350655530981,-0.20888950138621742,-2.7
0093000F3009000F300A000F,0.0,0.6000000000000001,0.0
00A2000F2208000F2208000F,0.0,0.0,2.2933165722810496
9200000F3207000F3207000F,12.985636527566612,0.0,0.0
000E000F000D000F000E000F,-0.30000000000000004,-0.1958727166460734,-0.30000000000000004
000F000F100F000F100F000F,2.0878901259681326,0.0,0.0
000F100E1000F00F1000F00F,4.670464345420478,0.0,0.0
000F600E3200F00E2200F00E,0.0,0.0,0.0
000F200E3200E00F3200E00F,-2.1403331472908813,-0.6357870319070388,-0.05801722278015717
00B5100F3200B00F3300B00F,-0.537818760683987,1.568041571850482,0.0
0091000F2008000F2008000F,-1.465624011493927,-0.8056726393378411,0.1697369669032202
00A3000F3207000F3207000F,0.0,0.0,1.5780911281645058
000F000F200E000F100E000F,0.08518851000000001,0.0,0.0
0092000F2009000F1009000F,2.6120221357728206,0.0,0.0
000F200D3000F00F4000F00F,0.44693476526130005,0.0,0.0
000F300D3200F00F3300F00F,0.0,0.32584207235717755,0.0
7000000F1050000F1050000F,0.0,0.0,0.0
8000000F1060000F1060000F,0.0,0.0,2.5632114813346387
000F200D4100F00E4100F00E,0.12946343452635287,0.0,0.0
8300000F3106000F3106000F,0.0,0.0,1.3312004664945218
000F300E3000F00D3000F00D,0.0,1.218493532490182,0.0
000F400D3000F00D3000F00D,0.0,0.685307704456785,-1.1945021078996396
000F300E3200E00F3200E00F,0.08061971420422433,0.16785457146399843,0.0
00A2000F2108000F2108000F,0.08399339854041227,-0.22990098213381494,-0.6000000000000001
0095000F3109000F3109000F,2.7037722637623567,0.0,0.0
0630000F2106000F2106000F,0.0,2.3377562262915985,-0.30000000000000004
0623000F3207000F3207000F,0.0,-0.30000000000000004,0.0
0091000F3007000F3007000F,0.0,0.0,0.4380060540539006
0090000F2007000F2007000F,0.7781162589984545,-2.019573914383577,-2.6941305400836733
0630000F2060000F2060000F,1.6895637007373572,0.0,-0.22801405082461815
00B3000F200B000F200B000F,0.18717833459249947,0.0,0.0
00A3000F200B000F300B000F,0.0,0.0,0.024030000000000027
A200000F3009000F3009000F,1.3567877330375175,0.0,0.0
9200000F3008000F3008000F,0.0,0.0,0.0
8200000F1106000F1106000F,0.0,0.0,3.054503402520354
00A3000F200B000F200B000F,0.0,0.0,0.0
00A3000F300A000F300A000F,-0.30000000000000004,0.39589200068396363,-0.30830102935443277
0094000F210A000F210A000F,0.624827058905628,0.0,-0.06267804335738551
7200000F2106000F2106000F,0.0,0.0,0.0
8300000F2106000F2106000F,0.0,0.0,2.0712385440340757
000F000F100E000F000E000F,0.7379192598208181,0.0,0.0
000F000F1000F00F0000F00F,-0.006078873908700006,0.0,0.7213488275093534
0090000F2070000F2070000F,2.242807608954305,0.0,0.0
9000000F2060000F2060000F,0.0,0.0,0.0
7100000F3060000F3060000F,0.0,2.106407132738546,0.0
000E000F000D000F000D000F,0.12117696658982391,0.25538183113481006,5.626605069572412
000B000F000B000F000B000F,-3.2736433545897574,-6.248075674989763,-6.1399672104330305
0050000F0050000F0050000F,-3.5336140049358074,-1.5894417157641876,-2.7
000D000F000C000F000C000F,-0.2499508753435229,2.056907074125055,0.02920579554709568
0090000F0090000F0090000F,-3.0726045169641125,-4.420080506762152,-4.423042579237482
0500000F0400000F0400000F,-0.025240459333183442,0.27,-0.30000000000000004
0500000F0040000F0040000F,0.0,0.0,0.0
0510000F1050000F1050000F,-0.37759769524282,0.9388423517282778,-0.7289500750545623
0090000F2008000F2008000F,-1.8057480835868474,0.001348710689581381,-1.297427792848009
F100000F2000F00F2000F00F,0.0,0.0,0.0
E100000F200D000F200D000F,0.0,1.7630873557004003,0.0
B100000F3009000F3009000F,0.0,0.0,1.397776964618791
0631000F3106000F3106000F,0.0,0.0,4.2105202649389035
8200000F2206000F2206000F,0.0,3.3242946549953047,0.0
000F000F100E000F100F000F,0.0,1.3565138438179685,0.0
000F000F000E000F000E000F,5.814043389560282,-0.1711852726999915,0.32801721176538234
000F300E2000F00E2000F00E,0.0,0.0,5.215733607857413
000F200D3200F00F3200F00F,0.0,0.30000000000000004,-0.30000000000000004
000F300D3300F00F3300F00F,0.0,0.0,2.734236606730898
00E4400F4400E00F4400E00F,-0.32999999999999996,0.0,0.4619442548127637
000F100F2200C00F2200C00F,-0.8092358058630493,-0.15762480174683757,1.5857367131773208
00A3000F200A000F200A000F,-1.2000000000000002,0.0,0.0
E200000F300C000F300C000F,0.0,1.5,0.0
F200000F4000D00F4000D00F,0.0,0.0,2.7658295030371702
F200000E2200E00F2200E00F,0.0,0.0,1.5
8100000F3007000F3007000F,7.147135623391943,0.0,0.0
000F100E2000F00F2000F00F,0.0,7.385526207677915,0.0
000F200F2000F00E2000F00E,0.0,2.591306820411496,0.0
0090000F000A000F000A000F,0.0,3.251697473246888,0.0
0530000F2060000F2060000F,0.0,0.0,1.5927016042434097
000F200D4000F00F4000F00F,0.0,-0.30000000000000004,0.0
000F300E4100F00F4100F00F,0.0,0.0,0.0
000E000F100E000F100E000F,1.926704970623143,0.0,0.358610347288386
0090000F0009000F0009000F,2.1859809399402033,-0.053142875514116145,0.0
000F200F3000E00F3000E00F,0.42116168859223624,2.3430044436949964,0.0
000F200F3000F00F3000F00F,1.6231941790009823,-0.30000000000000004,-0.027487596226790756
00A4000F210A000F300A000F,0.0,0.0,0.013002552501637017
000F300F2200E00F2200E00F,-1.8459598696173753,-2.115075317467527,-0.6000000000000001
0000F00D0000F00E0000F00E,0.0,0.0,4.453432227172187
00A2000F2109000F2109000F,0.33806552036190907,0.0815334959824491,2.497835919082184
000F000F100F000F000F000F,0.0,-0.3098681350937434,0.5632910027921716
000F200E1000F00E1000F00E,2.0892826858592626,0.0,0.0
000F000F3000C00F3000C00F,-0.30000000000000004,1.0451045637480387,-0.2525904095593401
00B4100F2200C00F2200C00F,0.0,-0.08612423689516518,3.654745408612995
00C3500F2500C00F4300C00F,0.0,-0.30000000000000004,0.0
C450000F1700D00F4400D00F,0.0,0.0,0.9641295146494008
0000F00A1000F00B1000F00B,-0.15899076288564623,-2.6757,0.3749616323605835
0090000F3007000F3007000F,1.3789932828624523,0.0,-0.28621788129614556
0530000F1160000F1160000F,0.0,2.1826327007273276,0.0
000F100F2000E00F2000E00F,0.0,0.0,1.075573973841357
000F200D2200F00F2200F00F,0.0,-1.5811529507503765,0.6456775329530319
000F000F3000E00F3000E00F,0.0,0.0,0.0
000F000F3000C00F3000D00F,0.0,0.6644693503468828,0.0
0090000F2070000F1070000F,-0.02208010257752247,-0.010895508015563543,0.0
B000000F1009000F1009000F,0.0,0.0,7.209935681220063
A000000F1009000F1009000F,0.0,2.7643133070344907,0.0
0094000F2109000F2109000F,0.0,1.720432079532386,0.0
C631000F4320C00F4320C00F,0.0,0.30000000000000004,0.0
C432000F3330C00F3330C00F,0.43049551804110703,0.0,0.0
9520000F3400A00F3400A00F,0.0,0.0,2.7751872619605864
0091000F2007000F2007000F,0.0,0.0,0.407077786428676
0092000F1107000F1107000F,1.2887279699098397,0.0,0.21840602280647525
000D000F000D000F000D000F,-1.9512689341846647,-0.6876741969005782,-1.035538711330671
0000F00A0000F00A0000F00A,-0.6333991229694773,-2.3573673876318177,-0.7432227897999657
000F300F3200E00F2200E00F,0.8177684192136937,-1.6901984949655793,0.0
9000000F2070000F2070000F,0.0,0.0,0.0
8100000F2060000F2060000F,0.0,1.9666811088156395,0.0
0400000F0300000F0300000F,0.0,0.0,0.33743463534375767
00C3100F2200C00F2200C00F,1.1599292262894,-2.8134991146993595,-2.4000000000000004
0093000F3108000F3108000F,0.0,4.5158666133802985,0.0
0093000F3107000F3107000F,0.0,5.389349349566261,0.0
00A2000F2009000F2009000F,-0.25861251290361115,0.5787701036547568,0.0
00A2000F3108000F3108000F,-0.30000000000000004,1.3448504810602206,-0.04153927332625651
0400000F1300000F1300000F,-2.023019407676967,-2.4070179997742267,0.015335219033633836
0430000F1150000F1150000F,0.0,2.249192896171983,0.0
00D4200F3200D00F3200D00F,-0.30000000000000004,-0.04102533585421357,0.5505127084140494
00A1000F2107000F3107000F,0.0,0.2960571043297398,0.0
0082000F1107000F2107000F,0.0,0.0,-1.7639107556613989
5000000F2030000F2030000F,0.0,0.0,0.0
6000000F2040000F2040000F,0.0,0.0,0.0
6200000F2140000F2140000F,0.0,0.0,1.5708758095948014
0091000F3008000F3008000F,0.0,3.1901016002319267,0.05129089974743663
000F000F3100C00F3100C00F,0.0,0.5895141261657366,0.0
0530000F2150000F2150000F,0.0,0.15021960287193908,0.0
00B3000F310B000F3100C00F,0.0,0.6000000000000001,0.0
000F300D2000F00D2000F00D,0.0,4.597614364048768,0.0
0091000F1107000F1107000F,0.0,0.0,0.9726648549762557
00A5100F3200B00F3200B00F,-0.1921912178397738,0.3305458784040546,-0.30000000000000004
00A3000F3208000F3208000F,0.40934537358713846,0.0,0.0
0090000F1106000F1106000F,0.0,-1.1143034494267459,0.0
0500000F0050000F0050000F,1.301726916367825,0.0,0.0
000F000F0000F00E0000F00E,0.0,1.2113289715119522,0.0
00B4000F210B000F210B000F,0.5036325072985341,0.0,0.0
000F300F3200E00F3200E00F,0.0,1.7294038408865848,-0.29176446194270617
00A2000F2109000F2009000F,0.0,0.6000000000000001,0.0
000F000F1000E00F1000E00F,0.0,1.4739353135185473,0.0
0630000F3060000F3060000F,0.0,0.0,0.08579964463938373
0091000F2107000F2107000F,1.899030483419291,0.0,-0.9
5200000F2140000F2140000F,0.0,0.0,0.0
6200000F2150000F2150000F,0.0,0.0,1.5965156787554537
000F300D2000F00C2000F00C,0.5689588204081615,-0.038952636931889245,-0.0607794738698577
00B4000F300C000F300C000F,2.828603070858837,0.0,0.0
000F300E3200F00F3200F00F,-2.7,0.0,0.0
00B5200F4200C00F4200C00F,0.0,0.0,0.30000000000000004
00C3400F4200D00F4200D00F,0.0,0.0,2.735515027701391
0092000F100A000F200A000F,0.0,0.9075863486398188,0.0
00A1000F2107000F2107000F,0.0,3.6514622397198684,0.0
000F200E2000F00D2000F00D,1.3778676559052168,0.0,0.0
000F500E3100F00D3100F00D,0.0,0.30000000000000004,0.0
000F500F2200F00E2200F00E,0.5676982082500073,0.0,-0.29274422572161984
0500000F0040000F0050000F,0.0,0.0,0.0
0092000F3008000F3008000F,2.2686034929663803,-0.30000000000000004,-2.1
00A1000F3007000F3007000F,0.0,0.0,-0.30000000000000004
0632000F3206000F3206000F,1.756309698318355,0.0,0.0
0091000F000A000F000A000F,0.0,4.97594814014735,0.15392308551768627
0091000F0009000F0009000F,0.0,0.0,2.107267097155418
0070000F0060000F0060000F,0.0,0.5139341497496239,0.0
000C000F100B000F100C000F,0.0,1.6390627176341113,0.0
000F200E1000F00D1000F00D,9.016125187576023,0.0,0.0
7100000F1160000F1160000F,0.0,0.0,0.0
8200000F2107000F2107000F,1.4717949001499244,0.0,0.0
0300000F0300000F0400000F,-0.03618005402042235,-0.017800808562750434,-0.01878155830922937
0050000F0050000F0500000F,-0.915492207886587,-2.4849288799086304,-1.7334022199606771
0090000F2107000F2107000F,-2.5754087067769627,-0.30000000000000004,1.256513006561959
00A0000F1009000F1009000F,0.0,1.0963393722480954,0.0
000F100F4000E00F4000E00F,0.0,0.0,0.4764211502075331
00A5100F3200A00F4200A00F,0.0,0.0,0.05670000000000002
000F100E3000F00F3000F00F,0.0,0.0,0.07363389064350323
000F100F3000D00F3000D00F,-0.6000000000000001,0.0,0.0
00B4100F4100C00F4100C00F,0.0,0.0,0.0
000F400F3000F00E3000F00E,-0.30000000000000004,-0.2589357,0.09202464644347133
00A4000F300A000F300A000F,0.0,0.0,0.012217347021918422
A350000F2500B00F4300B00F,0.0,0.4294891161399647,0.0
9510000F4300900F4300900F,0.0,4.497839038258031,0.0
0400000F1200000F1200000F,0.30000000000000004,0.0,0.46976365399155484
0612000F3107000F3107000F,0.0,0.0,0.23752841833352695
9200000F3107000F3107000F,0.0,0.34176900972427965,0.0
5000000F1300000F1300000F,0.0,0.0,0.7235756256085475
0091000F1009000F100A000F,1.28843528162847,0.11238856194280969,0.0
0090000F1009000F0009000F,-1.9489119981707734,0.0,-0.2612557435115874
00D3400F3300D00F3300D00F,0.0,0.0,0.5068196691148692
000F200D4100F00F4100F00F,0.30000000000000004,0.0,0.0
000D000F100B000F100C000F,0.0,0.0,0.6695282908358481
000F100F2200D00F2200D00F,0.0,0.0,0.4181817151099275
00B5100F3300B00F3300B00F,0.0,1.7715439025493702,0.0
0631000F2106000F2106000F,1.002556789867252,-0.2941781178712737,0.0
000C000F100C000F100C000F,8.52973525142804,0.0,0.0
0531000F2106000F3106000F,0.0,0.6000000000000001,0.0
0093000F3107000F3207000F,0.0,0.0,0.0
9200000F2207000F3207000F,0.0,0.0,0.09667370726074578
000F200D3100F00E3100F00E,0.04582564304360314,0.0,0.0
00B4000F310B000F310B000F,-0.30000000000000004,0.0,0.0
000F600E2200F00E2200F00E,-1.7903764593104172,0.0,0.20251099872612605
0520000F2060000F2060000F,-0.1703146776358252,-0.30000000000000004,0.0
00D3300F3300D00F3300D00F,0.7133393975695999,0.0,0.0
000F000F300D000F200D000F,0.0,0.45885985331294765,0.0
9000000F1070000F1070000F,0.0,0.0,1.2359705837425163
00B3400F4300B00F4300B00F,0.24014758402491265,0.0,0.0
00A0000F1107000F1107000F,0.3285546855168578,0.0,0.0
000F100E1000F00D1000F00D,-0.024901858551485065,2.239952452467108,0.0
