action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
-5.916,1.7737169999999998,5.03220453
-0.6874784581884015,4.270803434288073,10.404049432965982
-1.218059028467382,3.938602135624473,30.975194277448146
10.137389028665226,2.417948299309555,44.512886570336406
14.714149286238182,0.5851874412558418,59.40137030647787
12.343071377887085,18.272729557493435,57.992918304165904
13.72448976044012,21.40508490149309,66.31366829058354
30.372911684844347,27.996598329501637,62.40269245798341
52.005709800794904,28.321531194318368,58.186581332848306
56.79419168627018,36.55857653592043,64.03945548276944
46.33537712355771,53.15874414848738,71.83253433056962
46.92005163811691,61.471879801025224,67.4034265897001
52.47981757483459,73.76623219052505,62.30244403372861
60.162607779935755,72.05426416687527,69.93952724203977
53.74422816047806,87.18423060176764,70.15291324946584
56.722551227824674,95.05266167172988,70.35720517040761
66.14110326368657,91.38339689122441,77.23791614347853
63.35245013748735,91.25499287338687,88.48149014900166
54.743980695699484,108.40868728182024,91.12931342775154
52.74606554480981,114.15805832387524,95.71066366663871
58.33764984701466,111.24372823590703,101.77774590035798
63.92849544249653,112.18914003892874,107.71791641764706
59.95765163499867,118.36398572156838,110.9339546186353
62.383554203773215,126.29105158278401,105.26658815043047
62.01147656490476,131.49881921663996,109.03698690474204
68.22902503615363,127.84329177815042,117.45036566769738
75.08580408845457,128.6891386025127,116.54211419795877
71.35338850968262,136.2562702370271,119.23373913063621
71.22802018061721,131.13212022949588,132.2688790110564
68.59443347689393,135.9461305840547,133.2497826669698
70.48441243845716,140.24746810474488,128.20872984627334
71.74459852508892,140.63569252186892,131.391954350969
76.18920391808695,144.1538513429608,131.30088028957573
80.77951846701168,148.68542773847335,131.96915217025526
84.12323801211892,151.47415016342296,136.13323951563882
84.0043940098242,148.12964139800977,150.91732815800944
84.18368819603988,157.44215915038353,145.5325600648141
93.30570537946433,150.37249028918484,148.30514426709829
95.64108807509893,160.10473253922578,151.33312172928547
94.77194323126648,159.51214975310995,151.41829351829688
102.10358414386673,155.07796285551055,158.51663373925763
99.28414610206393,159.6638761592879,164.14005846728213
98.16016560704074,170.54330806432725,163.2648559601202
98.85334451401002,175.84438643302678,160.56461283285108
110.56272793207593,178.4307530899696,151.06717518736278
125.26392872633957,175.33704067979812,147.24691543354885
133.93374165065825,172.70091899070687,155.27548762324207
135.54100705449775,174.84062961174894,156.1451480211279
130.16842352244686,178.98649819472666,160.23192926143327
134.61217425237047,180.94680773657052,160.98244519197698
137.33225822625118,187.28806062255126,157.2848782329795
