,action_TFC_000,action_TFU_000,action_TNC_000,action_TNU_000,action_TFC_025,action_TFU_025,action_TNC_025,action_TNU_025,action_TFC_050,action_TFU_050,action_TNC_050,action_TNU_050,action_TFC_075,action_TFU_075,action_TNC_075,action_TNU_075,action_TFC_100,action_TFU_100,action_TNC_100,action_TNU_100
0093000F3207000F3207000F,-21.198078804408873,-6.0052755094925265,-18.30598251751962,-10.855246980431772,13.248559145328423,-2.8848085040403717,4.468007346756047,2.934593909682103,4.033810697863569,0.5544226750502457,2.5723138802838257,5.977705163892125,3.045755762201164,-13.246478842581086,5.985268995803898,0.04618136481423907,4.839843541789791,3.0444952352847565,-0.5552985544789952,-0.20745421515876838
0092000F3207000F3207000F,0.0,1.1409935542200724,0.0,4.8395296160317525,4.536127781848377,2.3906274280573037,5.490774879648669,0.0,-9.0,3.281960291704095,0.0,0.0,0.0,11.446135189401506,0.0,0.0,0.0,0.0,0.0,6.268056322724238
00A2000F2108000F2108000F,-10.878672822674702,-5.394649871804797,-0.36210118903479493,1.600848568055552,-4.64722407011229,-0.25407728336622704,3.0976153845448815,0.8402547370296105,-0.18129017023648064,0.7825580859294821,6.781106714033159,-0.14098975089393306,0.8938446116947896,2.2057572054714836,-0.09674095874515576,-0.723592232170587,-1.3979366297983966,1.7955125494673907,-9.105760514613166,0.47886066224970825
00A2000F2109000F2109000F,-3.9205185140464023,0.0,0.0,5.495984698203032,1.2511018901506334,2.4576968923325158,6.2401112843755016,0.0,3.405419452544129,0.0,0.0,0.0,1.4233044947696412,-3.8428125,6.0605906640665435,5.9598909228283965,2.550511367138629,1.0125,1.4340628361768015,0.0
000F100F2200C00F2200C00F,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.979030645386008,0.0,0.0,0.0,0.0,0.0,0.0
00C3100F2200C00F2200C00F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04876948350807
00B4000F210B000F210B000F,5.587869399463951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2250000000000001,0.0,0.0,0.0,2.391941539233933,0.0,0.0,0.0,0.0,2.2223545016463415,0.0,0.0
00A4000F210B000F210B000F,0.0,0.0,0.0,0.0,0.0,2.1641650661688008,0.0,0.0,0.0,0.0,0.0,0.0,3.975663211722325,6.594648154158829,0.0,0.0,1.8484539526829922,0.0,7.6086798921503425,0.0
00C3300F3200D00F3200D00F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.139060351806283
000F000F300C000F300C000F,0.0,0.0,-1.3745071595598644,0.0,0.0,0.0,-1.2571816714631754,3.1740846280753647,0.0,0.0,0.0,-1.5,0.0,-1.5,-0.1565307978904329,0.0,0.0,0.0,0.0,-0.75
000F500F3100F00F3100F00F,0.0,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.5249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000F100F3100E00F3100E00F,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000F400D4300F00F4300F00F,0.0,0.0,0.0,0.0,0.0,6.449321989550778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00C3400F4200D00F4200D00F,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0
000F300E3300E00F3300E00F,3.6806911312619874,8.42076955592656,0.0,0.0,3.421883316811048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.675759325473769,0.0,0.0
0080000F0080000F0080000F,0.0,0.9907428274140843,2.1687851055075607,2.0386207068450575,1.542965437233021,0.32667029679478427,0.8040544806267931,2.6998976862211332,0.0,0.2660749984287068,0.5781935466991124,0.8358660167132267,1.3517306328835375,0.40106542680892165,0.10125000000000024,0.8200288073778139,0.8908661311609187,0.0,0.0,1.7093699292343396
000C000F000C000F000C000F,0.9231086925925043,1.7494999856583098,1.3416508146565,1.8083013174297942,1.862529103601073,1.7593042391576554,1.6629796037191555,0.8907478362405792,1.0321821873744925,1.8106965375594144,0.9537085936386753,1.7990801928663893,1.82856227174682,7.3203893727144145,1.8076509995860843,0.8834473224937218,1.5375500624446452,1.0724789108689068,1.6415824390695697,1.7841010799117374
100B000F100B000F100B000F,1.380140546659192,0.9747990672208493,1.6896810456528748,2.4541769481677687,0.0,1.553473421656541,2.2323593753392688,1.3783888641733517,1.280743740555419,1.831131635961602,1.7012404786349409,1.2584333214049543,1.717800846468585,0.8865113070097652,3.505121446538654,7.041992994611843,1.6576137610605766,1.3905233867320956,0.0,0.8367102757573734
terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0630000F2106000F2106000F,0.0,0.0,0.0,-1.9840059243409938,0.0,0.0,0.0,0.0,-0.9044870254604609,0.0,0.0,-1.2749999999999995,-1.5,0.0,0.0,0.0,0.0,10.714200057219836,0.0,0.04471949999715674
0092000F3008000F3008000F,0.0,0.0,0.0,10.92175871514646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0090000F2107000F2107000F,0.0,4.287629516896601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0899597139988373,0.0,0.0,0.0,0.0,0.0,0.0
