action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
1.8000000000000003,3.0,-0.43200000000000005
6.024985669151646,11.494936657641125,1.7908662616988102
13.141544094322082,8.449763229722263,11.406973825843462
17.54589378472592,13.025012974355873,21.071213184532315
22.570680037010657,20.417584891171607,26.74208253574403
39.69466740062376,23.002609512999477,39.64235767042099
57.15245438962568,33.03680792506002,56.24863323380276
69.85500628540332,41.41030407831386,59.72801870246002
72.34275137636004,53.32995447080927,61.5858653903943
79.79781583525185,61.992387991359514,64.9935969029739
91.81300266265922,66.76492133024138,76.17099796425614
98.07252918516078,76.7111088320362,90.91983016966256
107.12697847139651,88.1967417505904,107.81236649201901
113.42861278266565,102.53943604757883,120.86303763509437
122.8849653039422,111.44053296409398,119.89297102473654
129.81519703931863,124.88019567316417,124.69519735587087
133.94184859410373,129.1319682225606,126.96612183744341
142.4528984083667,127.7936893331306,117.83262189267285
154.8312783145252,132.63498619486754,128.64785863901932
156.2600974657157,141.2459314827619,134.09176919415214
167.0210518851878,146.8116232581336,142.09543773779188
179.68013722891374,149.582884833223,148.525043575967
187.50205357859252,153.4002764798452,151.27209830326274
198.68109933523274,155.50020222553883,162.67937332532648
205.26799562510945,165.06951316567412,163.52581431088277
210.1985141667763,173.60000682444615,170.0148739766782
215.65974711959998,176.57433711334536,182.09157767827006
231.2696378510316,177.44286083855602,181.14017842871925
225.01251780767782,181.90764918035134,180.0911208251596
225.50199812719347,183.21223814968022,159.66698337651195
225.18177699996724,181.39351504307373,153.6812938448753
225.41213020507874,183.2410482842469,172.99191254079886
231.41562239326882,184.15286030354494,179.3942965301361
240.5279220104491,187.73511765402426,183.91836192319653
254.24176082427502,194.086443871053,187.55617997156241
252.53835697173525,194.15135662664957,194.81823388013413
254.89575604539104,196.54319415417834,199.9350957141331
258.37495747899357,198.06236528737176,207.81616356086724
256.8683043417416,201.42210172249253,199.22523174177903
257.89975792159714,203.2274070644192,204.54163581558169
254.07549585580236,207.64242549870755,214.12104228809312
259.7203796264274,210.50056045676087,216.18800733941293
271.81082027810896,208.14354756019353,217.51519837109478
273.80026913647316,211.8186573825742,221.4553818455162
277.43263388187984,208.95185429583984,227.8355076017909
281.0699900411822,210.49683097964953,227.2663678892415
284.73350562721225,211.02882888079984,229.4683785613149
281.98110512780204,219.3799447548168,228.5958324520961
281.7533078678272,218.69577189798943,228.63492318408905
285.3494510304269,223.20066999557318,238.81091303879273
287.8005935698591,228.41775932322304,242.27447885163681
