(1, [(56, 62)], 0.0, 1.0)
(1, [(56, 64)], 0.0, 1.0)
(1, [(54, 62)], 0.0, 1.0)
(1, [(54, 64)], 0.0, 1.0)
(4, [(56, 62), (56, 64), (54, 62), (54, 64)], 1.0, 0.0)
(4, [(55, 62), (55, 63), (54, 62), (54, 63)], 1.0, 0.0)
(1, [(55, 62)], 0.0, 1.0)
(1, [(55, 63)], 0.0, 1.0)
(1, [(54, 63)], 0.0, 1.0)
(2, [(55, 62), (55, 63)], 1.0, 0.0)
(2, [(54, 62), (54, 63)], 1.0, 0.0)
(3, [(55, 62), (55, 63), (54, 62)], 0.8, 0.23)
(3, [(53, 66), (56, 64), (55, 63)], 0.73, 0.47)
(3, [(52, 66), (56, 64), (55, 63)], 0.7, 0.53)
(3, [(54, 64), (55, 63), (55, 63)], 0.65, 0.71)
(3, [(55, 62), (56, 64), (55, 63)], 0.56, 0.45)
(2, [(55, 63), (55, 65)], 1.0, 0.0)
(4, [(54, 63), (54, 63), (54, 62), (55, 66)], 0.36, 0.72)
(4, [(55, 63), (55, 64), (55, 63), (55, 63)], 0.42, 0.76)
(3, [(55, 63), (54, 64), (55, 63)], 0.65, 0.71)
(3, [(55, 63), (53, 65), (55, 63)], 0.65, 0.71)
(3, [(55, 63), (52, 66), (55, 63)], 0.65, 0.71)
(3, [(55, 64), (55, 63), (55, 63)], 0.65, 0.71)
(1, [(54, 65)], 0.0, 1.0)
(2, [(54, 65), (55, 63)], 1.0, 0.0)
(3, [(55, 62), (54, 64), (55, 63)], 0.56, 0.45)
(3, [(55, 62), (53, 65), (55, 63)], 0.61, 0.56)
(1, [(53, 64)], 0.0, 1.0)
(3, [(55, 63), (56, 64), (54, 63)], 0.56, 0.45)
(3, [(55, 62), (54, 62), (56, 66)], 0.67, 0.59)
(3, [(55, 63), (54, 63), (57, 66)], 0.64, 0.59)
(3, [(55, 64), (54, 63), (58, 66)], 0.54, 0.57)
(3, [(55, 64), (55, 63), (58, 66)], 0.64, 0.59)
(3, [(54, 64), (56, 64), (55, 63)], 0.8, 0.23)
(3, [(53, 65), (55, 63), (55, 63)], 0.65, 0.71)
(3, [(52, 66), (55, 63), (55, 63)], 0.65, 0.71)
(3, [(55, 63), (54, 63), (54, 62)], 0.8, 0.23)
(3, [(55, 63), (54, 62), (55, 66)], 0.59, 0.52)
(3, [(54, 63), (54, 62), (54, 64)], 0.29, 0.42)
(4, [(55, 62), (54, 62), (54, 62), (54, 64)], 0.56, 0.65)
(3, [(54, 62), (54, 63), (56, 66)], 0.61, 0.6)
(3, [(55, 64), (54, 62), (54, 62)], 0.65, 0.71)
(2, [(55, 66), (54, 63)], 1.0, 0.0)
(3, [(55, 63), (54, 64), (54, 63)], 0.8, 0.23)
(1, [(53, 65)], 0.0, 1.0)
(3, [(52, 66), (55, 63), (54, 63)], 0.64, 0.59)
(3, [(55, 62), (54, 64), (54, 62)], 0.74, 0.44)
(3, [(56, 64), (54, 62), (55, 63)], 0.29, 0.42)
(3, [(56, 64), (54, 62), (54, 62)], 0.65, 0.71)
(3, [(53, 65), (55, 63), (54, 63)], 0.65, 0.51)
(3, [(55, 63), (56, 63), (55, 63)], 0.65, 0.71)
(1, [(57, 62)], 0.0, 1.0)
(1, [(57, 61)], 0.0, 1.0)
(1, [(58, 60)], 0.0, 1.0)
(3, [(55, 63), (55, 65), (54, 63)], 0.74, 0.44)
(3, [(55, 63), (57, 61), (55, 62)], 0.65, 0.51)
(3, [(55, 63), (58, 60), (55, 62)], 0.64, 0.59)
(3, [(57, 61), (55, 63), (55, 62)], 0.65, 0.51)
(2, [(55, 63), (55, 62)], 1.0, 0.0)
(3, [(54, 62), (55, 62), (54, 64)], 0.74, 0.44)
(4, [(56, 62), (55, 63), (55, 62), (55, 63)], 0.77, 0.61)
(3, [(55, 63), (55, 62), (55, 63)], 0.65, 0.71)
(3, [(55, 63), (56, 62), (55, 62)], 0.8, 0.23)
(4, [(55, 62), (55, 63), (54, 62), (55, 65)], 0.45, 0.56)
