,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
AB0FF0,0.0,0.5900000000000001,-0.68,0.0
F00FAB,-1.3400000000000003,0.0,1.7625400000000002,0.0
FFF00F,0.0,0.0,0.0,-0.17000000000000012
0F0FF0,0.0,-0.34,0.0,0.1206
0F0F0F,0.0,0.027046157019155987,-0.0775714089046996,0.0
980F0F,0.0,3.807550000000001,0.0,0.0
C30FFF,0.0,0.5100000000000001,0.0,0.0
C30FF0,1.51,0.0,0.0,-0.01999999999999993
6C0F0F,1.85,0.0,0.0,-0.3330594000000002
AB0F0F,0.0,0.0,0.0,0.33000000000000007
0F0FC9,0.0,-1.34,0.0,-1.6800000000000002
0FF00F,4.63148,0.0,0.0,0.0
F00F0F,0.0,4.535,0.0,0.0
0F6CF0,0.0,0.0,0.0,0.0
6CF00F,0.0,0.0,0.0,-1.3544
FF0FF0,0.0,0.0,-0.856746,0.0
C90FF0,0.0,0.0,0.02843999999999999,0.0
FF0FC3,0.3400000000000001,0.0,0.0,0.0
C3F00F,0.0,0.0,0.49000000000000005,0.0
6C0FF0,-0.17000000000000012,0.0,0.0,0.0
0F0F6C,0.0,0.0,0.0,0.44764800000000005
0FFF46,0.0,1.0,0.0,0.0
0FF06C,-1.8894,0.0,0.0,0.0
0FABF0,0.0,0.0,0.0,-1.6800000000000002
0FF0AB,0.0,0.0,2.0200000000000005,0.0
F0F00F,0.0,0.0,-0.8400000000000001,0.0
F00FFF,0.0,0.0,2.0524999999999998,0.0
0F6C0F,0.0,0.0,2.85,0.0
0FABFF,0.0,0.0,-1.52,0.0
