,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
F00F0F0FF00F,0.0,-0.6950000000000003,0.0,1.2886000000000002
0FF0F00F0F0F,2.529597199946321,0.0,0.0,0.0
C30F0F0F0F0F,0.0,0.0,7.366796435967498,1.85
0F460F0F0F0F,0.0,0.0,0.0,2.19
F00F0FF00F0F,5.221905851704229,0.3880636000000003,1.17,0.0
F00FF00F0F0F,2.3571891022213785,0.0,-0.43471086499999934,0.0
0F0F0FC30F0F,0.34000000000000025,0.34000000000000025,0.0,0.0
0F0F0F0F0F0F,1.0030116792370751,0.0,-0.4794,0.0
0F0F0F460F0F,0.0,0.0,0.34000000000000025,0.0
F0F00F0F0F0F,0.0,0.0,0.0,3.5349344203228097
0FF00FF00F0F,0.0,0.0,-2.31952635,1.1171325924698474
0FC30F0F0F0F,0.0,2.4617746364650004,0.0,0.0
0F0FC30F0F0F,0.0,0.0,1.3723719994632055,0.0
460F0F0F0F0F,0.0,1.5954809170578874,0.0,0.0
0F0F0F0F460F,0.0,0.0,0.0,2.6814561351984687
F00F0F0F0FF0,0.0,0.0,0.0,0.4103527455536653
0F0FF0F00F0F,0.0,0.7681274555366504,0.0,0.0
0F0F460F0F0F,0.0,0.0,0.0,0.38715588565000025
