,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
67,2.2995635161804806,11.308623085672535,0.7387732314066078,4.065291502682619
79,1.1018560957046406,0.04100425650786588,0.0,8.87468041863306
C3,2.6144800966634794,1.876556343896605,1.17734136442828,2.809629862378488
AB,2.677983510067114,1.8561675583178396,2.6613545948806236,4.509079358346064
FF,3.7281593306847918,1.9106097346994972,1.4101463924953206,1.160385842270344
F0,3.515511284518796,0.7819144898580597,1.4830166702068786,2.670140018700035
terminal,0.0,0.0,0.0,0.0
89,-1.9830731658812182,-1.7395239027108276,0.413532902559682,-1.1059446919197504
98,10.902207405259729,0.013552658876903934,0.07703969580403991,3.929399384160579
97,-1.697925092659578,8.707241938858877,-0.6751099770873499,-0.10633178523626041
88,2.444086123437972,10.030142206305577,-2.4346626396942823,0.0
77,0.22673671479088897,-0.53770704530673,10.337480075534888,-2.341356980360332
0F,5.609929197655159,0.44614200752678773,0.5304828030365163,1.667357144317777
X,9.736919783246925,12.798162807060098,5.618025201107307,5.905003005524146
87,8.179870422095618,1.536682832622147,0.1307483291906001,1.0534697998817917
4A,0.0,0.0,5.72823833464358,0.0
BC,5.627263088661776,0.0,-0.6502800619427493,0.43089999999999995
57,-1.5100000000000002,-0.6700000000000002,0.0,0.0
5A,9.246002545220978,0.0,0.638493643448266,0.0
0A,-0.009999999999999966,-0.5825689967770779,-1.2950000000000002,12.910919586255611
39,0.0,0.0,-0.8247000000000004,0.0
9D,5.616050627166245,-1.67,0.0,-0.5532244293829112
BB,9.151178199921596,-0.6699999999999999,-0.22555428000000008,0.373635862
68,-1.4947068452855508,4.676935826211489,-2.5207008218167006,-1.416885796749801
BD,0.0,0.0,0.0,1.0100000000000002
EC,5.892677669248107,0.0,0.0,1.358708
A7,0.0,0.0,0.0,7.316035585231077
7A,0.0,0.02939423790600003,0.0,6.246005577908878
69,11.0024429553068,0.0,0.0,0.0
94,9.615936771996322,0.8235594940184234,0.0,0.3160455983677732
6A,-1.935701972836032,11.403906542566183,-1.1119897,-1.851
9B,0.0,0.0,9.378665727605156,0.0
C9,0.0,0.0,8.073070159399466,0.0
A9,0.3549683497521283,-0.3238834680195375,11.836447617369291,-2.8347673726297913
A5,0.0,-1.8896610000000003,7.177555395253138,0.12678924242810974
46,0.0,5.916535764656918,1.5831871889856335,2.9377364180964656
4B,0.848273,0.0,7.191616405343872,0.0
78,5.797969870039889,-0.33999999999999997,-0.6054119266557136,0.0
A1,0.0,2.963841655129142,0.0,0.0
A8,12.423378234937138,0.0,-0.5976642736297862,-0.42207172995090214
76,-1.250971710023129,-1.1380017658823454,12.273934279290183,-1.6770912089999996
6B,0.0,0.0,0.0,3.423343169840717
86,5.614905600470803,0.0,11.832390737238558,0.0
6C,0.0,0.0,0.0,3.929020998260599
8B,0.37166502683355485,0.0,8.373751809720206,-0.6078166882295647
2A,0.31261014,14.145379372116503,0.0,0.0
95,7.050179931902145,0.8413387218946291,-1.2438050020969853,-1.454453889177309
96,-2.8691703501958954,8.112355849328347,0.0,0.0
99,0.0,8.77848754931534,0.0,0.0
B6,1.0408454574453494,0.1600974674199455,7.401151094470828,0.0
58,0.0,0.0,0.5918,2.5074665135391303
8A,0.0,0.0,1.9422286973256253,2.9662154148081616
9A,9.443442129062023,0.0,0.0,0.6156660877301378
7B,-1.8894000000000002,-0.5161477418747342,7.7626196836973405,0.0
D9,0.0,1.6354325677230013,0.0,0.0
D6,0.0,-0.8400000000000001,0.0,0.0
1A,10.181146746550121,-1.0099999999999998,0.0,0.970589830888795
6D,0.0,0.0,-1.0757005210428765,7.600875324553257
A6,0.0,0.0,3.645476854837977,0.6700991033437762
AA,0.0,7.709065230843061,0.0,-1.3166456309644268
AC,0.0,3.7821873491190625,0.0,0.16000000000000003
CC,-0.33999999999999997,0.0,0.9726892655869073,1.6800000000000002
49,0.0,-0.4366752294117545,3.1990919221753598,0.0
A4,8.661677479282389,0.0,0.0,0.0
29,2.9833234252614074,0.0,0.0,0.0
-3A,0.0,3.1648648298386957,0.0,0.0
3A,15.836395328928697,0.0,0.0,0.0
72,0.0,0.0,1.1802695656825104,0.0
2C,0.0,0.0,0.0,3.6631556187661487
AD,0.0,0.0,0.0,3.810173951964361
45,0.0,4.425392721982899,0.0,0.0
0B,0.5180679459913555,3.53039023606771,0.0,-2.3600000000000003
59,0.0,5.61665979045297,0.0,1.7167790910985397
48,1.34,1.7598859632814325,0.0,0.0
5B,0.0,0.0,0.0,5.799506676782945
3C,0.0,1.5691011094666818,0.0,0.0
B4,0.0,0.39497622860190695,0.0,0.0
A2,0.0,1.7607586384000622,0.0,0.0
B8,0.0,1.1830575499491378,0.0,0.0
F8,0.0,0.0,-0.08550326533485123,0.0
38,0.0,0.0,0.0,2.7680774157648944
7D,0.9200477843335845,0.0,0.0,0.0
C5,1.566410831647359,0.0,0.0,-0.1398850701447196
F5,-1.277657101744175,0.0,0.0,0.0
83,0.0,0.5592846896152798,0.0,0.0
3B,0.0,2.4769361089578847,0.0,0.0
8C,0.0,0.0,0.0,1.0824816576704372
25,0.0,0.0,-1.0218384116937613,0.0
B9,0.0,0.6699999999999999,0.0,0.9753379729176207
C8,0.0,1.9635171503187452,0.0,0.0
9C,0.0,3.757124335351576,0.0,0.0
D2,0.0,0.0,0.0,0.12972807750232862
D4,0.0,0.0,0.0,0.13970783187861963
09,0.0,0.0,0.0,3.0589728193929426
D7,0.0,1.3186411350038831,0.0,-0.8695485100628076
