,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
0F0FFFFF0F,0.0,0.0,0.0,0.009999999999999787
FF0FF00F0F,2.52,0.0,0.0,0.0
AB0F0F0F0F,1.8505,0.0,0.0,0.0
0FF0FF0F0F,0.0,0.0,0.0,-2.681000000000001
F0FF0F0F0F,0.0,0.0,0.0,-1.19
0F0F0F0F0F,-0.8985,0.0,0.0,3.2053416992928687
F0F00F0F0F,0.0,0.0,0.0,-2.6900000000000004
0FF00FF00F,0.0,0.0,0.0,0.0
F00FFF0F0F,1.0099999999999998,-1.5168590000000004,0.0,0.0
FFF00F0F0F,0.0,0.0,-1.410721369,0.0
0FAB0F0F0F,0.0,-1.4107427397789998,0.0,0.0
0F0FAB0F0F,0.0,0.0,0.0,-0.2738039658011
0FFF0FFF0F,0.0,0.0,0.0,0.0
FF0FFF0F0F,0.0,0.0,1.5715832598065078,0.0
