,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
0F460F0F0F0F,3.416261746346661,0.0,0.0,0.0
0FF0F00F0F0F,0.0,-1.34,1.318452851449104,0.1222127754806513
0F0F460F0F0F,0.9046393244518905,0.0,0.0,0.0
F0F00F0F0F0F,0.4692241813512172,-1.6700924689081027,-0.09823866439202855,-0.29124162527564446
F00FF00F0F0F,0.0,-1.3702227421088335,0.6042123511547156,-1.3258665266447456
FF0FF00F0F0F,0.0,0.1260883004360727,0.0,0.0
0F0F0F0F0F0F,-2.2490000000000006,-2.1754652419249876,1.5793939091508866,-0.8359584209854453
F00F0FF00F0F,0.007676370000000002,5.536059302735065,0.0,0.0
0FF00FF00F0F,2.6969624217256984,-1.9080001826797057,0.0,0.0
C30F0F0F0F0F,0.0,1.4462453013021717,0.0,0.09709021522192096
460F0F0F0F0F,-1.1094206842249434,0.0,0.0,3.516224582235976
0F0FF00FF00F,0.0,0.19200309614053912,0.0,0.0
F00F0F0FF00F,1.4278474556372132,0.03357627631528622,0.0,0.0
0FC30F0F0F0F,0.0,0.0,0.9356029058780228,0.0
0FF00F0FF00F,0.0,0.0,0.42348907983143425,0.0
0F0FF0F00F0F,0.0,-0.6534302977845978,0.0,0.30755086736033566
0F0FC30F0F0F,0.0,0.0,0.0,1.658577552074298
0F0F0FF0F00F,0.24301805488323314,0.0,0.0,0.685386145772647
0F0F0F460F0F,0.0,0.0,0.4610782880644819,0.0
0FF00F0F0FF0,0.0,0.0,0.0,0.17627105632719117
0F0F0FC30F0F,0.0,0.0,0.14679308827240822,0.0
