,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
0F0FF0F0,0.0,0.0,0.0,-2.7
F0F0C30F,0.0,0.0,0.0,1.835
F0F0F0F0,-2.2241,2.6363814894073347,0.0,-3.2859
C30F0F0F,0.0,-1.6800000000000002,0.0,0.0
F00FF00F,0.0,-1.8791533849083502,-2.0200000000000005,1.3499999999999999
C3F0F00F,0.0,0.0,4.1061173785000005,0.0
46460F0F,-0.8660000000000001,0.0,-0.6699999999999999,0.0
AB0F0F0F,2.6611938736185,0.0,0.0,-1.0399999999999998
980F0FFF,0.0,0.0,0.0,2.19515
0F0F0F0F,0.0,-0.08768253631752221,0.0,4.679737704381587
0FFF0F0F,0.0,0.0,0.5065000000000003,0.0
F00FFF0F,0.0,0.0,0.0,3.259737599031659
F0B60F0F,0.0,2.1675191265350002,0.0,0.0
0FAB0F0F,0.0,0.0,0.0,2.3394
46F0F00F,0.0,0.0,0.0,-1.35
0FC3F0F0,0.0,0.18792128835000008,0.0,0.0
terminal,0.0,0.0,0.0,0.0
F0F00F0F,0.0,0.0,-2.02,0.0
0F0FF0FF,-1.1534236510759348,0.0,0.0,0.0
FF0FFF0F,0.0,0.0,0.0,0.39200000000000024
0FFFF00F,0.0,0.0,-0.9038,0.0
0FFFFF0F,0.0,0.0,0.0,0.0
F0C30FF0,0.0,0.0,0.0,0.0
C3C30F0F,0.16999999999999993,0.0,0.0,0.0
FF0FF00F,-1.6602281115000002,0.0,0.0,0.0
