,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
980F0F,0.0,0.0,-0.8400000000000001,0.15999999999999998
C30F0F,-1.02,0.0,0.0,0.0
F00FFF,0.0,0.0,0.0,0.0
0FFFF0,0.3400000000000001,0.0,0.0,0.0
C90FFF,-0.67,0.0,0.0,0.0
0FF00F,0.594113535846271,0.0,-0.6195930000000001,0.0
0F0FF0,4.58296861509403,0.0,0.0,0.67
0F0F0F,0.534554041112197,-0.8660000000000001,-0.06493000000000004,-1.34
0FFF0F,0.0,0.0,0.5554158020100001,0.0
F00FC3,0.0,0.0,0.5747,0.0
F00F0F,0.0,3.7165565862546375,0.0,0.0
F0C30F,-1.01,0.0,0.30032789036429614,0.0
C30FF0,0.0,0.0,0.0,-1.5639593
0FF0C3,0.0,0.0,-0.16999999999999993,0.0
F0870F,0.0,0.0,0.570507,0.0
0F980F,0.0,0.0,0.0,1.4
F06C0F,0.0,0.0,0.68,0.0
FF0F0F,0.0,0.0,0.0,3.3369765596032903
0F0FFF,0.0,0.12894135447150018,0.0,0.0
0FAA0F,0.0,0.0,0.0,0.68
AB0FF0,0.0,0.0,2.201959765596033,-0.1799999999999999
980FF0,-0.58,0.0,0.0,0.0
F00FAB,0.0,0.0,0.0,2.02
C30FFF,0.0,0.0,-1.0255600000000002,0.0
0F87F0,0.0,0.0,0.0,1.3316839517845196
0FC30F,1.469697655960329,0.0,0.0,0.0
0FC3FF,0.0,0.0,0.0,0.0
