,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
0F0F0F0F,-1.3687359479830048,-1.901532038792805,-1.5960000000000003,2.881397892278106
0FF0FF0F,0.5376128556010371,0.0,0.0,0.0
0FAB0F0F,0.552397201963,-1.5953000000000004,0.0,0.0
F0FF0F0F,0.0,0.0,2.439178761048976,0.0
ABC30F0F,0.0,3.06681893273856,0.0,0.0
F0F00F0F,0.0,0.0,0.0,-0.5199999999999999
F00FFF0F,0.0,0.0,0.0,3.1447836893595986
FF0FFF0F,-0.40389575890069884,0.0,-0.9366777405181026,1.231178909510482
FFFF0F0F,0.6434257046906349,0.0,0.0,-0.9625508801214662
F0F0FFFF,0.0,0.0,0.0,0.9911068823929506
C3AB0F0F,0.0,0.0,-0.9144845778907957,1.0
0FF00FFF,-1.243895758900699,0.33735691157263387,0.0,0.0
C3FFF00F,2.3600000000000003,0.0,0.0,0.0
AB0F0F0F,0.33993555037282236,0.0,0.0,0.0
FFF0AB0F,0.0,0.0,0.0,3.19
F0ABFF0F,0.0,0.5638,0.0,0.0
0F0FAB0F,0.0,0.0,4.066128556010373,-0.3124108945412517
98F00F0F,0.0,0.0,0.0,0.5
0F0FFF0F,0.0,0.5110318929637447,0.0,0.0
0F46F0FF,0.0,0.7008969437530874,0.0,0.0
6CF00F0F,0.0,0.192604787332046,0.0,0.0
F0C3FF0F,1.0,0.0,0.0,0.0
C9F00F0F,0.0,0.0,-0.5000000000000002,0.0
FFF00F0F,1.7279601046250546,0.0,0.0,0.0
0FF0F00F,-0.3400000000000001,0.0,0.0,0.0
6CFF0F0F,0.0,0.0,1.67,0.0
ABAB0F0F,0.0812591399999999,0.0,0.0,0.0
460F0F0F,0.0,1.0103882860282312,0.0,0.0
C30FF0FF,0.0,0.0,0.0,-1.34
FFFF0F,0.0868837980438088,0.0,0.0,0.0
0F0FFFF0,0.0,0.0,0.0,2.0597449119878535
F0F0F0FF,0.0,0.0,-1.0548205760579852,0.0
ABF0F00F,0.0,0.0,2.1807223462755183,0.0
F0F0AB0F,0.0,-2.1799999999999997,0.0,0.0
0FFFF00F,0.0,0.0,-0.474595540930028,0.0
0FC30F0F,0.0,0.383481612243151,0.0,0.0
F0980F0F,0.0,0.5530861630224865,0.0,0.0
terminal,0.0,0.0,0.0,0.0
0FABAB0F,0.0,-0.6728159814405663,0.0,0.0
0FABF0FF,0.0,0.0,1.16,0.0
F0AB0FFF,0.0,0.0,0.0,2.0933382602436197
C3F0FF0F,0.0,0.0,0.0,1.8956044342192577
F046FF0F,0.3413285153804649,0.0,0.0,0.0
FFF0FFF0,0.0,0.0,-1.36,0.0
F0ABF00F,0.0,0.0,0.0,2.1251571790285273
460FF0FF,0.0,0.0,0.0,-0.8629294939387103
