,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
A4F0,0.0,-1.3399999999999999,0.0,0.0
C3FF,0.0,11.480427998090647,2.0954,0.0
C90F,7.392783474755275,-1.1703512715212445,0.0,0.0
0F0F,0.9943762574502746,5.446699675350062,1.2816477891109188,0.9252367449543264
AB0F,-1.2894024992388968,-0.6679360434556066,6.9675018169277,-1.5100000000000002
0FAB,0.0,0.0,1.6153313412387735,0.0
F00F,3.691854502504797,0.5477374213639623,-0.09591001468675042,7.02394923984146
C30F,-1.0100000000000002,0.69,0.0,9.981002956373601
FF0F,0.2439685979619412,2.4359077480422626,-0.5957962827395014,-0.6534121732285988
0FFF,3.4957258963481164,-1.4223924131967085,-0.6412752926069845,-0.5267711030058158
0FF0,0.0,10.473141112237101,-0.7701106160578113,1.0705109657510492
ABA5,0.4450792188258205,0.0,0.0,0.0
460F,0.0,0.0,5.141781586366683,0.0
980F,0.0,1.084022186785517,2.509513668789574,0.0
88C3,-1.02,0.0,-0.1474598954547834,1.4127640917069113
A50F,0.0,0.0,0.3797099707368481,0.0
C3F0,-0.19709200000000004,0.0,3.1544232466049316,-0.3750052909413246
FFF0,0.0,3.2612345592576646,0.0,0.0
F0C3,-0.014163654282720484,0.0,0.0,0.0
terminal,0.0,0.0,0.0,0.0
F0F0,0.32197139624995186,0.0,-2.532,18.319449624310316
ABF0,0.0,11.413688768871632,1.0043496104388587,0.0
F087,-0.8400000000000001,0.0,0.0,0.0
B6FF,-2.02,-1.141578870542628,3.3978500353072545,0.0
FFB6,0.0,2.441264874798015,-0.9497103114,0.0
F0AB,-1.732353219472266,-0.6148843089745548,-0.560056680414925,4.397912228154523
D6AB,0.0,4.234170752523732,0.0,0.0
C9C9,0.0,9.051545415174756,0.0,0.0
F0FF,0.0,0.0,0.0,4.352241836507124
0FA9,0.0,0.0,-0.08571390590930501,0.0
6C0F,0.0,0.0,0.0,7.497007184633016
FFC3,0.0,4.138324047434578,0.0,0.0
C998,0.0,-1.7000000000000002,0.0,0.0
466D,0.0,0.0,0.0,1.3146110816997132
5A0F,0.0,0.0,0.0,-0.46372436400318195
0FC3,0.0,1.9663034723840962,0.0,0.0
FFAB,0.0,0.0,4.415333510510189,-1.6800000000000002
ABFF,-0.858610901610006,0.15208009667134467,-0.04672304162068741,-0.5648157428698133
A5AB,0.0,0.0,0.0,4.248153170115604
97FF,1.7119002213720322,0.0,0.0,0.0
A90F,0.0,0.0,0.0,0.41029102501980197
F06C,0.0,-0.9834489763050993,0.0,0.0
C995,0.0,2.755184756010635,0.0,-0.0728311694634094
B6BC,0.0,2.5100000000000002,0.0,0.0
9595,0.0,2.9972926227711465,0.0,0.0
D9F0,0.0,1.35,0.0,0.0
A7F0,-1.6184320826910452,0.0,2.5076748296839626,0.0
C395,0.0,0.0,0.0,5.081920185696275
C39A,0.0,0.0,0.0,-0.6307892349488982
940F,0.0,-1.1217741261401433,1.4451842571301867,0.0
0F6C,-2.0370304494369402,1.8399999999999999,0.0,0.0
0F98,0.0,0.0,7.842429262826457,0.0
A8FF,0.0,0.0,0.0,0.16984885328575583
95C9,0.0,-0.04108146940954027,0.0,0.0
A946,3.857978962842214,0.0,0.0,0.0
C997,0.0,-0.2721799049990475,0.0,0.0
8B8B,0.0,0.0,0.0,1.9186788544589797
A8F0,0.0,0.0,-0.01348170016815713,1.4595784841252764
0FC9,0.0,2.7595457656428537,0.0,0.0
6746,1.8410611197861642,0.0,0.0,0.0
46FF,0.0,0.5731956093504844,0.0,0.0
0F5A,0.0,0.0,0.0,0.5466789905612892
87FF,0.0,0.0,2.262999918283779,0.0
AA78,0.0,0.0,-1.3591,0.0
8B0F,0.0,-0.05925550289065003,0.0,0.0
F046,0.0,0.8599616180671941,0.0,0.0
C90A,-1.0200000000000002,0.0,0.0,0.0
99AB,1.7797469988457744,0.0,0.0,0.0
BCB6,0.0,0.0,-1.3856089219551366,0.0
BCC3,0.0,1.0085289367067582,0.0,0.0
97F0,0.0,0.4186065506738663,0.0,0.0
AAC3,0.0,0.8657999029066569,0.0,0.0
C388,1.4424333828874627,0.0,0.0,0.0
0A0F,-0.35966506128909104,0.0,-0.9767389569878788,0.0
780F,0.0,0.0,0.0,0.0
