,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
FFF00F,3.779487476218284,0.0,0.0,0.26271391473706557
0F0F0F,-0.24693999999999994,2.481020666026782,4.913179718916892,-0.4674679354000003
FF0FFF,0.0,-1.6800000000000002,0.0,0.0
F00F0F,5.460907202905997,0.0,-0.15559999999999996,0.29884064909438324
F0FF0F,5.939545055766122,0.0,0.0,0.0
0FF0F0,0.0,0.0,0.0,-0.21940000000000004
0FF0FF,-0.2540459999999999,0.0,-0.5070154,1.901651800740277
0FF00F,0.0,9.897763573456182,-0.17000000000000004,0.0
0F0FF0,7.702760063783572,0.0,0.0,0.0
AB0F0F,0.0,2.9196468813497396,0.0,1.6307282438464552
0FAB0F,-1.3399999999999999,-0.8608640205721492,4.541266861254641,0.0
FF0FF0,2.1916307140824123,-1.4237820045940741,0.0,0.0
FF0F0F,-0.2713201414198956,0.0,3.2294205443247685,-0.5184291933012103
0FFFF0,0.2924020966525862,0.0,0.0,3.2987385609577005
F00FFF,0.0,-1.535959091125111,2.6952611675976827,0.0
ABF0FF,0.0,1.2343043005798673,0.0,0.0
0FFF0F,0.0,0.0,7.297579517880019,1.17
0FC3FF,0.0,0.0,0.0,-0.17000000000000012
0FC90F,0.0,0.0,1.51,0.0
FFFF,0.0,0.0,1.449375874223414,0.0
terminal,0.0,0.0,0.0,0.0
F00FF0,0.3959421222258704,-0.40559576552120524,0.0,-1.0127908457853592
F0F00F,0.0,2.426889787938144,0.0,0.0
F00FAB,0.0,0.0,2.3187983378051,0.0
FFFFAB,0.0,0.0,0.9946663006314704,0.0
0F0FFF,-1.2832268642621696,-0.394778659547517,-2.0538661064741035,0.0
ABF0F0,0.0,0.0,1.0260201837862652,0.0
BC0F0F,0.0,0.0,0.0,-1.4616151573915739
FFFF0F,0.0,5.934688380146103,0.0,0.0
FFF0F0,0.0,0.0,0.0,0.8582216818841015
0F6CFF,0.7458324348035649,0.0,0.0,0.0
FF0F,0.0,0.0,0.5789158675465543,0.0
97F00F,0.0,0.0,0.0,2.2477840901565105
ABC30F,0.0,0.0,2.900782061607246,0.0
F06C0F,0.0,0.0,0.0,1.945122145870775
0F0FAB,0.0,0.38873665529119417,0.0,0.0
ABFFF0,0.0,0.0,2.6032887409905685,0.0
F0FFF0,0.0,0.0,0.8643464286294038,0.0
0FFFFF,2.9798705737201585,0.0,0.0,0.0
98FF0F,-1.241254634434199,0.0,0.0,0.0
0F98FF,0.0,0.0,0.0,1.04651820266318
C3AB0F,6.004431935300203,0.0,0.0,0.0
ABAB0F,0.0,0.0,0.0,1.6531319279715797
ABFF0F,-0.593545549713759,0.0,0.0,0.0
FFFFF0,0.0,0.38668829002738847,0.0,0.0
6C0F0F,0.0,-0.34999999999999987,0.0,0.0
0FABC3,-2.1424349139348977,0.0,0.0,0.0
F0ABF0,4.575947050028658,0.0,0.0,0.0
F0FFFF,0.0,1.1800000000000002,0.0,0.0
FFAB0F,0.0,0.30750321369610045,0.0,0.0
6C0FF0,0.0,2.2921861747025205,0.0,0.0
