,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
0F0F,-1.1079408806436488,-1.5424470389876843,7.779156166554646,-1.823083335970769
0FFF,0.0,-1.6651157,8.012412591703733,0.0
0F46,0.0,0.8571769255981272,-1.34,0.0
FF0F,-1.0967664682122398,1.2125936638054382,-1.2302030253842475,-1.295564062813333
F0F0,0.4721539728546673,0.13451586226113452,0.0,0.0
FF46,0.0,0.0,2.027826081166501,0.0
FFFF,-1.0539321778978605,-0.5243053451190696,0.0,-0.5255789757
terminal,0.0,0.0,0.0,0.0
0F0A,0.0,0.0,0.0,2.686082682526958
C30F,0.0,0.0,0.4115123736341204,0.0
0A0F,0.0,0.0,0.0,0.44087966465469997
C90F,1.7955984394725832,0.0,0.0,0.0
