,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
0F0F0F0F0F,-2.0043455275942,2.961667972161371,-2.0377108347185797,-1.5100000000000002
F00FFF0F0F,0.0,0.0,1.49552897604252,0.0
FFFF0F0F0F,0.18180000000000002,0.0,0.0,1.85
F00FF00F0F,0.0,-1.0919272808438003,0.0,0.0
F0F00F0F0F,-1.6629910974834783,-0.33000000000000007,0.0,0.0
0FF00FFF0F,0.0,0.0,0.0,4.47973574754465
0F0FAB0F0F,0.0,1.79602243,0.0,0.0
0FAB0F0F0F,-1.120330010307312,0.0,0.0,0.0
F00F0FF00F,0.0,-1.0243977570000002,0.0,0.0
AB0F0F0F0F,0.0,0.0,4.033127762824045,0.0
0F0FF0F00F,0.0,1.148675999205354,0.0,0.0
FFF00F0F0F,0.0,0.0,2.0422484716027354,0.0
F0FF0F0F0F,0.0,-0.006823295411503505,0.0,0.0
F00F0FFF0F,0.0,1.3051108334361232,0.0,0.0
0F0FFF0FF0,-0.29135041987735133,0.0,0.0,0.0
0FF0FF0F0F,0.3390133098251521,0.0,0.0,0.0
0FF00F0FFF,0.0,1.7756997500925111,0.0,0.0
0FFF0F0FF0,0.0,-2.6900000000000004,0.0,0.0
0FF0F00F0F,0.0,0.0,1.2042884773324274,0.0
0FFFF00F0F,0.0,0.0,0.0,1.9732359605201761
