,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
AB0FF0,-1.69,0.0,0.0,0.0
0F0F6C,0.0,0.0,0.0,0.0
0F0F8B,0.0,0.0,0.17999999999999972,0.0
C90F0F,-2.02,0.0,0.0,-1.5200000000000005
FF0F46,0.0,0.0,0.0,0.5500000000000002
C30FF0,0.16000000000000006,-0.51,0.0,0.0
6C0F0F,0.0,1.51,0.0,0.0
F0C30F,0.0,0.0,0.0,-1.1800000000000002
0F0FFF,-0.7710000000000004,0.0,0.0,0.0
AB0FAB,0.0,0.0,2.67,0.0
C90FF0,0.0,0.0,0.08000000000000004,0.0
F00FAB,0.8300000000000001,0.0,0.0,0.0
F00F0F,0.0,-0.009999999999999966,0.0,0.0
0A0F0F,0.0,0.0,0.0,0.0
C30F0F,0.0,0.0,0.6699999999999999,0.0
0F0F6D,0.0,-0.17000000000000012,0.0,0.0
0FF0AB,0.16999999999999993,0.0,0.0,0.0
F00FF0,0.0,0.0,0.0,0.9900000000000001
FF0FF0,0.0,0.0,-0.5891000000000001,0.0
C30FFF,0.0,0.49000000000000005,0.0,0.0
F00FFF,0.0,0.0,0.0,0.0
