,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
0F0F0F0F0F,2.329105148388233,2.6261186470679094,2.194138110976552,21.226806505807915
AB0F0F0F0F,0.0,6.04139463354941,0.0,-0.6747046210400001
0FFFFF0F0F,9.76986968061285,0.0,2.231580187152342,0.0
FFFF0F0F0F,0.0,-0.09979979205295333,0.8903802874277487,7.644502854287641
0F0FFF0F0F,-1.02,0.0,0.0,0.0
0FFF0F0F0F,2.741580187152342,0.0,0.0,0.0
0F0FFFFF0F,0.0,0.28461042361391,0.0,0.0
0FFFF00F0F,0.0,0.0,0.0,4.954181732266291
FFF00F0F0F,-0.12137105142270391,1.3936890726648288,0.0,-2.1900000000000004
0F0FFFF00F,0.0,0.0,0.0,0.12060000000000003
0FF0F00F0F,2.9452353490384113,0.0,0.0,0.0
F0FF0F0F0F,0.0,0.0,6.428413018160713,0.0
0FAB0F0F0F,-0.16791130400677545,0.0,0.0,0.0
F0F00F0F0F,0.0,0.0,3.9060951624643225,0.0
0FF0FF0F0F,0.0,2.5100000000000002,0.0,-2.847721130400678
0F0FAB0F0F,0.0,-2.0400000000000005,0.0,0.0
FF0FFF0F0F,0.0,5.73408869053066,0.0,0.0
FF0F0FF00F,0.0,3.8400000000000007,0.0,0.0
FF0F0F0F0F,0.0,0.0,0.0,4.1889416139076365
0F0FF00FFF,0.0,-0.7291054736257095,0.0,0.0
0FFF0FF00F,0.0,0.0,0.0,4.110695321048914
0F0F0FAB0F,0.0,0.0,0.0,4.143713953792341
0F0FF0FF0F,1.00748352799655,0.0,0.0,0.0
