,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
0F0FF0F0,0.0,0.18399999999999994,0.0,0.0
F00FFF0F,0.0,0.0,-0.6600000000000001,0.0
FF0FF00F,0.0,0.0,-2.3600000000000003,0.0
0FC3F0F0,0.0,0.0,2.811,0.0
46C30F0F,0.0,0.8300000000000001,0.0,0.0
AB0FF0F0,-2.3600000000000003,0.0,0.0,0.0
C30FF0F0,0.0,0.0,-0.6699999999999999,0.0
FF0F0FF0,0.0,0.0,0.0,-0.5100000000000001
FF0F0F0F,0.0,0.4445773000000003,0.0,-1.54
AB0FAB0F,-0.5199999999999999,0.0,0.0,0.0
0F0FAB0F,0.0,0.0,0.34000000000000025,0.0
46F0F00F,0.0,0.0,0.34000000000000025,0.0
F0F00F46,0.0,3.3957730000000006,0.0,0.0
AB0F0F0F,0.0,0.0,1.0127300000000004,0.0
0F0F0FAB,0.0,0.0,0.0,-0.35000000000000003
0FF0F046,0.0,0.0,-1.3181853999999997,0.0
F00F46F0,0.0,0.0,0.0,0.37575970000000025
46F00FF0,0.0,0.4101814600000003,0.0,0.0
C3F00FF0,0.0,0.0,1.6800000000000002,0.0
0F0FFF0F,0.0,0.5232730000000003,0.0,0.0
0FF00FF0,1.4724000000000002,0.0,0.0,0.0
ABAB0F0F,-0.3299999999999999,0.0,0.0,0.0
F00F0FF0,0.0,0.0,0.0,0.0
C3F0F00F,0.0,0.19710000000000003,0.0,0.0
