,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
0F0F0F0F0F0F,-0.5026833961889001,4.4921745894328,-1.3400000000000003,0.5091913743136255
0F0FC30F0F0F,2.6855162138705686,0.0,0.0,0.0
0FF0F00F0F0F,0.0,0.0,0.0,6.1335542989413545
0FF00FF00F0F,0.19710000000000003,0.0,0.0,0.1875161216897091
C30F0F0F0F0F,0.0,0.0,0.0,6.455347101227708
F00FF00F0F0F,0.0,0.0,4.565588050193235,0.0
F0F00F0F0F0F,-1.5842377635792624,0.020859426999363762,-0.3599139148919676,0.0
FF0FFF0F0F0F,0.0,0.0,0.0,0.47035948162419994
0FF00F0FF00F,0.0,0.0,-0.09512130395779993,0.0
0F0F0FC30F0F,0.0,0.0,0.0,3.9460453339564037
0F0FF0F00F0F,0.0,0.0,0.0,4.333973364207382
F00F0FF00F0F,-0.7510033173682609,0.0,0.0,0.0
0FC30F0F0F0F,0.0,-0.9978608311537293,0.0,0.0
FFFF0F0F0F0F,0.0,1.6527736329982208,0.0,0.0
F00F0F0FF00F,0.0,0.0,0.0,1.5944547613782902
0F0FAB0F0F0F,-0.24201483337025068,0.0,0.0,0.0
