(2, [(68, 65), (66, 65)], 1.0, 0.0)
(2, [(62, 65), (60, 65)], 1.0, 0.0)
(1, [(68, 63)], 0.0, 1.0)
(1, [(60, 63)], 0.0, 1.0)
(1, [(62, 63)], 0.0, 1.0)
(1, [(66, 63)], 0.0, 1.0)
(4, [(65, 63), (66, 64), (64, 64), (66, 63)], 0.7, 0.42)
(4, [(63, 63), (61, 63), (63, 64), (61, 64)], 1.0, 0.37)
(8, [(64, 63), (63, 63), (65, 64), (62, 63), (64, 64), (63, 64), (65, 63), (62, 64)], 0.62, 0.17)
(1, [(64, 63)], 0.0, 1.0)
(1, [(63, 63)], 0.0, 1.0)
(1, [(65, 64)], 0.0, 1.0)
(1, [(64, 64)], 0.0, 1.0)
(1, [(63, 64)], 0.0, 1.0)
(1, [(65, 63)], 0.0, 1.0)
(1, [(62, 64)], 0.0, 1.0)
(8, [(64, 63), (63, 62), (65, 64), (63, 62), (64, 64), (64, 64), (65, 63), (63, 64)], 0.62, 0.57)
(3, [(65, 64), (64, 64), (64, 64)], 0.65, 0.71)
(2, [(63, 62), (63, 62)], 1.0, 1.0)
(2, [(64, 63), (65, 63)], 1.0, 0.0)
(2, [(63, 64), (62, 64)], 1.0, 0.0)
(2, [(63, 63), (63, 62)], 1.0, 0.0)
(1, [(64, 62)], 0.0, 1.0)
(2, [(64, 63), (64, 63)], 1.0, 1.0)
(1, [(63, 62)], 0.0, 1.0)
(2, [(64, 62), (64, 62)], 1.0, 1.0)
(3, [(63, 64), (63, 64), (62, 64)], 0.65, 0.71)
(2, [(64, 63), (63, 63)], 1.0, 0.0)
(7, [(64, 63), (63, 63), (64, 62), (63, 64), (63, 64), (64, 62), (62, 64)], 0.61, 0.68)
(3, [(64, 63), (64, 62), (64, 62)], 0.65, 0.71)
(2, [(63, 64), (63, 64)], 1.0, 1.0)
(3, [(63, 63), (63, 64), (63, 64)], 0.65, 0.71)
(4, [(62, 63), (60, 63), (62, 65), (60, 65)], 1.0, 0.0)
(4, [(66, 63), (68, 65), (66, 65), (68, 63)], 1.0, 0.0)
(8, [(66, 63), (62, 63), (68, 65), (60, 63), (66, 65), (62, 65), (68, 63), (60, 65)], 0.7, 0.37)
(3, [(63, 62), (63, 64), (61, 64)], 0.8, 0.23)
(2, [(68, 65), (68, 63)], 1.0, 0.0)
(2, [(66, 63), (66, 65)], 1.0, 0.0)
(1, [(61, 62)], 0.0, 1.0)
(3, [(66, 63), (68, 65), (68, 63)], 0.8, 0.23)
(2, [(63, 64), (61, 64)], 1.0, 0.0)
(1, [(66, 65)], 0.0, 1.0)
(2, [(63, 62), (61, 62)], 1.0, 0.0)
(8, [(66, 63), (63, 62), (68, 65), (61, 62), (66, 65), (63, 64), (68, 63), (61, 64)], 0.66, 0.31)
(1, [(66, 64)], 0.0, 1.0)
(4, [(64, 63), (64, 63), (63, 63), (64, 64)], 0.62, 0.55)
(2, [(66, 64), (66, 63)], 1.0, 0.0)
(2, [(63, 63), (63, 63)], 1.0, 1.0)
(2, [(63, 62), (64, 62)], 1.0, 0.0)
(7, [(63, 62), (63, 63), (64, 63), (63, 63), (64, 64), (63, 64), (64, 62)], 0.62, 0.29)
(3, [(63, 62), (64, 63), (64, 62)], 0.8, 0.23)
(2, [(64, 64), (63, 64)], 1.0, 0.0)
(3, [(64, 63), (64, 64), (64, 62)], 0.29, 0.42)
(3, [(63, 62), (63, 63), (63, 63)], 0.65, 0.71)
(3, [(63, 63), (64, 63), (63, 63)], 0.65, 0.71)
(2, [(64, 63), (64, 64)], 1.0, 0.0)
(3, [(63, 63), (63, 63), (63, 64)], 0.65, 0.71)
(3, [(64, 63), (64, 64), (63, 64)], 0.8, 0.23)
(2, [(60, 63), (60, 65)], 1.0, 0.0)
(1, [(62, 65)], 0.0, 1.0)
(1, [(68, 65)], 0.0, 1.0)
(2, [(62, 63), (62, 65)], 1.0, 0.0)
(1, [(60, 65)], 0.0, 1.0)
(2, [(66, 63), (68, 63)], 1.0, 0.0)
(3, [(62, 63), (60, 63), (62, 65)], 0.8, 0.23)
(3, [(68, 65), (66, 65), (68, 63)], 0.8, 0.23)
(2, [(62, 63), (60, 63)], 1.0, 0.0)
(1, [(61, 63)], 0.0, 1.0)
(1, [(61, 64)], 0.0, 1.0)
(8, [(65, 63), (64, 63), (66, 64), (62, 63), (64, 64), (64, 65), (66, 63), (62, 64)], 0.55, 0.41)
(2, [(65, 64), (65, 63)], 1.0, 0.0)
(3, [(63, 63), (63, 63), (63, 63)], 1.0, 1.0)
(2, [(64, 64), (64, 64)], 1.0, 1.0)
(5, [(64, 63), (63, 62), (63, 63), (63, 64), (63, 63)], 0.42, 0.5)
(3, [(64, 65), (63, 65), (65, 64)], 0.56, 0.45)
(3, [(63, 63), (63, 64), (63, 63)], 0.65, 0.71)
(1, [(64, 65)], 0.0, 1.0)
(2, [(63, 65), (63, 65)], 1.0, 1.0)
(2, [(64, 62), (63, 62)], 1.0, 0.0)
(1, [(63, 65)], 0.0, 1.0)
(1, [(63, 65)], 0.0, 1.0)
(8, [(64, 62), (63, 62), (63, 65), (63, 63), (63, 64), (63, 65), (64, 65), (63, 63)], 0.6, 0.63)
(4, [(63, 65), (63, 64), (63, 65), (64, 65)], 0.62, 0.55)
(4, [(64, 62), (63, 62), (63, 63), (63, 63)], 0.77, 0.61)
(3, [(63, 65), (63, 64), (63, 65)], 0.65, 0.71)
(3, [(63, 65), (63, 65), (64, 65)], 0.65, 0.71)
(6, [(65, 63), (63, 63), (61, 63), (64, 64), (63, 64), (66, 63)], 0.47, 0.57)
(2, [(65, 63), (66, 63)], 1.0, 0.0)
(2, [(63, 63), (63, 64)], 1.0, 0.0)
(3, [(63, 63), (64, 64), (63, 64)], 0.8, 0.23)
(1, [(62, 62)], 0.0, 1.0)
(2, [(63, 62), (62, 62)], 1.0, 0.0)
(4, [(63, 63), (63, 62), (63, 64), (63, 64)], 0.53, 0.72)
(7, [(63, 63), (68, 65), (63, 62), (66, 65), (63, 64), (68, 63), (63, 64)], 0.73, 0.61)
(7, [(62, 62), (68, 65), (62, 62), (66, 65), (63, 64), (68, 63), (63, 64)], 0.69, 0.73)
(7, [(63, 63), (68, 65), (62, 62), (66, 65), (63, 64), (68, 63), (63, 64)], 0.68, 0.61)
(4, [(63, 63), (62, 62), (63, 64), (63, 64)], 0.53, 0.71)
(6, [(63, 63), (65, 64), (62, 63), (64, 64), (63, 64), (65, 63)], 0.64, 0.43)
(2, [(63, 63), (62, 63)], 1.0, 0.0)
(3, [(65, 64), (64, 64), (65, 63)], 0.8, 0.23)
(3, [(63, 63), (62, 63), (63, 64)], 0.8, 0.23)
(2, [(65, 64), (64, 64)], 1.0, 0.0)
(4, [(63, 62), (61, 62), (63, 64), (61, 64)], 1.0, 0.0)
(3, [(66, 64), (65, 64), (64, 64)], 0.29, 0.42)
(3, [(65, 63), (64, 63), (66, 63)], 0.29, 0.42)
(7, [(64, 63), (63, 63), (65, 64), (62, 63), (63, 64), (63, 64), (65, 63)], 0.62, 0.49)
(7, [(64, 63), (63, 63), (64, 64), (62, 63), (63, 64), (63, 64), (64, 63)], 0.69, 0.64)
(4, [(64, 63), (63, 63), (64, 64), (64, 63)], 0.62, 0.55)
(3, [(64, 63), (64, 64), (64, 63)], 0.65, 0.71)
(3, [(64, 64), (63, 64), (63, 64)], 0.65, 0.71)
(6, [(64, 63), (63, 63), (62, 63), (64, 64), (63, 64), (65, 63)], 0.6, 0.35)
(7, [(66, 63), (62, 63), (68, 65), (60, 63), (66, 65), (62, 65), (68, 63)], 0.67, 0.5)
(3, [(66, 63), (66, 65), (68, 63)], 0.8, 0.23)
(3, [(60, 63), (62, 65), (60, 65)], 0.8, 0.23)
(2, [(63, 62), (63, 64)], 1.0, 0.0)
(2, [(61, 62), (61, 64)], 1.0, 0.0)
(7, [(64, 63), (63, 63), (66, 65), (62, 62), (64, 65), (63, 64), (66, 63)], 0.57, 0.36)
(2, [(65, 64), (64, 65)], 1.0, 0.0)
(3, [(63, 63), (62, 62), (63, 64)], 0.56, 0.45)
(7, [(63, 63), (63, 63), (64, 64), (62, 62), (63, 65), (63, 64), (64, 63)], 0.49, 0.51)
(2, [(63, 65), (63, 64)], 1.0, 0.0)
(3, [(63, 63), (63, 63), (62, 62)], 0.65, 0.71)
(2, [(64, 64), (64, 63)], 1.0, 0.0)
(3, [(64, 64), (63, 65), (63, 64)], 0.8, 0.23)
(3, [(63, 63), (63, 63), (64, 63)], 0.65, 0.71)
(4, [(63, 63), (63, 63), (63, 65), (63, 64)], 0.53, 0.72)
(8, [(66, 63), (62, 62), (68, 65), (60, 62), (66, 65), (62, 64), (68, 63), (60, 64)], 0.7, 0.39)
(7, [(64, 63), (63, 63), (66, 64), (61, 63), (65, 64), (61, 64), (66, 63)], 0.54, 0.58)
(1, [(60, 64)], 0.0, 1.0)
(3, [(64, 63), (64, 63), (65, 63)], 0.65, 0.71)
(7, [(64, 63), (63, 63), (64, 63), (62, 63), (63, 64), (58, 65), (64, 63)], 0.16, 0.75)
